Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
485.094002906,23,23,6,2,1,1,0,N2 S1 P1 O6,485.094168188,-0.340722367,C23H23O6N2SP,0.307692308,0.4375,14,8,4,70.213043478,484.552342608,0.447657392,-0.347826087,0.260869565,1,0.086956522,0.043478261,2,Other,Lignin,Phytochemical,70.213043478,-145.190285915,0.043160502,0.038760365,1614.9,-3339.376576048
468.123330639,23,23,6,3,1,0,0,N3 S1 O6,468.123480194,-0.319478848,C23H23O6N3S,0.307692308,0.4375,14,8,4,60.3,467.600619946,0.399380054,0,0.260869565,1,0.130434783,0,-9999,Other,Lignin,Protein,60.3,-135.994969528,0.050302733,0.043274514,1386.9,-3127.88429914
488.084558327,23,23,7,1,2,0,0,N1 S2 O7,488.084317979,0.492431116,C23H23O7NS2,0.230769231,0.393939394,13,6,3,62.77826087,487.539558749,0.460441251,-0.086956522,0.304347826,1,0.043478261,0,-9999,Lignin,Lignin,Other,62.77826087,-142.202326779,0.050006339,0.041764906,1443.9,-3270.653515916
501.088920818,23,23,7,2,1,1,0,N2 S1 P1 O7,501.089082808,-0.323275258,C23H23O7N2SP,0.25,0.419354839,14,7,3,67.734782609,500.529400452,0.470599548,-0.260869565,0.304347826,1,0.086956522,0.043478261,2,Lignin,Lignin,Phytochemical,67.734782609,-144.194299536,0.046010465,0.040116491,1557.9,-3316.468889337
504.07957442,23,23,8,1,2,0,0,N1 S2 O8,504.079232599,0.678110801,C23H23O8NS2,0.166666667,0.375,13,5,2,60.3,503.516714664,0.483285336,0,0.347826087,1,0.043478261,0,-9999,Lignin,Lignin,Other,60.3,-141.2063404,0.050302733,0.042293276,1386.9,-3247.745829206
517.083922864,23,23,8,2,1,1,0,N2 S1 P1 O8,517.083997427,-0.144199083,C23H23O8N2SP,0.181818182,0.4,14,6,2,65.256521739,516.506542336,0.493457664,-0.173913043,0.347826087,1,0.086956522,0.043478261,2,Lignin,Lignin,Phytochemical,65.256521739,-143.198313158,0.049694515,0.041246353,1500.9,-3293.561202627
500.11314873,23,23,8,3,1,0,0,N3 S1 O8,500.113309433,-0.321333125,C23H23O8N3S,0.181818182,0.4,14,6,2,55.343478261,499.554717921,0.445282079,0.173913043,0.347826087,1,0.130434783,0,-9999,Lignin,Lignin,Protein,55.343478261,-134.00299677,0.050837829,0.044432745,1272.9,-3082.068925719
533.07890307,23,23,9,2,1,1,0,N2 S1 P1 O9,533.078912047,-0.016838842,C23H23O9N2SP,0.1,0.379310345,14,5,1,62.77826087,532.483662405,0.516337595,-0.086956522,0.391304348,1,0.086956522,0.043478261,2,Lignin,Lignin,Phytochemical,62.77826087,-142.202326779,0.050006339,0.041764906,1443.9,-3270.653515916
315.175701416,23,24,1,0,0,0,0,O1,315.175438941,0.832790997,C23H24O,0.5,0.511111111,12,11,11,87.560869565,314.823773412,0.176226588,-0.956521739,0.043478261,1.043478261,0,0,-9999,Other,Unsat Hydrocarbon,Other,87.560869565,-150.425066942,0.033617886,0.030602651,2013.9,-3459.776539665
459.130072867,23,24,10,0,0,0,0,O10,459.129670517,0.876332615,C23H24O10,0.153846154,0.388888889,12,2,2,65.256521739,458.617404126,0.382595874,-0.173913043,0.434782609,1.043478261,0,0,-9999,Lignin,Lignin,Other,65.256521739,-141.461189534,0.049694515,0.041637699,1500.9,-3253.607359271
515.14187085,23,24,10,4,0,0,0,N4 O10,515.141966535,-0.185744435,C23H24O10N4,0,0.357142857,14,4,0,50.386956522,514.566658835,0.433341165,0.347826087,0.434782609,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,50.386956522,-128.536776765,0.05127273,0.046408567,1158.9,-2956.345865588
523.073848515,23,24,10,0,2,0,0,S2 O10,523.073812866,0.068152567,C23H24O10S2,0,0.3125,12,2,0,60.3,522.489779582,0.510220418,0,0.434782609,1.043478261,0,0,-9999,Lignin,Lignin,Other,60.3,-142.943464024,0.050302733,0.041970991,1386.9,-3287.699672561
475.124802489,23,24,11,0,0,0,0,O11,475.124585136,0.457465102,C23H24O11,0.083333333,0.371428571,12,1,1,62.77826087,474.59427389,0.40572611,-0.086956522,0.47826087,1.043478261,0,0,-9999,Lignin,Lignin,Other,62.77826087,-140.465203155,0.050006339,0.042078572,1443.9,-3230.699672561
531.137136758,23,24,11,4,0,0,0,N4 O11,531.136881154,0.481238891,C23H24O11N4,0,0.333333333,14,3,-1,47.908695652,530.544064286,0.455935714,0.434782609,0.47826087,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,47.908695652,-127.540790386,0.051816378,0.047058081,1101.9,-2933.438178877
539.068768775,23,24,11,0,2,0,0,S2 O11,539.068727485,0.076594493,C23H24O11S2,0,0.290322581,12,1,-1,57.82173913,538.466839772,0.533160228,0.086956522,0.47826087,1.043478261,0,0,-9999,Lignin,Lignin,Other,57.82173913,-141.947477646,0.050580944,0.042497686,1329.9,-3264.791985851
491.119749826,23,24,12,0,0,0,0,O12,491.119499756,0.509183169,C23H24O12,0,0.352941176,12,0,0,60.3,490.571361126,0.428638874,0,0.52173913,1.043478261,0,0,-9999,Lignin,Lignin,Other,60.3,-139.469216776,0.050302733,0.04261794,1386.9,-3207.791985851
547.131862036,23,24,12,4,0,0,0,N4 O12,547.131795774,0.121108859,C23H24O12N4,0,0.307692308,14,2,-2,45.430434783,546.520929711,0.479070289,0.52173913,0.52173913,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,45.430434783,-126.544804007,0.052749146,0.047720521,1044.9,-2910.530492167
555.063741625,23,24,12,0,2,0,0,S2 O12,555.063642105,0.179295894,C23H24O12S2,0,0.266666667,12,0,-2,55.343478261,554.443952493,0.556047507,0.173913043,0.52173913,1.043478261,0,0,-9999,Lignin,Lignin,Other,55.343478261,-140.951491267,0.050837829,0.043033453,1272.9,-3241.88429914
507.114515473,23,24,13,0,0,0,0,O13,507.114414376,0.199358954,C23H24O13,0,0.333333333,12,-1,-1,57.82173913,506.548266875,0.451733125,0.086956522,0.565217391,1.043478261,0,0,-9999,Lignin,Lignin,Other,57.82173913,-138.473230397,0.050580944,0.04316768,1329.9,-3184.88429914
571.05839249,23,24,13,0,2,0,0,S2 O13,571.058556724,-0.287595995,C23H24O13S2,0,0.24137931,12,-1,-3,52.865217391,570.420743588,0.579256412,0.260869565,0.565217391,1.043478261,0,0,-9999,Lignin,Lignin,Other,52.865217391,-139.955504888,0.051069795,0.043578094,1215.9,-3218.97661243
523.109607784,23,24,14,0,0,0,0,O14,523.109328995,0.532946334,C23H24O14,0,0.3125,12,-2,-2,55.343478261,522.525498923,0.474501077,0.173913043,0.608695652,1.043478261,0,0,-9999,Lignin,Lignin,Other,55.343478261,-137.477244019,0.050837829,0.043727747,1272.9,-3161.97661243
555.081496041,23,24,14,0,1,0,0,S1 O14,555.08140017,0.172716443,C23H24O14S,0,0.266666667,12,-2,-3,52.865217391,554.461687084,0.538312916,0.260869565,0.608695652,1.043478261,0,0,-9999,Lignin,Lignin,Other,52.865217391,-138.218381264,0.051069795,0.043936667,1215.9,-3179.022769074
587.053419689,23,24,14,0,2,0,0,S2 O14,587.053471344,-0.087989989,C23H24O14S2,0,0.214285714,12,-2,-4,50.386956522,586.397910596,0.602089404,0.347826087,0.608695652,1.043478261,0,0,-9999,Lignin,Lignin,Other,50.386956522,-138.95951851,0.05127273,0.044131327,1158.9,-3196.068925719
539.104330457,23,24,15,0,0,0,0,O15,539.104243615,0.161086935,C23H24O15,0,0.290322581,12,-3,-3,52.865217391,538.502361746,0.497638254,0.260869565,0.652173913,1.043478261,0,0,-9999,Tannin,Tannin,Other,52.865217391,-136.48125764,0.051069795,0.044298033,1215.9,-3139.068925719
555.099323449,23,24,16,0,0,0,0,O16,555.099158234,0.297631597,C23H24O16,0,0.266666667,12,-4,-4,50.386956522,554.479494586,0.520505414,0.347826087,0.695652174,1.043478261,0,0,-9999,Tannin,Tannin,Other,50.386956522,-135.485271261,0.05127273,0.044878359,1158.9,-3116.161239009
571.094230343,23,24,17,0,0,0,0,O17,571.094072854,0.275766793,C23H24O17,0,0.24137931,12,-5,-5,47.908695652,570.456541423,0.543458577,0.434782609,0.739130435,1.043478261,0,0,-9999,Tannin,Tannin,Other,47.908695652,-134.489284883,0.051816378,0.045468457,1101.9,-3093.253552298
587.089019502,23,24,18,0,0,0,0,O18,587.088987473,0.05455487,C23H24O18,0,0.214285714,12,-6,-6,45.430434783,586.433470658,0.566529342,0.52173913,0.782608696,1.043478261,0,0,-9999,Tannin,Tannin,Other,45.430434783,-133.493298504,0.052749146,0.04606795,1044.9,-3070.345865588
331.170532469,23,24,2,0,0,0,0,O2,331.17035356,0.540230549,C23H24O2,0.476190476,0.5,12,10,10,85.082608696,330.800744494,0.199255506,-0.869565217,0.086956522,1.043478261,0,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,85.082608696,-149.429080563,0.03485036,0.03170128,1956.9,-3436.868852955
423.120609296,23,24,2,2,2,0,0,N2 S2 O2,423.120643918,-0.081825283,C23H24O2N2S2,0.411764706,0.444444444,13,11,7,72.691304348,422.648149044,0.351850956,-0.434782609,0.086956522,1.043478261,0.086956522,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,72.691304348,-144.44914867,0.041655154,0.037722359,1671.9,-3322.330419403
347.165545306,23,24,3,0,0,0,0,O3,347.16526818,0.798252826,C23H24O3,0.45,0.488372093,12,9,9,82.604347826,346.777897156,0.222102844,-0.782608696,0.130434783,1.043478261,0,0,-9999,Unsat Hydrocarbon,Lignin,Other,82.604347826,-148.433094185,0.036122879,0.032832986,1899.9,-3413.961166245
375.171139669,23,24,3,2,0,0,0,N2 O3,375.171416189,-0.737048538,C23H24O3N2,0.444444444,0.487179487,13,10,8,75.169565217,374.752220223,0.247779777,-0.52173913,0.130434783,1.043478261,0.086956522,0,-9999,Unsat Hydrocarbon,Lignin,Other,75.169565217,-141.9708878,0.040201224,0.036980061,1728.9,-3265.330419403
403.177377396,23,24,3,4,0,0,0,N4 O3,403.177564198,-0.463322411,C23H24O3N4,0.4375,0.485714286,14,11,7,67.734782609,402.727185935,0.272814065,-0.260869565,0.130434783,1.043478261,0.173913043,0,-9999,Unsat Hydrocarbon,Lignin,Protein,67.734782609,-135.508681416,0.046010465,0.042397748,1557.9,-3116.699672561
363.160538195,23,24,4,0,0,0,0,O4,363.160182799,0.978619636,C23H24O4,0.421052632,0.476190476,12,8,8,80.126086957,362.755029894,0.244970106,-0.695652174,0.173913043,1.043478261,0,0,-9999,Other,Lignin,Other,80.126086957,-147.437107806,0.037437427,0.033999285,1842.9,-3391.053479534
391.166034492,23,24,4,2,0,0,0,N2 O4,391.166330808,-0.757519295,C23H24O4N2,0.411764706,0.473684211,13,9,7,72.691304348,390.729255004,0.270744996,-0.434782609,0.173913043,1.043478261,0.086956522,0,-9999,Other,Lignin,Other,72.691304348,-140.974901421,0.041655154,0.038277645,1671.9,-3242.422732692
423.138773766,23,24,4,2,1,0,0,N2 S1 O4,423.138401983,0.878633251,C23H24O4N2S,0.375,0.444444444,13,9,6,70.213043478,422.666293231,0.333706769,-0.347826087,0.173913043,1.043478261,0.086956522,0,-9999,Other,Lignin,Other,70.213043478,-141.716038667,0.043160502,0.039329987,1614.9,-3259.468889337
419.172250941,23,24,4,4,0,0,0,N4 O4,419.172478817,-0.54363257,C23H24O4N4,0.4,0.470588235,14,10,6,65.256521739,418.704199461,0.295800539,-0.173913043,0.173913043,1.043478261,0.173913043,0,-9999,Other,Lignin,Protein,65.256521739,-134.512695037,0.049694515,0.045665749,1500.9,-3093.791985851
427.104048952,23,24,4,0,2,0,0,S2 O4,427.104325148,-0.646672225,C23H24O4S2,0.352941176,0.421052632,12,8,6,75.169565217,426.627140755,0.372859245,-0.52173913,0.173913043,1.043478261,0,0,-9999,Other,Lignin,Other,75.169565217,-148.919382297,0.040201224,0.035911491,1728.9,-3425.145792824
407.160925268,23,24,5,2,0,0,0,N2 O5,407.161245428,-0.786323248,C23H24O5N2,0.375,0.459459459,13,8,6,70.213043478,406.706285741,0.293714259,-0.347826087,0.217391304,1.043478261,0.086956522,0,-9999,Other,Lignin,Other,70.213043478,-139.978915043,0.043160502,0.039617768,1614.9,-3219.515045982
439.133563091,23,24,5,2,1,0,0,N2 S1 O5,439.133316602,0.561306389,C23H24O5N2S,0.333333333,0.428571429,13,8,5,67.734782609,438.643222631,0.356777369,-0.260869565,0.217391304,1.043478261,0.086956522,0,-9999,Other,Lignin,Other,67.734782609,-140.720052288,0.046010465,0.040705122,1557.9,-3236.561202627
411.127267053,23,24,5,0,1,0,0,S1 O5,411.127168593,0.23948663,C23H24O5S,0.352941176,0.435897436,12,7,6,75.169565217,410.668198674,0.331801326,-0.52173913,0.217391304,1.043478261,0,0,-9999,Other,Lignin,Other,75.169565217,-147.182258673,0.040201224,0.036175963,1728.9,-3385.191949468
443.098888212,23,24,5,0,2,0,0,S2 O5,443.099239768,-0.793401628,C23H24O5S2,0.3125,0.405405405,12,7,5,72.691304348,442.604120035,0.395879965,-0.434782609,0.217391304,1.043478261,0,0,-9999,Other,Lignin,Other,72.691304348,-147.923395918,0.041655154,0.037174566,1671.9,-3402.238106113
423.155736975,23,24,6,2,0,0,0,N2 O6,423.156160047,-0.999801655,C23H24O6N2,0.333333333,0.444444444,13,7,5,67.734782609,422.683237499,0.316762501,-0.260869565,0.260869565,1.043478261,0.086956522,0,-9999,Other,Lignin,Other,67.734782609,-138.982928664,0.046010465,0.041002557,1557.9,-3196.607359271
451.161865477,23,24,6,4,0,0,0,N4 O6,451.162308056,-0.980975823,C23H24O6N4,0.307692308,0.4375,14,8,4,60.3,450.658094108,0.341905892,0,0.260869565,1.043478261,0.173913043,0,-9999,Other,Lignin,Protein,60.3,-132.52072228,0.050302733,0.045355861,1386.9,-3047.97661243
459.093930473,23,24,6,0,2,0,0,S2 O6,459.094154387,-0.487731641,C23H24O6S2,0.266666667,0.388888889,12,6,4,70.213043478,458.581302089,0.418697911,-0.347826087,0.260869565,1.043478261,0,0,-9999,Other,Lignin,Other,70.213043478,-146.927409539,0.043160502,0.038478482,1614.9,-3379.330419403
439.150687242,23,24,7,2,0,0,0,N2 O7,439.151074667,-0.882213434,C23H24O7N2,0.285714286,0.428571429,13,6,4,65.256521739,438.660327662,0.339672338,-0.173913043,0.304347826,1.043478261,0.086956522,0,-9999,Lignin,Lignin,Other,65.256521739,-137.986942285,0.049694515,0.043637251,1500.9,-3173.699672561
467.15687257,23,24,7,4,0,0,0,N4 O7,467.157222676,-0.749438623,C23H24O7N4,0.25,0.419354839,14,7,3,57.82173913,466.635241033,0.364758967,0.086956522,0.304347826,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,57.82173913,-131.524735901,0.050580944,0.045127266,1329.9,-3025.068925719
475.088929733,23,24,7,0,2,0,0,S2 O7,475.089069007,-0.293153128,C23H24O7S2,0.214285714,0.371428571,12,5,3,67.734782609,474.55844119,0.44155881,-0.260869565,0.304347826,1.043478261,0,0,-9999,Lignin,Lignin,Other,67.734782609,-145.931423161,0.046010465,0.039825252,1557.9,-3356.422732692
427.140160513,23,24,8,0,0,0,0,O8,427.139841278,0.747379628,C23H24O8,0.266666667,0.421052632,12,4,4,70.213043478,426.663211994,0.336788006,-0.347826087,0.347826087,1.043478261,0,0,-9999,Lignin,Lignin,Other,70.213043478,-143.453162291,0.043160502,0.039044193,1614.9,-3299.422732692
455.145613315,23,24,8,2,0,0,0,N2 O8,455.145989287,-0.826047242,C23H24O8N2,0.230769231,0.411764706,13,5,3,62.77826087,454.637393657,0.362606343,-0.086956522,0.347826087,1.043478261,0.086956522,0,-9999,Lignin,Lignin,Other,62.77826087,-136.990955907,0.050006339,0.043434306,1443.9,-3150.791985851
483.151923664,23,24,8,4,0,0,0,N4 O8,483.152137295,-0.442162874,C23H24O8N4,0.181818182,0.4,14,6,2,55.343478261,482.612431909,0.387568091,0.173913043,0.347826087,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,55.343478261,-130.528749522,0.050837829,0.045148696,1272.9,-3002.161239009
491.083795994,23,24,8,0,2,0,0,S2 O8,491.083983627,-0.382079233,C23H24O8S2,0.153846154,0.352941176,12,4,2,65.256521739,490.53544744,0.46455256,-0.173913043,0.347826087,1.043478261,0,0,-9999,Lignin,Lignin,Other,65.256521739,-144.935436782,0.049694515,0.040945284,1500.9,-3333.515045982
443.135164505,23,24,9,0,0,0,0,O9,443.134755897,0.922085224,C23H24O9,0.214285714,0.405405405,12,3,3,67.734782609,442.640355822,0.359644178,-0.260869565,0.391304348,1.043478261,0,0,-9999,Lignin,Lignin,Other,67.734782609,-142.457175912,0.046010465,0.040409774,1557.9,-3276.515045982
499.146902757,23,24,9,4,0,0,0,N4 O9,499.147051915,-0.298826439,C23H24O9N4,0.1,0.379310345,14,5,1,52.865217391,498.589550866,0.410449134,0.260869565,0.391304348,1.043478261,0.173913043,0,-9999,Lignin,Lignin,Protein,52.865217391,-129.532763143,0.051069795,0.045772094,1215.9,-2979.253552298
507.078920254,23,24,9,0,2,0,0,S2 O9,507.078898246,0.043401427,C23H24O9S2,0.083333333,0.333333333,12,3,1,62.77826087,506.512711402,0.487288598,-0.086956522,0.391304348,1.043478261,0,0,-9999,Lignin,Lignin,Other,62.77826087,-143.939450403,0.050006339,0.041453499,1443.9,-3310.607359271
506.130777387,23,25,12,1,0,0,0,N1 O12,506.130398793,0.748017063,C23H25O12N,0,0.3125,12,0,-1,57.82173913,505.565627239,0.434372761,0.086956522,0.52173913,1.086956522,0.043478261,0,-9999,Lignin,Lignin,Other,57.82173913,-136.736106773,0.050580944,0.043506468,1329.9,-3144.930455785
346.181249763,23,25,2,1,0,0,0,N1 O2,346.181252597,-0.008187526,C23H25O2N,0.45,0.476190476,12,10,9,82.604347826,345.794700687,0.205299313,-0.782608696,0.086956522,1.086956522,0.043478261,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,82.604347826,-146.69597056,0.036122879,0.033077314,1899.9,-3374.007322889
422.154107667,23,25,3,3,1,0,0,N3 S1 O3,422.1543864,-0.660261934,C23H25O3N3S,0.375,0.428571429,13,10,6,70.213043478,421.682726619,0.317273381,-0.347826087,0.130434783,1.086956522,0.130434783,0,-9999,Unsat Hydrocarbon,Lignin,Protein,70.213043478,-139.978915043,0.043160502,0.039617768,1614.9,-3219.515045982
455.119773251,23,25,4,2,1,1,0,N2 S1 P1 O4,455.119989013,-0.474077205,C23H25O4N2SP,0.333333333,0.411764706,13,9,5,77.647826087,454.611582447,0.388417553,-0.608695652,0.173913043,1.086956522,0.086956522,0.043478261,2,Other,Lignin,Phytochemical,77.647826087,-148.178245051,0.038796121,0.034943733,1785.9,-3408.099636179
471.114570879,23,25,5,2,1,1,0,N2 S1 P1 O5,471.114903633,-0.706311667,C23H25O5N2SP,0.285714286,0.393939394,13,8,4,75.169565217,470.58852014,0.41147986,-0.52173913,0.217391304,1.086956522,0.086956522,0.043478261,2,Other,Lignin,Phytochemical,75.169565217,-147.182258673,0.040201224,0.036175963,1728.9,-3385.191949468
410.161032474,23,25,6,1,0,0,0,N1 O6,410.160911075,0.29597824,C23H25O6N,0.3125,0.421052632,12,6,5,72.691304348,409.703043001,0.296956999,-0.434782609,0.260869565,1.086956522,0.043478261,0,-9999,Other,Lignin,Other,72.691304348,-142.712025046,0.041655154,0.037999056,1671.9,-3282.376576048
487.109577864,23,25,6,2,1,1,0,N2 S1 P1 O6,487.109818253,-0.493498896,C23H25O6N2SP,0.230769231,0.375,13,7,3,72.691304348,486.565666958,0.434333042,-0.434782609,0.260869565,1.086956522,0.086956522,0.043478261,2,Other,Lignin,Phytochemical,72.691304348,-146.186272294,0.041655154,0.037447536,1671.9,-3362.284262758
490.100221867,23,25,7,1,2,0,0,N1 S2 O7,490.099968044,0.517901902,C23H25O7NS2,0.153846154,0.333333333,12,5,2,65.256521739,489.552971581,0.447028419,-0.173913043,0.304347826,1.086956522,0.043478261,0,-9999,Lignin,Lignin,Other,65.256521739,-143.198313158,0.049694515,0.041246353,1500.9,-3293.561202627
503.104533689,23,25,7,2,1,1,0,N2 S1 P1 O7,503.104732872,-0.395907385,C23H25O7N2SP,0.166666667,0.35483871,13,6,2,70.213043478,502.542762672,0.457237328,-0.347826087,0.304347826,1.086956522,0.086956522,0.043478261,2,Lignin,Lignin,Phytochemical,70.213043478,-145.190285915,0.043160502,0.038760365,1614.9,-3339.376576048
507.070437773,23,25,7,0,2,1,0,S2 P1 O7,507.070656038,-0.430443081,C23H25O7S2P,0.153846154,0.333333333,12,5,2,75.169565217,506.504238392,0.495761608,-0.52173913,0.304347826,1.086956522,0,0.043478261,0,Lignin,Lignin,Phytochemical,75.169565217,-152.393629545,0.040201224,0.035387779,1728.9,-3505.053479534
506.095266961,23,25,8,1,2,0,0,N1 S2 O8,506.094882663,0.759338686,C23H25O8NS2,0.083333333,0.3125,12,4,1,62.77826087,505.530156464,0.469843536,-0.086956522,0.347826087,1.086956522,0.043478261,0,-9999,Lignin,Lignin,Other,62.77826087,-142.202326779,0.050006339,0.041764906,1443.9,-3270.653515916
519.099830225,23,25,8,2,1,1,0,N2 S1 P1 O8,519.099647492,0.352019681,C23H25O8N2SP,0.090909091,0.333333333,13,5,1,67.734782609,518.520198717,0.479801283,-0.260869565,0.347826087,1.086956522,0.086956522,0.043478261,2,Lignin,Lignin,Phytochemical,67.734782609,-144.194299536,0.046010465,0.040116491,1557.9,-3316.468889337
461.145609172,23,26,10,0,0,0,0,O10,461.145320581,0.625811778,C23H26O10,0.076923077,0.333333333,11,1,1,67.734782609,460.630689865,0.369310135,-0.260869565,0.434782609,1.130434783,0,0,-9999,Lignin,Lignin,Other,67.734782609,-142.457175912,0.046010465,0.040409774,1557.9,-3276.515045982
517.15760339,23,26,10,4,0,0,0,N4 O10,517.157616599,-0.025541212,C23H26O10N4,0,0.285714286,13,3,-1,52.865217391,516.58014059,0.41985941,0.260869565,0.434782609,1.130434783,0.173913043,0,-9999,Lignin,Lignin,Protein,52.865217391,-129.532763143,0.051069795,0.045772094,1215.9,-2979.253552298
525.089422177,23,26,10,0,2,0,0,S2 O10,525.08946293,-0.077611062,C23H26O10S2,0,0.25,11,1,-1,62.77826087,524.503102638,0.496897362,-0.086956522,0.434782609,1.130434783,0,0,-9999,Lignin,Lignin,Other,62.77826087,-143.939450403,0.050006339,0.041453499,1443.9,-3310.607359271
477.140497651,23,26,11,0,0,0,0,O11,477.140235201,0.550047713,C23H26O11,0,0.314285714,11,0,0,65.256521739,476.607718309,0.392281691,-0.173913043,0.47826087,1.130434783,0,0,-9999,Lignin,Lignin,Other,65.256521739,-141.461189534,0.049694515,0.041637699,1500.9,-3253.607359271
533.152540489,23,26,11,4,0,0,0,N4 O11,533.152531219,0.017387229,C23H26O11N4,0,0.259259259,13,2,-2,50.386956522,532.557217599,0.442782401,0.347826087,0.47826087,1.130434783,0.173913043,0,-9999,Lignin,Lignin,Protein,50.386956522,-128.536776765,0.05127273,0.046408567,1158.9,-2956.345865588
541.084439438,23,26,11,0,2,0,0,S2 O11,541.08437755,0.114378009,C23H26O11S2,0,0.225806452,11,0,-2,60.3,540.480259719,0.519740281,0,0.47826087,1.130434783,0,0,-9999,Lignin,Lignin,Other,60.3,-142.943464024,0.050302733,0.041970991,1386.9,-3287.699672561
493.13519185,23,26,12,0,0,0,0,O12,493.13514982,0.08522985,C23H26O12,0,0.294117647,11,-1,-1,62.77826087,492.58455269,0.41544731,-0.086956522,0.52173913,1.130434783,0,0,-9999,Lignin,Lignin,Other,62.77826087,-140.465203155,0.050006339,0.042078572,1443.9,-3230.699672561
557.079161863,23,26,12,0,2,0,0,S2 O12,557.079292169,-0.233909941,C23H26O12S2,0,0.2,11,-1,-3,57.82173913,556.457122294,0.542877706,0.086956522,0.52173913,1.130434783,0,0,-9999,Lignin,Lignin,Other,57.82173913,-141.947477646,0.050580944,0.042497686,1329.9,-3264.791985851
509.130118842,23,26,13,0,0,0,0,O13,509.13006444,0.106853352,C23H26O13,0,0.272727273,11,-2,-2,60.3,508.561619603,0.438380397,0,0.565217391,1.130434783,0,0,-9999,Lignin,Lignin,Other,60.3,-139.469216776,0.050302733,0.04261794,1386.9,-3207.791985851
573.074092875,23,26,13,0,2,0,0,S2 O13,573.074206789,-0.198777201,C23H26O13S2,0,0.172413793,11,-2,-4,55.343478261,572.434193223,0.565806777,0.173913043,0.565217391,1.130434783,0,0,-9999,Lignin,Lignin,Other,55.343478261,-140.951491267,0.050837829,0.043033453,1272.9,-3241.88429914
525.124988834,23,26,14,0,0,0,0,O14,525.12497906,0.018614028,C23H26O14,0,0.25,11,-3,-3,57.82173913,524.538629581,0.461370419,0.086956522,0.608695652,1.130434783,0,0,-9999,Lignin,Lignin,Other,57.82173913,-138.473230397,0.050580944,0.04316768,1329.9,-3184.88429914
541.120024826,23,26,15,0,0,0,0,O15,541.119893679,0.242362327,C23H26O15,0,0.225806452,11,-4,-4,55.343478261,540.515805372,0.484194628,0.173913043,0.652173913,1.130434783,0,0,-9999,Tannin,Tannin,Other,55.343478261,-137.477244019,0.050837829,0.043727747,1272.9,-3161.97661243
557.114766818,23,26,16,0,0,0,0,O16,557.114808299,-0.074455832,C23H26O16,0,0.2,11,-5,-5,52.865217391,556.492687493,0.507312507,0.260869565,0.695652174,1.130434783,0,0,-9999,Tannin,Tannin,Other,52.865217391,-136.48125764,0.051069795,0.044298033,1215.9,-3139.068925719
573.10946497,23,26,17,0,0,0,0,O17,573.109722918,-0.45008486,C23H26O17,0,0.172413793,11,-6,-6,50.386956522,572.469525822,0.530474178,0.347826087,0.739130435,1.130434783,0,0,-9999,Tannin,Tannin,Other,50.386956522,-135.485271261,0.05127273,0.044878359,1158.9,-3116.161239009
409.141765746,23,26,1,2,2,0,0,N2 S2 O1,409.141379363,0.944376084,C23H26ON2S2,0.388888889,0.405405405,12,11,7,77.647826087,408.684914395,0.315085605,-0.608695652,0.043478261,1.130434783,0.086956522,0,-9999,Other,Unsat Hydrocarbon,Other,77.647826087,-146.441121427,0.038796121,0.035201786,1785.9,-3368.145792824
393.164606151,23,26,2,2,1,0,0,N2 S1 O2,393.164222808,0.975020202,C23H26O2N2S,0.388888889,0.421052632,12,10,7,77.647826087,392.72559504,0.27440496,-0.608695652,0.086956522,1.130434783,0.086956522,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,77.647826087,-144.703997803,0.038796121,0.035461544,1785.9,-3328.191949468
425.1360426,23,26,2,2,2,0,0,N2 S2 O2,425.136293982,-0.591297581,C23H26O2N2S2,0.352941176,0.388888889,12,10,6,75.169565217,424.661331897,0.338668103,-0.52173913,0.086956522,1.130434783,0.086956522,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,75.169565217,-145.445135048,0.040201224,0.036442204,1728.9,-3345.238106113
377.187183992,23,26,3,2,0,0,0,N2 O3,377.187066253,0.312149617,C23H26O3N2,0.388888889,0.435897436,12,9,7,77.647826087,376.766013413,0.233986587,-0.608695652,0.130434783,1.130434783,0.086956522,0,-9999,Unsat Hydrocarbon,Lignin,Other,77.647826087,-142.966874179,0.038796121,0.035723023,1785.9,-3288.238106113
