Calibrated_Mass,HJA_155_p1,HJA_156_p1,HJA_160_p1,HJA_161_p1,HJA_162_p1,HJA_163_p1,HJA_164_p1,HJA_165_p1,HJA_169_p1,HJA_170_p1,HJA_177_p1,HJA_178_p1,HJA_190_p1,HJA_192_p1,HJA_260_p1,HJA_360_p1,HJA_45_p1,HJA_47_p1,HJA_49_p1,HJA_50_p1,HJA_53_p1,HJA_54_p1,HJA_55_p1,HJA_56_p1,HJA_57_p1,HJA_58_p1,HJA_60_p1,HJA_64_p1,HJA_65_p1,HJA_66_p1,HJA_68_p1,HJA_71_p1,HJA_72_p1,HJA_73_p1,HJA_74_p1,HJA_76_p1,HJA_82_p1,HJA_83_p1,HJA_84_p1,HJA_CC-1-15m_p1,HJA_CC-2-55m_p1,HJA_CC-3-100m_p1,HJA_CC-4-250m_p1,HJA_KC-1-275m_p1,HJA_KC-2-360m_p1,HJA_KC-3-400m_p1,HJA_KerryCreek2_p1,HJA_WS1-2_p1,HJA_WS1-3_p1,HJA_WS1-5_p1,HJA_WS1-6_p1,HJA_WS1-7_p1,HJA_WS1-8_p1,HJA_WS1_250m_p1,HJA_WS3-1_30m_p1,HJA_WS3-2_p1,HJA_WS3-3_p1,HJA_WS3-4_p1,HJA_WS3-5_p1,HJA_WS3-6_p1
277.020713382,0,0,0,1254368.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216126.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1302910.5,1398794,0,0,0,0,0,0,1397122.4,0,0,0
229.071786273,1655435.6,1749686.9,2299540.3,1470089.5,2249303.8,1647647.3,4940295,0,2921110.3,3394319.5,2654340.8,2694291.8,2280238,3764007.8,3432725.3,7153799.5,2557490.3,1937734.8,2822904,1364792.1,3645037.3,2770743,1673895.1,1867247.3,2053921.9,2546416.8,3153678.8,5665005.5,2543441.5,2639392,2435665,4062311.3,2094965.1,3001548.8,1809534.9,2105521.8,1786135.6,2855251.8,2218462.5,2111543.5,3549661,3939354.3,2764803.5,2089940.4,2435980.3,3277676.8,2247601.8,2583995.8,2329192,1846623.8,1877735.5,2914237.3,1660410.1,1983821.9,3830256.3,2099872.3,0,4136155.8,1647860.9,3529665.5
257.07802339,0,0,0,0,0,0,2402669.3,0,0,1951906,1194626.4,1407539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275518.9,1409093,0,0,0,0,0,0,0,0,0,0,0,0,0,3100858.8,0,0,0,0,0,0,0,0,0,0,0,0,1614203.4,0,0,3657460.8,0,0
245.066801752,0,0,2862728.8,0,2390302,0,3946623.5,0,2229773.5,0,2499822.3,2750110.5,0,3173975.8,2969875.8,4884996,0,1254614.9,2976118.5,1591282.4,2691227,1439308.4,1333667.3,1209310.6,1593009.6,2966598.3,2107745,3901747.3,1630506.8,1595547,1679257.1,2964490.8,2151907.8,2863644.5,1268732.5,2863905.8,1674324,2003715.9,1779263.4,2849669.3,4375239,2937565.8,3419847.8,1536527.3,1594822.8,1956558,1710206,1272002.8,0,2045873.4,1479571,1528533.5,1365810,2087043.1,2683515.8,1279779.1,0,3768820.5,0,2772027.3
261.061834343,0,0,0,0,0,0,1444180.8,0,0,0,1304641.6,1455090,1197707.3,1292615,0,1968329.9,0,0,1497894.3,0,1367461.1,0,0,0,0,1379772.3,0,1316708.5,0,0,0,0,0,2106450.5,0,0,1417829.6,0,0,0,2159349.3,1718752.3,1974816.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1671561.9,1821070.6,0,0
212.092909238,0,0,0,0,0,0,1554657.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293442.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157572.1,0,0
228.087814781,0,0,0,0,0,0,0,0,1203897.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154060,0,0,0,0,0,0,0,0,0,0,0,0,0,1268500.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325920.6,0,1241272.9
244.082668327,0,0,0,0,0,0,2659993.5,0,1662509.6,2016783.9,1245325.1,1760442.8,1569753,0,1369167.9,0,0,0,0,0,0,0,0,0,0,0,1378150.5,1974619.6,0,0,0,0,0,0,0,0,0,0,0,0,1562121.4,2825950.3,0,1202314.5,0,0,0,0,1306654.1,0,0,0,0,1401285.3,2570146,1521757.8,0,6352099.5,0,4744518
272.088869633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.077710582,0,0,0,0,0,0,0,0,1193268.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352085.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654439,0,0
277.048436628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.043384231,0,0,0,0,0,0,0,0,0,1863991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353615.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719093.9,0,0,1965395.4,0,1282129
292.067324916,0,0,0,1343077.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.044484182,0,0,0,0,0,0,0,0,0,0,1783162.4,5426626.5,0,0,0,0,0,0,0,0,1465560.6,0,0,0,0,2116838.3,0,0,0,0,0,0,0,0,2271492.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896151.3,0,0,0,0,0,0,0,0,0
183.102682921,1238986.3,0,0,0,0,0,1267269,0,5275557,1761046.5,0,1295053.4,0,0,0,1314112,1514930,0,1640537.6,0,1546163.6,0,0,0,0,0,2558574,2882098.5,0,0,0,0,0,0,1200271.4,0,0,1369463.9,1651013.9,0,1264386.4,2575166.8,0,1293693.9,0,0,0,1176095.1,0,0,0,0,0,0,1424900.8,1710094.4,0,3307714.5,0,1276221.4
199.097648619,15342837,10792153,15407229,7811130,10216326,4260499.5,14067548,2845567.3,52502420,29445510,34205388,21229578,19285592,29097380,9546474,13337858,26541748,13718510,36662852,12048499,19058782,22629868,14654969,7136526.5,14486937,21339390,23235822,61693596,48245412,13796292,13659607,12631277,20716848,26356936,15752771,10553768,11683141,51878992,19586692,6844378.5,14519699,41380452,5110692,34429664,22127258,15579167,19893398,10323398,13945884,11537339,6036295,19889818,8200253,11610982,16850656,16852228,0,48704592,13347326,28261536
227.103841952,3097938,1348737.1,1230969.9,0,0,0,6945639.5,0,2917091.5,3424832.3,2155997.3,3510465.8,2883953.5,2343760.5,1946939,2926199,3534197,0,3238028.3,1756809.6,2804183.8,2452639.8,1438469.1,0,0,1426460.8,3064862.8,3332145.3,0,1982583.1,0,0,1669558,2512693.3,1504171.8,1590927.8,0,2773676.8,1455800.9,1427568.1,2145849.5,4512533,2488178.8,2280074.5,2972591.5,2120612.3,2174463.3,1884898.1,1547301.5,1562297.9,0,1804055.4,1289875.4,2106597,3586344.8,2739438.3,0,6036462,1648447.4,3501750.3
215.092561098,4483744.5,3058470.5,3795097.3,2366556.8,5429310.5,2361537,13529495,0,10271564,13562935,7753141,8578363,5274761,11487928,6224362,18178764,6291749,4348520.5,9070524,3953866.8,9048382,6137394,3443813.3,4511798.5,6115895.5,6471733.5,10106399,18375464,6236352.5,4203670.5,3361572.5,12031960,4557224.5,5920795.5,4457701.5,4061214.8,2633386,7981740,5927589,3883778.3,8932976,14377080,3606102.3,7201147,6131305.5,10843065,7373084,3841822,8508556,4168726.8,3156071,6911828.5,5045157.5,5583629,12245974,8424939,0,15448159,5644562.5,10112950
243.098711698,0,0,0,0,0,0,3453626.8,0,0,2998097.8,1235762.8,1175517.3,1727746.1,0,1213584.5,0,2670602.5,0,1346805.8,0,2341955.8,1205860.8,0,0,0,0,1453554.5,2345098.5,0,0,0,0,0,1260428.1,1362627.1,0,0,1262135.9,0,0,1594962,2939109,0,2950413.3,1276624.9,1297142.1,0,0,0,0,0,0,0,1538062.5,2118862.3,1338781.8,0,2878426.5,0,2035030.1
247.06442668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065849.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276386.1,0,0,0,0,0,0,0,1306929.1,0,0,0,0,0,0,0,0,0,0,0,0,0
231.087481577,2341610.8,1850254,2595917,1312072.6,4222205,1900000.6,9435343,0,12965741,18465272,4535635,6904456,4705037.5,7602210,4814857,14057920,3562268.3,2247211.8,6044040.5,2276103.3,7402780,3649002.5,2155878.5,2452346,3544840.3,2459888.5,13498405,11249610,4464162.5,3163364.8,1536418.3,8675108,3572310.3,4014981.3,2443361.3,3249019.8,1759069.1,4540451.5,2409379.8,2624029.8,5713564,34907972,2830529.8,5753291.5,5329810,6426716,5117316,2951350.5,4390733,2522148.5,1279320.4,4914048,2075012.4,3022553.8,8233176.5,4057712.3,0,48473588,1243590.6,10044142
259.093641989,0,0,0,0,0,0,2810849.3,0,0,0,0,1661074.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703182.5,0,0,0,0,0,0,0,0,0,0,0,0,1349820.8,0,0,2968514.8,0,0
323.037952726,0,0,0,0,0,0,2436270.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113355.3,7260957,0,1775515.4
263.059472302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.031745192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269859.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.082397056,0,1481093.8,1794850,0,1754304.9,0,2928237,0,2195948.8,2554995,1610960.5,2403972,1972877.8,2481724.3,2229938.8,3785279,2140447,1569448.9,2878237.5,0,2646034.3,1953875.6,1425972.9,1471103.8,1980798.6,1950320.1,1794676.9,4123392.3,1748777.1,0,0,2795468.5,1321011.6,2281938.5,1301066.3,2842892,0,1975033.4,1376997.9,1653577.3,3131998.3,2731771.5,1658581.9,1242427.3,2044132.3,2273484.8,1716277.1,2154142.8,1395532.5,1458517.9,1279392.5,1941615.1,1197863.9,1508637.4,2795083.8,1611208.3,0,3905081.8,1691623.4,2869314.8
275.088718957,0,0,0,0,0,0,1230528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.108491438,0,0,0,0,1158954,1421487.4,1754501.5,0,1709092.6,2346214.3,0,0,0,1328250.1,1667475.6,1968765.6,0,0,1289915,0,2016780,1172742.5,0,0,0,0,1153756.3,1347188.6,0,0,0,0,1210613.5,0,1215739.6,0,0,0,0,1153733,1892412.4,2302503.5,0,2188894,1431866,0,0,0,1311192.4,0,0,0,1221089.9,1215561.5,1822364.6,0,0,1361835.3,0,2478425
246.080411635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004768.1,0,0,0,0,0,0,0,0,0,0,0,0,3522855.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.103412206,0,0,1687023.3,0,1453608.3,0,6124648,0,2447104.3,5030275.5,1522921.6,2583053,2440092.5,2277539.8,2518415.3,2192418.8,2134180.8,0,2684733.3,1286430.3,4295363.5,2000015.6,0,0,0,1818478.4,2985368.8,3480922.5,0,1169537.4,0,0,1222244.4,1711655.1,2751217.3,0,0,2307769,0,0,3018299.5,8703663,1815647.3,5486925.5,2001677.5,1658338.6,2337817.5,1942072.4,2115033.3,1230400.8,0,1816349.5,0,1281169,4088419.3,2813959.3,0,4729191,0,4110423.5
247.074272998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664484.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644998.5,0,0,0,0
246.098445576,0,0,0,0,0,0,1257592.5,0,2784767.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960732,0,0,0,0,0,1473785.3,0,0,0,0,0,0,1360788.3,1912816,0,0,0,0,0,0,0,0,0,0,0,0,1432166.3,0,0,1455642.4,0,0
263.069152687,0,1308345.6,0,0,0,0,0,0,0,0,0,0,0,1670816.5,0,3787906,0,0,0,0,0,1557788.6,0,0,0,0,1347746.9,2611537.3,1528149.5,1227319.9,0,1712548.8,1309379.9,0,0,0,0,1236186,0,0,0,0,0,0,0,1866881.1,1350804.5,0,0,0,0,0,0,0,1398358.5,1491545.5,0,0,0,0
262.093470088,0,0,0,0,0,0,0,0,0,0,0,0,0,1247611.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226763.1,0,0
307.070292107,35548896,13753674,0,9624383,19845954,8793770,0,2200789.8,0,0,0,0,32364684,21382520,26474308,0,43940684,15073673,54120644,29183026,0,45658424,14273382,7293397,14791476,43678036,0,0,0,27642514,0,20668852,29562612,0,64761728,0,11389466,0,0,0,0,0,0,80901736,34568480,35255648,48232068,25134848,0,20997314,0,15763155,11756970,16188310,0,22073988,0,0,18373324,0
279.064038018,1411748.4,0,1275804.8,0,1328359.5,0,0,0,1846868.8,0,2645277.8,0,1312991.9,4422831.5,1611072.8,0,0,0,2709266.5,2018333.8,0,0,0,1921957.9,2061861.4,1715688.4,1806335.8,2985286.8,0,0,0,6349352,1440614.6,1559020,0,0,0,2098939,0,1859117.3,3603237.5,2948298.5,0,0,0,4476047.5,3259908.3,1259076.6,1246447.1,1544308.6,1533231.3,1340840.3,1367773.4,0,0,1454614.6,0,0,0,0
278.088380829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243892.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356532.3,0,0
295.058961927,0,0,0,0,0,0,0,0,0,0,0,1637796.4,0,1951738.3,0,0,0,0,0,0,1520033.6,0,0,0,0,0,0,0,0,0,0,2273520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325577.9,0,0,0,0
294.083246853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433779.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324313.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.060106107,0,0,0,0,0,0,0,0,0,0,4995090,20016264,0,0,0,0,0,0,0,0,6748960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639753.5,0,0,0,0,0,0,0,0,0,0,0,0,12116367,0,0,0,0,0,0,0,0,0
311.054040761,0,0,0,0,0,0,0,0,0,0,0,1828709.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.118357921,1685631.3,1122506.8,1405242.8,0,1134431.8,0,0,0,1843173.9,5682065.5,2203847,2248753.5,1478637.6,2125109.5,0,1869317.5,1949515.1,0,1853049.5,1232809.1,1837841.4,1683899.6,0,1324579.6,0,1312417.9,3145648.3,2516088.3,0,1332694.3,0,1243350.3,0,1423081.5,0,0,1189626.3,3061254.5,1551625.1,0,1983069.8,4668302.5,0,1790606.6,1599248.1,0,1420500,0,2070572.5,1535083.8,0,1745389.4,0,1349881.9,2683481,3550821.5,0,3526384.8,0,2287030.3
213.124520777,1560400.9,1283143.5,1259079.1,0,1510677.1,0,3101044,0,1756925.5,3006100.3,1759742,1406016,3221035.5,1280060.5,2763580,1931823.8,4330228.5,0,2297273.5,3020909.8,3319512.3,2166746.3,0,0,0,1857003.4,2424730,2471105,0,2155051.8,0,1648547.9,2877762.5,2364636.3,2354447.3,1987572.1,0,3361921.5,1409357.9,1228935.4,2398471.5,2949847,1976668.1,4981058.5,3622923.5,3082853,3829943.8,1555865.4,0,1455035,0,1702511.4,0,0,2036066.5,2739326,0,3618808.8,1386909,2621179.5
201.113292923,11310510,8012202,10426702,6358278,10176554,4487964,17293288,2511161.3,21772370,32788136,15042416,26648824,18112292,21880458,12584979,24202740,20803394,8101057.5,12873409,7982408.5,22835530,18761408,7307985.5,9361932,8992371,10158499,36617680,21165942,10215207,11670696,9241154,14665107,12486148,15426939,12509095,10090043,6303223.5,22396126,13299537,7497923.5,16610940,46857056,8103418,27376496,18322254,17832144,20006254,13124273,17687790,11158674,6754280,21067646,10693931,15452136,18352070,19793388,0,30227726,8153831,22461894
229.119403299,0,1244731.6,0,0,0,0,1964299.1,0,0,0,0,0,0,1286957.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1609714.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1264545,0,0,0,0,0,0,1648749.1,0,0,1240897.5,0,0,1382389.3,0,0,1613538,0,0
217.108222402,2736372.5,2380424,2956523.8,2204341.8,3907176.8,1343464.9,8376768,0,8444830,9409754,6292976,6655417.5,4296938,7222071,4240025,7524209,4816732.5,3463891,6388672.5,2462505.8,5661090.5,4049545.3,3021507.5,2345622.3,6853284.5,3771015.5,8201898.5,12891026,7279851,3128577.5,2637367.8,4655630.5,3334673.8,4184668.3,2830264.5,3263310.3,2562032.8,7039708,4073725.5,2698112,5896920.5,12535072,3043927.3,4368315.5,5029071,4874258.5,3309953.8,3594151,6445302,2471283.8,2336180.3,4732346,3719218.3,4244757,7419981,5687386,0,15124686,3033993.5,7735413.5
245.114362736,3242695,2274513.5,2265234.3,2427281.5,3859751.5,1369908.9,17069706,0,10719512,9913053,4996857.5,9405610,9443521,6323811,5392669.5,2584593.3,8307724,1206497.6,6357376,3135996.3,5910691.5,4781525.5,1832364.5,1705317.4,1837244.3,3733587,9135981,10045758,1454134.5,2639140.3,2167973.5,4188181,4935662.5,4163622.8,3720452.3,3426093,1947998.1,7171087.5,3609417,2451855.5,5705424.5,10789610,3048659.8,6504732,6309587.5,3853017.8,5156488,4285133.5,2690820.3,2642107,2034079.1,6359007,2278461.5,5963404.5,8910470,6794029,0,15557122,2105689.5,7261767.5
277.086534614,0,0,0,0,0,0,1741929.4,0,1807003.3,0,0,1845432.9,0,1289820.9,0,0,0,0,0,0,0,0,0,0,0,0,1291357.5,2411666.3,0,0,0,0,1302768.8,0,0,0,0,0,0,0,0,1297408.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.103225881,1730798.9,0,1474084.9,0,1757125.4,0,4096960.5,0,3641961,0,2721864.3,2250141.8,1877776.3,3125565.8,2469907.5,3232541.5,2204211,1532722.6,2851391.5,1520630.8,2120419.8,1830074.9,0,0,1719696.5,1252380,2962270.8,5133512,2426141.8,1478341.1,1281315.3,2265093.5,0,1888095.9,0,1365102.1,1425029.6,2600732.3,1758600.4,1378082.1,2135414.5,4833936,2131375.5,1678320,2317504.8,2276978.5,1840245.5,1593424.5,3056211.8,1657992,1281651,2299743.8,1814192.8,1722506.5,3708897,2504029.5,0,4547897.5,0,2489912.5
265.075386802,0,0,0,0,0,0,0,0,1671293.1,0,0,1384944.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406668.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746211.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.098106979,0,0,0,0,0,0,0,0,1398758.5,0,0,0,0,0,0,1578385.5,0,0,0,0,0,0,0,0,0,0,0,1224422.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304242.4,0,0,1673627.4,0,0
281.070210614,0,0,0,0,0,0,1468074.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438990.9,0,0,0,0,0
265.09296925,0,0,0,0,0,0,0,0,0,0,0,1259510.8,0,1390085.8,0,0,0,0,0,0,0,0,0,0,0,0,1227339.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273287,0,0,0,0,0,2308190.3,0,0,0,0,0,0,0,1539728.3,0,0,0,0
297.065181603,0,0,0,0,0,0,0,0,3333841.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369680.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.129244944,0,0,0,0,0,0,0,0,0,0,0,0,1295940.4,0,1131013.8,1883521.4,0,1217886.1,0,0,0,0,0,0,0,0,0,0,0,1163708.8,0,0,0,0,0,0,0,1141020.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1195410.3,0,0,0,0,0,0,0,0
216.124138618,0,1334104.1,0,0,1511507.6,0,1607595.4,0,1598069.1,1346058.4,0,1148923.4,2864058.3,0,1219907.8,3027743.8,0,1256862.5,2034110,0,1641073.9,0,1548437.4,0,1463663,0,0,1365853.9,0,1378765.1,1636653.3,0,0,0,0,0,0,0,0,0,0,1217229.6,0,0,1609372.3,1332965.6,0,0,1543873.5,0,1288973.6,0,1262701,0,1172754.9,1206052,0,0,0,0
244.130382075,2366949.8,2050303.3,1742802.8,0,2529380.3,0,3910564.5,0,1695288.3,2657817.3,3041303.8,3305413.8,5175267.5,1787518.6,2781785.3,1886211.4,6248205.5,0,5081276,3975985.3,4920309,3407134.5,1445103.9,1190238,0,4271950.5,4290674.5,2335846,1293256.1,2642538,0,1971010.8,3393300.8,3711834.8,4315238,2424904.3,0,3829029.3,0,2828475.3,4319250.5,2552810.5,3024863,5721111,5229012.5,5145066,4378042.5,2887661.5,0,1440245.9,1287592.3,2201119,1535568.8,1795534.3,2471340.3,2116711,0,3779312.8,3025305.8,2403665.8
232.119144867,0,0,0,0,0,0,1787205,0,1324265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241065.5,0,0,0,1161061.5,0,0,0,0,0,0,0,1153199.3,1866587.5,0,0,1228693.9,0,0
309.067706906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8123601,0,0,0,0,0,0,5773993.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.089837261,0,0,1853903.8,0,1941883.4,1527524,0,0,0,0,0,0,0,2161460,1491041.8,4211855,1819480.1,1476495.1,0,1453412.5,0,1575150.9,0,0,1216605.8,0,2377374.5,2559716.3,0,1169605.5,0,0,1451672.5,0,1382051.1,0,0,0,0,0,0,0,0,0,1252120.8,2052322.5,0,1378958.6,1913268,0,0,1785373.4,1286448.8,0,2330928.3,3015808.8,0,0,0,0
248.113965777,0,0,0,0,0,0,1230964.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849905,0,0,0,0,0,0,0
265.084821253,0,0,1405863.1,0,2225418.8,0,0,0,0,0,0,0,0,3416579.3,1961425,0,1881804.3,1443821.9,0,1579609.1,0,1343551.3,1311757.4,1871348.8,2077465.3,0,2001225,0,0,1214532.4,0,4936967.5,1480489.9,0,0,0,0,1729418.4,1233332.9,0,0,0,0,0,1316646.5,4978204,0,1446747.8,0,0,0,0,0,0,0,2566286,0,0,1325026.5,0
264.109090991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237649.9,0,0,1246459.1,0,0
281.079776033,1285858.9,1214409.9,1256694.5,0,1667684.1,0,0,0,0,0,0,0,1497446.5,4516614,1506957.4,0,0,1850055.6,1843610.3,1354535.6,0,1525365.8,1265279.8,1470313.5,2232365.3,0,0,0,0,0,0,5900448,0,1836231.5,0,0,0,0,0,0,0,0,0,0,0,4352815,2350733,0,1587537.8,0,0,1306727.1,0,0,0,0,0,0,0,0
280.103945772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488715.8,0,0,0,0,1441335.1,0,0,0,0,0,0,1614260.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318994.9,0,0,0,0,0,0,0,0,0,0,1891574.6,0,0
325.080759233,0,0,0,0,0,0,0,0,0,0,0,1406387.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.074632718,0,0,0,0,0,0,0,0,0,0,5481604,10855750,1570425.4,1971703.8,0,3778635,0,0,1329675.3,0,2505152,0,0,0,0,3759134.8,0,0,3197864.3,0,0,2066728.1,0,1666570.6,2263590,0,2034851.3,5088075,1456133.3,0,0,0,0,0,0,1356418.4,0,0,1363193.1,0,3581622.3,0,0,0,0,0,0,0,0,0
296.098866288,0,0,0,0,0,0,0,0,0,0,0,0,0,2338050,0,6854454.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.069592967,0,0,0,0,0,0,0,0,0,0,0,4453890,0,0,0,0,0,0,0,0,0,0,0,0,0,1588109.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613546.1,0,0,0,0,0,0,0,0,0
187.133993659,1417845,1317331.9,1811152.4,0,1635538.4,0,1249213.5,0,1722342.5,2084564.6,1798578.9,2365527.8,2282098.3,2134087.3,2319907,2919569.8,2292769.5,1401579.5,3054548.3,1835838,2538419.5,2132424.5,0,1434079,2183259.5,0,2642103.8,1660802,1584722.1,2044518.8,1500393.5,1760323.5,1635876.4,2285405,1571367.3,1176681.1,1550569.3,1948756.4,1314063.3,0,2136829,2526630.3,1508547.6,1870941.9,2582383,1262590.8,1844579,1842026,1849389.3,2675840.3,0,1996558,2234550.8,1657687,2265456.8,1374336.8,0,2664672.5,1519141.3,2447862.8
