"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"1261","517.28299","517.282798903","517.28303159","1695623.6","-9999","347306.2","13.33","-1","-0.449825112","0.96395101","0","0.578370606","0","0.35","2.35","N4 S1 P1 O7","de-protonated","0","-9999","C20 H47 O7 N4 P1 S1","20","47","7","4","1","1","-9999","-9999"
"1262","517.292952","517.292760893","517.292794627","1308302.8","-9999","314137.9","9.92","-1","-0.065212226","0.999228663","0","0.599537198","8","0.068965517","1.586206897","N2 S2 O2","de-protonated","0","-9999","C29 H46 O2 N2 S2","29","46","2","2","-9999","2","-9999","-9999"
"1264","517.307341","517.307149879","517.307181388","1345433.1","-9999","355460","10.24","-1","-0.06091062","0.999327033","0","0.59959622","13","0.125","1.3125","N2 O4","de-protonated","0","-9999","C32 H42 O4 N2","32","42","4","2","-9999","-9999","-9999","-9999"
"1266","518.149836","518.149644044","518.149515495","1523703.9","-9999","363149.6","11.81","-1","0.248092497","0.988893986","0","0.593336392","16","0.035714286","1.071428571","N3 S2 P1 O1","de-protonated","0","-9999","C28 H30 O1 N3 P1 S2","28","30","1","3","1","2","-9999","-9999"
"1268","518.215347","518.215154979","518.215272581","1105959.1","-9999","298854.3","8.12","-1","-0.226936279","0.990698904","0","0.594419343","10","0.153846154","1.423076923","N3 S2 O4","de-protonated","0","-9999","C26 H37 O4 N3 S2","26","37","4","3","-9999","2","-9999","-9999"
"1269","518.222553","518.222360972","518.222509064","11748396","-9999","344122.2","102.04","-1","-0.28576912","0.98529142","0.426102386","0.761615807","11","0.346153846","1.307692308","13C1 N2 O9","de-protonated","1","1253","C25 H34 O9 N2 13C1","25","34","9","2","-9999","-9999","1","-9999"
"1270","518.230692","518.23049996300006","518.230528722","2647090.3","-9999","349700.4","21.72","-1","-0.055493353","0.499720691","0.755017935","0.601839589","14","0.033333333","1.233333333","N3 S2 O1","de-protonated","0","-9999","C30 H37 O1 N3 S2","30","37","1","3","-9999","2","-9999","-9999"
"1270","518.230692","518.23049996300006","518.230661664","2647090.3","-9999","349700.4","21.72","-1","-0.312023374","0.491244767","0.829532115","0.626559706","1","0.473684211","2.210526316","N3 S1 P1 O9","de-protonated","0","-9999","C19 H42 O9 N3 P1 S1","19","42","9","3","1","1","-9999","-9999"
"1271","518.251723","518.251530943","518.25165809","1044033.4","-9999","390037","7.58","-1","-0.245338842","0.98913782","0","0.593482692","9","0.111111111","1.518518519","N3 S2 O3","de-protonated","0","-9999","C27 H41 O3 N3 S2","27","41","3","3","-9999","2","-9999","-9999"
"1272","518.258933","518.258740935","518.258894573","9884743","-9999","333656.2","85.6","-1","-0.296449152","0.984180374","0.386162289","0.74497314","10","0.296296296","1.407407407","13C1 N2 O8","de-protonated","1","1259","C26 H38 O8 N2 13C1","26","38","8","2","-9999","-9999","1","-9999"
"1273","518.267053","518.266860927","518.267047173","3747916.5","-9999","379263.7","31.44","-1","-0.359361996","0.488419968","0.822155738","0.621914276","0","0.4","2.3","N3 S1 P1 O8","de-protonated","0","-9999","C20 H46 O8 N3 P1 S1","20","46","8","3","1","1","-9999","-9999"
"1277","519.076238","519.076045125","519.075526943","1446037.4","-9999","353750","11.12","-1","0.9982793","0.834581576","0","0.500748946","18","0.333333333","0.740740741","S1 O9","de-protonated","0","-9999","C27 H20 O9 S1","27","20","9","-9999","-9999","1","-9999","-9999"
"1277","519.076238","519.076045125","519.076529264","1446037.4","-9999","353750","11.12","-1","-0.932693388","0.853981892","0","0.512389135","4","0.705882353","1.705882353","S2 P1 O12","de-protonated","0","-9999","C17 H29 O12 P1 S2","17","29","12","-9999","1","2","-9999","-9999"
"1277","519.076238","519.076045125","519.0760162","1446037.4","-9999","353750","11.12","-1","0.055724022","0.99943673","0","0.599662038","22","0.033333333","0.7","N2 S2 P1 O1","de-protonated","0","-9999","C30 H21 O1 N2 P1 S2","30","21","1","2","1","2","-9999","-9999"
"1278","519.112829","519.112636089","519.112914774","1449136","-9999","384452.9","11.15","-1","-0.53684828","0.949049223","0","0.569429534","3","0.611111111","1.833333333","S2 P1 O11","de-protonated","0","-9999","C18 H33 O11 P1 S2","18","33","11","-9999","1","2","-9999","-9999"
"1279","519.149132","519.148939053","519.149300283","1726154.3","-9999","346914.1","13.59","-1","-0.695811819","0.915899054","0","0.549539433","2","0.526315789","1.947368421","S2 P1 O10","de-protonated","0","-9999","C19 H37 O10 P1 S2","19","37","10","-9999","1","2","-9999","-9999"
"1279","519.149132","519.148939053","519.148430903","1726154.3","-9999","346914.1","13.59","-1","0.978813805","0.840429914","0","0.504257948","3","0.833333333","1.833333333","P1 O15","de-protonated","0","-9999","C18 H33 O15 P1","18","33","15","-9999","1","-9999","-9999","-9999"
"1280","519.162047","519.16185404","519.162033274","1592019.6","-9999","361278.2","12.41","-1","-0.345237426","0.978605514","0","0.587163308","12","0.458333333","1.166666667","N2 O11","de-protonated","0","-9999","C24 H28 O11 N2","24","28","11","2","-9999","-9999","-9999","-9999"
"1280","519.162047","519.16185404","519.161381826","1592019.6","-9999","361278.2","12.41","-1","0.90957173","0.860607916","0","0.51636475","3","0.8125","2","N4 S1 O13","de-protonated","0","-9999","C16 H32 O13 N4 S1","16","32","13","4","-9999","1","-9999","-9999"
"1281","519.181407","519.181214021","519.181312168","1418209.8","-9999","264680.7","10.87","-1","-0.189041182","0.496768312","0.736963647","0.592846446","20","0.181818182","0.848484848","O6","de-protonated","0","-9999","C33 H28 O6","33","28","6","-9999","-9999","-9999","-9999","-9999"
"1282","519.185454","519.185261017","519.185685792","2406116.5","-9999","346831.1","19.59","-1","-0.818157343","0.442813955","0.822155738","0.594550668","1","0.45","2.05","S2 P1 O9","de-protonated","0","-9999","C20 H41 O9 P1 S2","20","41","9","-9999","1","2","-9999","-9999"
"1282","519.185454","519.185261017","519.184816413","2406116.5","-9999","346831.1","19.59","-1","0.856350715","0.43770499","0.829532115","0.59443584","2","0.736842105","1.947368421","P1 O14","de-protonated","0","-9999","C19 H37 O14 P1","19","37","14","-9999","1","-9999","-9999","-9999"
"1283","519.189637","519.189444013","519.189392185","1162727.6","-9999","381106.7","8.62","-1","0.099824904","0.998193495","0","0.598916097","15","0.071428571","1.142857143","N4 S2 O2","de-protonated","0","-9999","C28 H32 O2 N4 S2","28","32","2","4","-9999","2","-9999","-9999"
"1283","519.189637","519.189444013","519.189525126","1162727.6","-9999","381106.7","8.62","-1","-0.156231385","0.995580949","0","0.597348569","2","0.588235294","2.176470588","N4 S1 P1 O10","de-protonated","0","-9999","C17 H37 O10 N4 P1 S1","17","37","10","4","1","1","-9999","-9999"
"1284","519.198554","519.198361004","519.198418784","3377902","-9999","295074.6","28.17","-1","-0.111286375","0.988060335","0.530786865","0.805150947","11","0.4","1.28","N2 O10","de-protonated","0","-9999","C25 H32 O10 N2","25","32","10","2","-9999","-9999","-9999","-9999"
"1285","519.206516","519.206322996","519.205812839","3428083.8","-9999","368216.9","28.61","-1","0.982571966","0.419653297","0.773979033","0.561383591","10","0.296296296","1.333333333","S1 O8","de-protonated","0","-9999","C27 H36 O8 S1","27","36","8","-9999","-9999","1","-9999","-9999"
"1286","519.217972","519.217778985","519.217697677","1494268.1","-9999","288507.5","11.54","-1","0.156596642","0.497780154","0.73113591","0.591122456","19","0.147058824","0.941176471","O5","de-protonated","0","-9999","C34 H32 O5","34","32","5","-9999","-9999","-9999","-9999","-9999"
"1287","519.221984","519.221790981","519.222071302","1850367","-9999","266585.2","14.69","-1","-0.539886814","0.94848599200000006","0","0.569091595","0","0.380952381","2.142857143","S2 P1 O8","de-protonated","0","-9999","C21 H45 O8 P1 S2","21","45","8","-9999","1","2","-9999","-9999"
"1288","519.225958","519.225764977","519.225777694","3157762","-9999","350410.3","26.22","-1","-0.024492871","0.499945577","0.761234226","0.604461037","14","0.034482759","1.24137931","N4 S2 O1","de-protonated","0","-9999","C29 H36 O1 N4 S2","29","36","1","4","-9999","2","-9999","-9999"
"1288","519.225958","519.225764977","519.225910636","3157762","-9999","350410.3","26.22","-1","-0.280531185","0.492910934","0.837042051","0.630563381","1","0.5","2.277777778","N4 S1 P1 O9","de-protonated","0","-9999","C18 H41 O9 N4 P1 S1","18","41","9","4","1","1","-9999","-9999"
"1289","519.227681","519.227487975","519.227431464","1039107.1","-9999","438423.8","7.53","-1","0.108836087","0.997852995","0","0.598711797","9","0.074074074","1.518518519","N2 S2 P1 O2","de-protonated","0","-9999","C27 H41 O2 N2 P1 S2","27","41","2","2","1","2","-9999","-9999"
"1290","519.23501","519.234816968","519.234804293","4466440.5","-9999","337915.8","37.77","-1","0.024410527","0.988706153","0.546695258","0.811901795","10","0.346153846","1.384615385","N2 O9","de-protonated","0","-9999","C26 H36 O9 N2","26","36","9","2","-9999","-9999","-9999","-9999"
"1290","519.23501","519.234816968","519.23529355","4466440.5","-9999","337915.8","37.77","-1","-0.9178547","0.429123749","0.761234226","0.56196794","14","0.034482759","1.275862069","N4 S1 P1 O1","de-protonated","0","-9999","C29 H37 O1 N4 P1 S1","29","37","1","4","1","1","-9999","-9999"
"1291","519.242888","519.24269496","519.242198348","5429006","-9999","341904.7","46.27","-1","0.956416227","0.423532892","0.767553728","0.561141227","9","0.25","1.428571429","S1 O7","de-protonated","0","-9999","C28 H40 O7 S1","28","40","7","-9999","-9999","1","-9999","-9999"
"1292","519.258206","519.258012945","519.257587431","1582361.4","-9999","355552.8","12.32","-1","0.819465073","0.885283836","0","0.531170301","0","0.571428571","2.142857143","P1 O12","de-protonated","0","-9999","C21 H45 O12 P1","21","45","12","-9999","1","-9999","-9999","-9999"
"1293","519.262262","519.262068941","519.262296145","2731804.3","-9999","334324.6","22.47","-1","-0.437552286","0.482928874","0.829532115","0.62157017","0","0.421052632","2.368421053","N4 S1 P1 O8","de-protonated","0","-9999","C19 H45 O8 N4 P1 S1","19","45","8","4","1","1","-9999","-9999"
"1294","519.271359","519.271165932","519.271189802","2582818.8","-9999","313972.8","21.15","-1","-0.045969417","0.99143778","0.560595565","0.819100894","9","0.296296296","1.481481481","N2 O8","de-protonated","0","-9999","C27 H40 O8 N2","27","40","8","2","-9999","-9999","-9999","-9999"
"1298","519.30769","519.307496896","519.307575312","1260093.1","-9999","327505.8","9.48","-1","-0.151001004","0.99587128","0","0.597522768","8","0.25","1.571428571","N2 O7","de-protonated","0","-9999","C28 H44 O7 N2","28","44","7","2","-9999","-9999","-9999","-9999"
"1300","520.144305","520.144111066","520.144549255","3454364.5","-9999","342516","28.84","-1","-0.84243718","0.439586228","0.837042051","0.598568557","2","0.555555556","2","N1 S2 P1 O10","de-protonated","0","-9999","C18 H36 O10 N1 P1 S2","18","36","10","1","1","2","-9999","-9999"
"1300","520.144305","520.144111066","520.143679875","3454364.5","-9999","342516","28.84","-1","0.828983951","0.441383428","0.844689208","0.60270574","3","0.882352941","1.882352941","N1 P1 O15","de-protonated","0","-9999","C17 H32 O15 N1 P1","17","32","15","1","1","-9999","-9999","-9999"
"1301","520.165374","520.165180045","520.164676302","2833323.8","-9999","349477.6","23.36","-1","0.968430896","0.421759364","0.787157861","0.567918763","11","0.36","1.24","N1 S1 O9","de-protonated","0","-9999","C25 H31 O9 N1 S1","25","31","9","1","-9999","1","-9999","-9999"
"1301","520.165374","520.165180045","520.165165559","2833323.8","-9999","349477.6","23.36","-1","0.027849219","0.499929641","0.767553728","0.606979276","15","0.035714286","1.142857143","N3 S2 P1 O1","de-protonated","0","-9999","C28 H32 O1 N3 P1 S2","28","32","1","3","1","2","-9999","-9999"
"1302","520.194047","520.193853017","520.193667756","1200832.5","-9999","368616.5","8.95","-1","0.356138678","0.977248802","0","0.58634928100000006","11","0.416666667","1.291666667","N3 O10","de-protonated","0","-9999","C24 H31 O10 N3","24","31","10","3","-9999","-9999","-9999","-9999"
"1303","520.201787","520.201593009","520.201773619","7246278","-9999","339424.3","62.3","-1","-0.347191163","0.978365327","0.530786865","0.799333942","11","0.4","1.28","13C1 N2 O10","de-protonated","1","1284","C24 H32 O10 N2 13C1","24","32","10","2","-9999","-9999","1","-9999"
"1304","520.230459","520.230264981","520.230053265","1041115","-9999","319523.2","7.54","-1","0.406965403","0.970395379","0","0.582237227","10","0.36","1.4","N3 O9","de-protonated","0","-9999","C25 H35 O9 N3","25","35","9","3","-9999","-9999","-9999","-9999"
"1305","520.238169","520.237974973","520.238159128","9183713","-9999","343064.1","79.4","-1","-0.353981879","0.977520422","0.546695258","0.805190356","10","0.346153846","1.384615385","13C1 N2 O9","de-protonated","1","1290","C25 H36 O9 N2 13C1","25","36","9","2","-9999","-9999","1","-9999"
"1306","520.246424","520.246229965","520.246178786","1507814.6","-9999","379906.4","11.66","-1","0.098373898","0.499122792","0.755017935","0.601480849","13","0.033333333","1.3","N3 S2 O1","de-protonated","0","-9999","C30 H39 O1 N3 S2","30","39","1","3","-9999","2","-9999","-9999"
"1306","520.246424","520.246229965","520.246311728","1507814.6","-9999","379906.4","11.66","-1","-0.157162259","0.99552825","0","0.59731695","0","0.473684211","2.315789474","N3 S1 P1 O9","de-protonated","0","-9999","C19 H44 O9 N3 P1 S1","19","44","9","3","1","1","-9999","-9999"
"1307","520.27458","520.274385937","520.274544637","5136891","-9999","349444.9","43.68","-1","-0.305031897","0.983258921","0.560595565","0.814193578","9","0.296296296","1.481481481","13C1 N2 O8","de-protonated","1","1294","C26 H40 O8 N2 13C1","26","40","8","2","-9999","-9999","1","-9999"
"1310","521.055523","521.055328163","521.05579382","1064244","-9999","373524.4","7.74","-1","-0.893679279","0.865094708","0","0.519056825","4","0.8125","1.6875","S2 P1 O13","de-protonated","0","-9999","C16 H27 O13 P1 S2","16","27","13","-9999","1","2","-9999","-9999"
"1310","521.055523","521.055328163","521.055280755","1064244","-9999","373524.4","7.74","-1","0.090983598","0.998499093","0","0.599099456","22","0.068965517","0.655172414","N2 S2 P1 O2","de-protonated","0","-9999","C29 H19 O2 N2 P1 S2","29","19","2","2","1","2","-9999","-9999"
"1311","521.091976","521.091781127","521.092179329","1552974.6","-9999","381930","12.05","-1","-0.764168556","0.899462775","0","0.539677665","3","0.705882353","1.823529412","S2 P1 O12","de-protonated","0","-9999","C17 H31 O12 P1 S2","17","31","12","-9999","1","2","-9999","-9999"
"1311","521.091976","521.091781127","521.091666265","1552974.6","-9999","381930","12.05","-1","0.220425693","0.495611306","0.755017935","0.599373958","21","0.033333333","0.766666667","N2 S2 P1 O1","de-protonated","0","-9999","C30 H23 O1 N2 P1 S2","30","23","1","2","1","2","-9999","-9999"
"1312","521.128405","521.12821009","521.128564838","1527913.1","-9999","352971.6","11.83","-1","-0.680729767","0.919355816","0","0.55161349","2","0.611111111","1.944444444","S2 P1 O11","de-protonated","0","-9999","C18 H35 O11 P1 S2","18","35","11","-9999","1","2","-9999","-9999"
"1312","521.128405","521.12821009","521.127695458","1527913.1","-9999","352971.6","11.83","-1","0.987535585","0.837818681","0","0.502691209","3","0.941176471","1.823529412","P1 O16","de-protonated","0","-9999","C17 H31 O16 P1","17","31","16","-9999","1","-9999","-9999","-9999"
"1313","521.13724","521.137045082","521.137078373","1687663.6","-9999","339944.3","13.24","-1","-0.063881727","0.499629902","0.767553728","0.606799433","16","0.285714286","0.964285714","P1 O8","de-protonated","0","-9999","C28 H27 O8 P1","28","27","8","-9999","1","-9999","-9999","-9999"
"1313","521.13724","521.137045082","521.136807047","1687663.6","-9999","339944.3","13.24","-1","0.456761105","0.962851805","0","0.577711083","2","0.722222222","1.888888889","S2 O13","de-protonated","0","-9999","C18 H34 O13 S2","18","34","13","-9999","-9999","2","-9999","-9999"
"1313","521.13724","521.137045082","521.137275077","1687663.6","-9999","339944.3","13.24","-1","-0.441334054","0.965275425","0","0.579165255","8","0.777777778","1.444444444","N4 O14","de-protonated","0","-9999","C18 H26 O14 N4","18","26","14","4","-9999","-9999","-9999","-9999"
"1314","521.160633","521.160438059","521.160576723","1217664.6","-9999","342416.8","9.09","-1","-0.266067919","0.987237006","0","0.592342204","20","0.21875","0.8125","O7","de-protonated","0","-9999","C32 H26 O7","32","26","7","-9999","-9999","-9999","-9999","-9999"
"1314","521.160633","521.160438059","521.159925274","1217664.6","-9999","342416.8","9.09","-1","0.983929395","0.838900169","0","0.503340101","11","0.375","1.25","N2 S1 O9","de-protonated","0","-9999","C24 H30 O9 N2 S1","24","30","9","2","-9999","1","-9999","-9999"
"1314","521.160633","521.160438059","521.160414531","1217664.6","-9999","342416.8","9.09","-1","0.045143912","0.999630281","0","0.599778169","15","0.037037037","1.148148148","N4 S2 P1 O1","de-protonated","0","-9999","C27 H31 O1 N4 P1 S2","27","31","1","4","1","2","-9999","-9999"
"1315","521.164691","521.164496055","521.164950348","2099331.8","-9999","376580.9","16.87","-1","-0.871687655","0.871210326","0","0.522726195","1","0.526315789","2.052631579","S2 P1 O10","de-protonated","0","-9999","C19 H39 O10 P1 S2","19","39","10","-9999","1","2","-9999","-9999"
"1315","521.164691","521.164496055","521.164080968","2099331.8","-9999","376580.9","16.87","-1","0.796460907","0.891275256","0","0.534765154","2","0.833333333","1.944444444","P1 O15","de-protonated","0","-9999","C18 H35 O15 P1","18","35","15","-9999","1","-9999","-9999","-9999"
"1316","521.17396","521.173765045","521.173463882","1023114.5","-9999","306480.6","7.37","-1","0.577855796","0.94121013","0","0.564726078","15","0.24137931","1.068965517","P1 O7","de-protonated","0","-9999","C29 H31 O7 P1","29","31","7","-9999","1","-9999","-9999","-9999"
"1316","521.17396","521.173765045","521.173660587","1023114.5","-9999","306480.6","7.37","-1","0.200429578","0.992737342","0","0.595642405","7","0.684210526","1.578947368","N4 O13","de-protonated","0","-9999","C19 H30 O13 N4","19","30","13","4","-9999","-9999","-9999","-9999"
"1317","521.17779","521.177595042","521.177683339","2254477.3","-9999","357767.1","18.24","-1","-0.169418576","0.992624373","0.650724283","0.855864337","11","0.458333333","1.25","N2 O11","de-protonated","0","-9999","C24 H30 O11 N2","24","30","11","2","-9999","-9999","-9999","-9999"
"1318","521.195186","521.194991024","521.19546263","1271962","-9999","344402.4","9.57","-1","-0.904854133","0.86194561","0","0.517167366","9","0.148148148","1.444444444","S2 P1 O4","de-protonated","0","-9999","C27 H39 O4 P1 S2","27","39","4","-9999","1","2","-9999","-9999"
"1318","521.195186","521.194991024","521.19459325","1271962","-9999","344402.4","9.57","-1","0.763196716","0.899705064","0","0.539823038","10","0.346153846","1.346153846","P1 O9","de-protonated","0","-9999","C26 H35 O9 P1","26","35","9","-9999","1","-9999","-9999","-9999"
"1318","521.195186","521.194991024","521.194789955","1271962","-9999","344402.4","9.57","-1","0.385785728","0.973356256","0","0.584013754","2","0.9375","2.125","N4 O15","de-protonated","0","-9999","C16 H34 O15 N4","16","34","15","4","-9999","-9999","-9999","-9999"
"1319","521.19708","521.196885022","521.196962232","2334363.3","-9999","326664.7","18.95","-1","-0.148138999","0.498012998","0.736963647","0.593593258","19","0.181818182","0.909090909","O6","de-protonated","0","-9999","C33 H30 O6","33","30","6","-9999","-9999","-9999","-9999","-9999"
"1320","521.20114","521.200945018","521.201335857","2961566.3","-9999","346526.5","24.48","-1","-0.749880161","0.451500205","0.822155738","0.599762418","0","0.45","2.15","S2 P1 O9","de-protonated","0","-9999","C20 H43 O9 P1 S2","20","43","9","-9999","1","2","-9999","-9999"
"1320","521.20114","521.200945018","521.200466477","2961566.3","-9999","346526.5","24.48","-1","0.918152149","0.429081228","0.829532115","0.589261583","1","0.736842105","2.052631579","P1 O14","de-protonated","0","-9999","C19 H39 O14 P1","19","39","14","-9999","1","-9999","-9999","-9999"
"1321","521.205198","521.205003014","521.205042249","1598625.1","-9999","331982.2","12.45","-1","-0.075277102","0.998972324","0","0.599383394","14","0.071428571","1.214285714","N4 S2 O2","de-protonated","0","-9999","C28 H34 O2 N4 S2","28","34","2","4","-9999","2","-9999","-9999"
"1321","521.205198","521.205003014","521.205175191","1598625.1","-9999","331982.2","12.45","-1","-0.330343103","0.980393878","0","0.588236327","1","0.588235294","2.294117647","N4 S1 P1 O10","de-protonated","0","-9999","C17 H39 O10 N4 P1 S1","17","39","10","4","1","1","-9999","-9999"
"1322","521.214153","521.213958005","521.214068848","4493480","-9999","342285.5","38","-1","-0.212662302","0.980537066","0.695904978","0.866684231","10","0.4","1.36","N2 O10","de-protonated","0","-9999","C25 H34 O10 N2","25","34","10","2","-9999","-9999","-9999","-9999"
"1324","521.231431","521.231235988","521.23097876","1597108.4","-9999","334856.9","12.44","-1","0.493502356","0.956771347","0","0.574062808","9","0.296296296","1.444444444","P1 O8","de-protonated","0","-9999","C27 H39 O8 P1","27","39","8","-9999","1","-9999","-9999","-9999"
"1324","521.231431","521.231235988","521.231175464","1597108.4","-9999","334856.9","12.44","-1","0.116117816","0.997556455","0","0.598533873","1","0.823529412","2.235294118","N4 O14","de-protonated","0","-9999","C17 H38 O14 N4","17","38","14","4","-9999","-9999","-9999","-9999"
"1325","521.233558","521.233362986","521.233347741","1966261.9","-9999","260897.2","15.7","-1","0.02924772","0.499922398","0.73113591","0.592407803","18","0.147058824","1","O5","de-protonated","0","-9999","C34 H34 O5","34","34","5","-9999","-9999","-9999","-9999","-9999"
"1326","521.237456","521.237260982","521.236851986","4341945","-9999","329388.1","36.66","-1","0.784664343","0.891491816","0.938301904","0.910215851","0","0.65","2.15","P1 O13","de-protonated","0","-9999","C20 H43 O13 P1","20","43","13","-9999","1","-9999","-9999","-9999"
"1327","521.241454","521.241258978","521.241427759","2099387.8","-9999","323826.4","16.87","-1","-0.323804082","0.49057755","0.761234226","0.59884022","13","0.034482759","1.310344828","N4 S2 O1","de-protonated","0","-9999","C29 H38 O1 N4 S2","29","38","1","4","-9999","2","-9999","-9999"
"1327","521.241454","521.241258978","521.2415607","2099387.8","-9999","323826.4","16.87","-1","-0.578852215","0.941013314","0","0.564607988","0","0.5","2.388888889","N4 S1 P1 O9","de-protonated","0","-9999","C18 H43 O9 N4 P1 S1","18","43","9","4","1","1","-9999","-9999"
"1328","521.250538","521.250342969","521.250454357","4100290.3","-9999","348952.2","34.53","-1","-0.213693835","0.986439599","0.729893903","0.883821321","9","0.346153846","1.461538462","N2 O9","de-protonated","0","-9999","C26 H38 O9 N2","26","38","9","2","-9999","-9999","-9999","-9999"
"1329","521.258498","521.258302962","521.257848413","1814728.1","-9999","376419","14.36","-1","0.872022898","0.435558961","0.767553728","0.568356868","8","0.25","1.5","S1 O7","de-protonated","0","-9999","C28 H42 O7 S1","28","42","7","-9999","-9999","1","-9999","-9999"
"1330","521.267508","521.267312953","521.267364269","1087182.8","-9999","284595.1","7.94","-1","-0.098445457","0.998243034","0","0.59894582","8","0.25","1.535714286","P1 O7","de-protonated","0","-9999","C28 H43 O7 P1","28","43","7","-9999","1","-9999","-9999","-9999"
"1330","521.267508","521.267312953","521.267560973","1087182.8","-9999","284595.1","7.94","-1","-0.47580343","0.959754296","0","0.575852577","0","0.722222222","2.333333333","N4 O13","de-protonated","0","-9999","C18 H42 O13 N4","18","42","13","4","-9999","-9999","-9999","-9999"
"1333","521.286857","521.286661933","521.286839867","2182877","-9999","366034.8","17.61","-1","-0.341334854","0.989537217","0.802760773","0.914826639","8","0.296296296","1.555555556","N2 O8","de-protonated","0","-9999","C27 H42 O8 N2","27","42","8","2","-9999","-9999","-9999","-9999"
"1335","521.310115","521.30991991","521.309490063","2254061.8","-9999","381892.3","18.24","-1","0.824552345","0.441970693","0.736963647","0.559967874","11","0.090909091","1.393939394","S1 O3","de-protonated","0","-9999","C33 H46 O3 S1","33","46","3","-9999","-9999","1","-9999","-9999"
"1336","522.173135","522.172939055","522.172932311","1950052.9","-9999","353902.9","15.55","-1","0.012914803","0.999969736","0","0.599981842","11","0.47826087","1.260869565","N3 O11","de-protonated","0","-9999","C23 H29 O11 N3","23","29","11","3","-9999","-9999","-9999","-9999"
"1337","522.181114","522.180918047","522.181038174","2815850.8","-9999","349736.4","23.19","-1","-0.230048607","0.990443266","0.650724283","0.854555673","11","0.458333333","1.25","13C1 N2 O11","de-protonated","1","1317","C23 H30 O11 N2 13C1","23","30","11","2","-9999","-9999","1","-9999"
"1337","522.181114","522.180918047","522.180815624","2815850.8","-9999","349736.4","23.19","-1","0.196145045","0.496521728","0.767553728","0.604934528","14","0.035714286","1.214285714","N3 S2 P1 O1","de-protonated","0","-9999","C28 H34 O1 N3 P1 S2","28","34","1","3","1","2","-9999","-9999"
"1338","522.209427","522.209231019","522.20931782","1693055.5","-9999","356660.1","13.28","-1","-0.166219883","0.994999291","0","0.596999574","10","0.416666667","1.375","N3 O10","de-protonated","0","-9999","C24 H33 O10 N3","24","33","10","3","-9999","-9999","-9999","-9999"
"1339","522.217403","522.217207011","522.216711876","4808581","-9999","347664","40.77","-1","0.948141239","0.424745788","0.780512821","0.567052601","9","0.307692308","1.423076923","N1 S1 O8","de-protonated","0","-9999","C26 H37 O8 N1 S1","26","37","8","1","-9999","1","-9999","-9999"
"1339","522.217403","522.217207011","522.217423683","4808581","-9999","347664","40.77","-1","-0.414908312","0.969246617","0.695904978","0.859909961","10","0.4","1.36","13C1 N2 O10","de-protonated","1","1322","C24 H34 O10 N2 13C1","24","34","10","2","-9999","-9999","1","-9999"
"1340","522.240824","522.240627988","522.240206821","1367702.4","-9999","366739.3","10.41","-1","0.806460482","0.888686876","0.938301904","0.908532887","0","0.65","2.15","13C1 P1 O13","de-protonated","1","1326","C19 H43 O13 P1 13C1","19","43","13","-9999","1","-9999","1","-9999"
"1340","522.240824","522.240627988","522.240343167","1367702.4","-9999","366739.3","10.41","-1","0.545381973","0.94746018","0","0.568476108","0","0.789473684","2.157894737","N1 O15","de-protonated","0","-9999","C19 H41 O15 N1","19","41","15","1","-9999","-9999","-9999","-9999"
"1340","522.240824","522.240627988","522.240832424","1367702.4","-9999","366739.3","10.41","-1","-0.391460929","0.972577517","0","0.58354651","4","0.318181818","1.909090909","N3 S1 P1 O7","de-protonated","0","-9999","C22 H42 O7 N3 P1 S1","22","42","7","3","1","1","-9999","-9999"
"1341","522.245816","522.245619983","522.24570333","1254298.1","-9999","287903.8","9.41","-1","-0.159593463","0.995389151","0","0.597233491","9","0.36","1.48","N3 O9","de-protonated","0","-9999","C25 H37 O9 N3","25","37","9","3","-9999","-9999","-9999","-9999"
"1342","522.253836","522.253639975","522.253809192","3933088","-9999","339837.9","33.05","-1","-0.324014529","0.981130829","0.729893903","0.880636059","9","0.346153846","1.461538462","13C1 N2 O9","de-protonated","1","1328","C25 H38 O9 N2 13C1","25","38","9","2","-9999","-9999","1","-9999"
"1343","522.277149","522.276952952","522.277217934","1305777","-9999","388924.2","9.86","-1","-0.507359382","0.954366653","0","0.572619992","3","0.260869565","2","N3 S1 P1 O6","de-protonated","0","-9999","C23 H46 O6 N3 P1 S1","23","46","6","3","1","1","-9999","-9999"
"1344","522.290394","522.290197938","522.290194702","1601978.8","-9999","343224.2","12.48","-1","0.006196903","0.999993032","0.802760773","0.921100128","8","0.296296296","1.555555556","13C1 N2 O8","de-protonated","1","1333","C26 H42 O8 N2 13C1","26","42","8","2","-9999","-9999","1","-9999"
"1345","523.071299","523.071102164","523.071443884","1119991.8","-9999","354458.4","8.22","-1","-0.653294726","0.925481431","0","0.555288859","3","0.8125","1.8125","S2 P1 O13","de-protonated","0","-9999","C16 H29 O13 P1 S2","16","29","13","-9999","1","2","-9999","-9999"
