"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","34S"
"2351","518.195634","518.195899521","518.196019533","1035104.9","-9999","309184.7","7.23","-1","-0.231596518","0.990314852","0.964637856","0.980044054","7","0.565217391","1.47826087","13C1 O13","de-protonated","1","2333","C22 H34 O13 13C1","22","34","13","-9999","-9999","-9999","1","-9999"
"2351","518.195634","518.195899521","518.195796983","1035104.9","-9999","309184.7","7.23","-1","0.197874639","0.992920668","0","0.595752401","10","0.111111111","1.407407407","N1 S2 P1 O3","de-protonated","0","-9999","C27 H38 O3 N1 P1 S2","27","38","3","1","1","2","-9999","-9999"
"2351","518.195634","518.195899521","518.195506469","1035104.9","-9999","309184.7","7.23","-1","0.75850109","0.900872297","0.883597228","0.893962269","25","0.055555556","0.722222222","13C1 N2 O2","de-protonated","1","2333","C35 H26 O2 N2 13C1","35","26","2","2","-9999","-9999","1","-9999"
"2351","518.195634","518.195899521","518.195857342","1035104.9","-9999","309184.7","7.23","-1","0.081395742","0.998798576","0.999113358","0.998924489","2","0.388888889","2.166666667","13C1 N4 S2 P1 O7","de-protonated","1","2333","C17 H39 O7 N4 P1 S2 13C1","17","39","7","4","1","2","1","-9999"
"2352","518.223921","518.224186554","518.224029892","10751348","-9999","305920.7","90.53","-1","0.302305157","0.983554423","0.501284577","0.790646484","19","0.057142857","0.971428571","13C1 S1 O2","de-protonated","1","2335","C34 H34 O2 S1 13C1","34","34","2","-9999","-9999","1","1","-9999"
"2352","518.223921","518.224186554","518.224162834","10751348","-9999","305920.7","90.53","-1","0.045771827","0.999619926","0.432767174","0.772878825","6","0.416666667","1.625","13C1 P1 O10","de-protonated","1","2335","C23 H39 O10 P1 13C1","23","39","10","-9999","1","-9999","1","-9999"
"2352","518.223921","518.224186554","518.224299179","10751348","-9999","305920.7","90.53","-1","-0.217329742","0.985033358","0.99973614","0.990914471","6","0.52173913","1.608695652","N1 O12","de-protonated","0","-9999","C23 H37 O12 N1","23","37","12","1","-9999","-9999","-9999","-9999"
"2352","518.223921","518.224186554","518.223786115","10751348","-9999","305920.7","90.53","-1","0.77271385","0.608359804","0.882440158","0.717991946","24","0.027777778","0.805555556","N3 O1","de-protonated","0","-9999","C36 H29 O1 N3","36","29","1","3","-9999","-9999","-9999","-9999"
"2353","518.23205","518.232315563","518.232405042","2627961.3","-9999","322046.9","20.89","-1","-0.172661623","0.994605249","0.986861382","0.991507703","6","0.5","1.583333333","13C1 O12","de-protonated","1","2336","C23 H38 O12 13C1","23","38","12","-9999","-9999","-9999","1","-9999"
"2353","518.23205","518.232315563","518.232182492","2627961.3","-9999","322046.9","20.89","-1","0.256779406","0.99010192","0.729573777","0.885890663","9","0.071428571","1.5","N1 S2 P1 O2","de-protonated","0","-9999","C28 H42 O2 N1 P1 S2","28","42","2","1","1","2","-9999","-9999"
"2353","518.23205","518.232315563","518.231891978","2627961.3","-9999","322046.9","20.89","-1","0.817366528","0.916547175","0.889407178","0.905691176","24","0.027027027","0.810810811","13C1 N2 O1","de-protonated","1","2336","C36 H30 O1 N2 13C1","36","30","1","2","-9999","-9999","1","-9999"
"2353","518.23205","518.232315563","518.232242851","2627961.3","-9999","322046.9","20.89","-1","0.14030868","0.664289519","0.930900115","0.770933757","1","0.315789474","2.263157895","13C1 N4 S2 P1 O6","de-protonated","1","2336","C18 H43 O6 N4 P1 S2 13C1","18","43","6","4","1","2","1","-9999"
"2354","518.260271","518.260536597","518.260548343","8056204.5","-9999","276918.5","67.43","-1","-0.022665173","0.999906792","0.441765387","0.77665023","5","0.36","1.72","13C1 P1 O9","de-protonated","1","2340","C24 H43 O9 P1 13C1","24","43","9","-9999","1","-9999","1","-9999"
"2354","518.260271","518.260536597","518.260684689","8056204.5","-9999","276918.5","67.43","-1","-0.285748253","0.992240745","0.978806962","0.986867232","5","0.458333333","1.708333333","N1 O11","de-protonated","0","-9999","C24 H41 O11 N1","24","41","11","1","-9999","-9999","-9999","-9999"
"2355","518.268329","518.268594606","518.268790552","3517841.8","-9999","339280.1","28.52","-1","-0.378076911","0.974396801","0.997374807","0.983588003","5","0.44","1.68","13C1 O11","de-protonated","1","2341","C24 H42 O11 13C1","24","42","11","-9999","-9999","-9999","1","-9999"
"2355","518.268329","518.268594606","518.268568001","3517841.8","-9999","339280.1","28.52","-1","0.05133388","0.499760983","0.761234226","0.60435028","8","0.034482759","1.586206897","N1 S2 P1 O1","de-protonated","0","-9999","C29 H46 O1 N1 P1 S2","29","46","1","1","1","2","-9999","-9999"
"2355","518.268329","518.268594606","518.26862836","3517841.8","-9999","339280.1","28.52","-1","-0.065128645","0.666153759","0.931472459","0.772281239","0","0.25","2.35","13C1 N4 S2 P1 O5","de-protonated","1","2341","C19 H47 O5 N4 P1 S2 13C1","19","47","5","4","1","2","1","-9999"
"2356","518.296772","518.29703764","518.297070198","2999716.8","-9999","322590.8","24.07","-1","-0.062818104","0.49964212","0.787157861","0.614648416","4","0.4","1.8","N1 O10","de-protonated","0","-9999","C25 H45 O10 N1","25","45","10","1","-9999","-9999","-9999","-9999"
"2357","518.303756","518.304021648","518.304084131","1330601.5","-9999","438515.8","9.76","-1","-0.120552807","0.997366484","0","0.59841989","8","0.172413793","1.586206897","N1 P1 O5","de-protonated","0","-9999","C29 H46 O5 N1 P1","29","46","5","1","1","-9999","-9999","-9999"
"2358","518.304823","518.305088649","518.305176061","1913258.3","-9999","345734.5","14.76","-1","-0.168649339","0.994852422","0.996635233","0.995565546","4","0.384615385","1.769230769","13C1 O10","de-protonated","1","2343","C25 H46 O10 13C1","25","46","10","-9999","-9999","-9999","1","-9999"
"2359","518.311855","518.312120657","518.312189994","1139118.9","-9999","392929.8","8.12","-1","-0.133773319","0.996758187","0.980823477","0.990384303","8","0.166666667","1.566666667","13C1 P1 O5","de-protonated","1","2344","C29 H47 O5 P1 13C1","29","47","5","-9999","1","-9999","1","-9999"
"2359","518.311855","518.312120657","518.312326339","1139118.9","-9999","392929.8","8.12","-1","-0.396830157","0.971830879","0","0.583098528","8","0.24137931","1.551724138","N1 O7","de-protonated","0","-9999","C29 H45 O7 N1","29","45","7","1","-9999","-9999","-9999","-9999"
"2359","518.311855","518.312120657","518.312386698","1139118.9","-9999","392929.8","8.12","-1","-0.513282798","0.953320304","0.913685674","0.937466452","0","0.55","2.3","13C1 N4 O11","de-protonated","1","2344","C19 H46 O11 N4 13C1","19","46","11","4","-9999","-9999","1","-9999"
"2360","519.076493","519.076759558","519.076529264","1117872.4","-9999","331062.3","7.93","-1","0.443660548","0.964914875","0","0.578948925","4","0.705882353","1.705882353","S2 P1 O12","de-protonated","0","-9999","C17 H29 O12 P1 S2","17","29","12","-9999","1","2","-9999","-9999"
"2360","519.076493","519.076759558","519.076864353","1117872.4","-9999","331062.3","7.93","-1","-0.201887524","0.992631691","0","0.595579014","23","0.178571429","0.571428571","N4 S1 O5","de-protonated","0","-9999","C28 H16 O5 N4 S1","28","16","5","4","-9999","1","-9999","-9999"
"2360","519.076493","519.076759558","519.076997295","1117872.4","-9999","331062.3","7.93","-1","-0.457999245","0.962653951","0","0.57759237","10","0.764705882","1.235294118","N4 P1 O13","de-protonated","0","-9999","C17 H21 O13 N4 P1","17","21","13","4","1","-9999","-9999","-9999"
"2361","519.077819","519.07808556","519.078028866","1179057.3","-9999","357053.3","8.46","-1","0.109219589","0.997837854","0","0.598702713","14","0.608695652","0.869565217","O14","de-protonated","0","-9999","C23 H20 O14","23","20","14","-9999","-9999","-9999","-9999","-9999"
"2361","519.077819","519.07808556","519.078518124","1179057.3","-9999","357053.3","8.46","-1","-0.833330307","0.881610336","0","0.528966201","18","0.230769231","0.807692308","N2 S1 P1 O6","de-protonated","0","-9999","C26 H21 O6 N2 P1 S1","26","21","6","2","1","1","-9999","-9999"
"2361","519.077819","519.07808556","519.077866675","1179057.3","-9999","357053.3","8.46","-1","0.421680124","0.968250795","0","0.580950477","9","0.444444444","1.388888889","N4 S2 P1 O8","de-protonated","0","-9999","C18 H25 O8 N4 P1 S2","18","25","8","4","1","2","-9999","-9999"
"2362","519.114026","519.114292602","519.114414376","1549257.6","-9999","359582.3","11.63","-1","-0.234578751","0.990065069","0","0.594039042","13","0.541666667","1","O13","de-protonated","0","-9999","C24 H24 O13","24","24","13","-9999","-9999","-9999","-9999","-9999"
"2362","519.114026","519.114292602","519.113901311","1549257.6","-9999","359582.3","11.63","-1","0.753767214","0.451021632","0.714192896","0.556290138","31","0.054054054","0.432432432","N2 O2","de-protonated","0","-9999","C37 H16 O2 N2","37","16","2","2","-9999","-9999","-9999","-9999"
"2362","519.114026","519.114292602","519.114252184","1549257.6","-9999","359582.3","11.63","-1","0.077859775","0.998900637","0","0.599340382","8","0.368421053","1.526315789","N4 S2 P1 O7","de-protonated","0","-9999","C19 H29 O7 N4 P1 S2","19","29","7","4","1","2","-9999","-9999"
"2363","519.123156","519.123422613","519.12379729","1383887.6","-9999","332294.7","10.21","-1","-0.721748797","0.454904546","0.725399619","0.563102575","26","0.142857143","0.571428571","O5","de-protonated","0","-9999","C35 H20 O5","35","20","5","-9999","-9999","-9999","-9999","-9999"
"2363","519.123156","519.123422613","519.123145841","1383887.6","-9999","332294.7","10.21","-1","0.533152308","0.94973048","0","0.569838288","17","0.259259259","0.888888889","N2 S1 O7","de-protonated","0","-9999","C27 H24 O7 N2 S1","27","24","7","2","-9999","1","-9999","-9999"
"2363","519.123156","519.123422613","519.123278783","1383887.6","-9999","332294.7","10.21","-1","0.277063232","0.986167823","0","0.591700694","4","0.9375","1.8125","N2 P1 O15","de-protonated","0","-9999","C16 H29 O15 N2 P1","16","29","15","2","1","-9999","-9999","-9999"
"2364","519.150509","519.150775645","519.150799885","1651170.1","-9999","404932.1","12.51","-1","-0.046690839","0.999604514","0","0.599762708","12","0.48","1.12","O12","de-protonated","0","-9999","C25 H28 O12","25","28","12","-9999","-9999","-9999","-9999","-9999"
"2364","519.150509","519.150775645","519.150286821","1651170.1","-9999","404932.1","12.51","-1","0.941586042","0.425701564","0.70871839","0.538908294","30","0.026315789","0.526315789","N2 O1","de-protonated","0","-9999","C38 H20 O1 N2","38","20","1","2","-9999","-9999","-9999","-9999"
"2364","519.150509","519.150775645","519.151289142","1651170.1","-9999","404932.1","12.51","-1","-0.989108468","0.418673088","0.767553728","0.558225344","16","0.142857143","1.035714286","N2 S1 P1 O4","de-protonated","0","-9999","C28 H29 O4 N2 P1 S1","28","29","4","2","1","1","-9999","-9999"
"2364","519.150509","519.150775645","519.150637694","1651170.1","-9999","404932.1","12.51","-1","0.265725849","0.987269593","0","0.592361756","7","0.3","1.65","N4 S2 P1 O6","de-protonated","0","-9999","C20 H33 O6 N4 P1 S2","20","33","6","4","1","2","-9999","-9999"
"2365","519.163542","519.163808661","519.163554103","1780714.9","-9999","342481.6","13.62","-1","0.490323182","0.954817896","0.637685723","0.827965027","20","0.121212121","0.848484848","S1 O4","de-protonated","0","-9999","C33 H28 O4 S1","33","28","4","-9999","-9999","1","-9999","-9999"
"2365","519.163542","519.163808661","519.163687045","1780714.9","-9999","342481.6","13.62","-1","0.234254049","0.990092417","0","0.59405545","7","0.545454545","1.5","P1 O12","de-protonated","0","-9999","C22 H33 O12 P1","22","33","12","-9999","1","-9999","-9999","-9999"
"2366","519.171587","519.17185367","519.171929253","1255152.4","-9999","360699.4","9.11","-1","-0.145583406","0.996161666","0","0.597697","7","0.636363636","1.454545455","O14","de-protonated","0","-9999","C22 H32 O14","22","32","14","-9999","-9999","-9999","-9999","-9999"
"2366","519.171587","519.17185367","519.171416189","1255152.4","-9999","360699.4","9.11","-1","0.842653156","0.8791144","0","0.52746864","25","0.085714286","0.685714286","N2 O3","de-protonated","0","-9999","C35 H24 O3 N2","35","24","3","2","-9999","-9999","-9999","-9999"
"2366","519.171587","519.17185367","519.171767062","1255152.4","-9999","360699.4","9.11","-1","0.166820536","0.994963176","0","0.596977905","2","0.470588235","2.176470588","N4 S2 P1 O8","de-protonated","0","-9999","C17 H37 O8 N4 P1 S2","17","37","8","4","1","2","-9999","-9999"
"2367","519.182927","519.183193684","519.183162642","1138679.9","-9999","396757.6","8.11","-1","0.05978863","0.999351589","0","0.599610954","7","0.619047619","1.523809524","N2 O13","de-protonated","0","-9999","C21 H32 O13 N2","21","32","13","2","-9999","-9999","-9999","-9999"
"2367","519.182927","519.183193684","519.1836519","1138679.9","-9999","396757.6","8.11","-1","-0.882570355","0.868197632","0","0.520918579","11","0.208333333","1.375","N4 S1 P1 O5","de-protonated","0","-9999","C24 H33 O5 N4 P1 S1","24","33","5","4","1","1","-9999","-9999"
"2368","519.186854","519.187120688","519.187185394","1991162.6","-9999","329821","15.42","-1","-0.124629663","0.498592803","0.780512821","0.61136081","11","0.423076923","1.230769231","O11","de-protonated","0","-9999","C26 H32 O11","26","32","11","-9999","-9999","-9999","-9999","-9999"
"2368","519.186854","519.187120688","519.187023203","1991162.6","-9999","329821","15.42","-1","0.187765105","0.993623311","0","0.596173987","6","0.238095238","1.761904762","N4 S2 P1 O5","de-protonated","0","-9999","C21 H37 O5 N4 P1 S2","21","37","5","4","1","2","-9999","-9999"
"2369","519.191032","519.191298693","519.191697404","1638397.4","-9999","335195.8","12.4","-1","-0.767944777","0.449259512","0.73113591","0.562010071","19","0.029411765","0.970588235","S1 P1 O1","de-protonated","0","-9999","C34 H33 O1 P1 S1","34","33","1","-9999","1","1","-9999","-9999"
"2369","519.191032","519.191298693","519.191268505","1638397.4","-9999","335195.8","12.4","-1","0.058144135","0.999386757","0.994468296","0.997419373","7","0.590909091","1.5","13C1 N1 O13","de-protonated","1","2350","C21 H33 O13 N1 13C1","21","33","13","1","-9999","-9999","1","-9999"
"2369","519.191032","519.191298693","519.191045955","1638397.4","-9999","335195.8","12.4","-1","0.486792154","0.957913997","0","0.574748398","10","0.115384615","1.423076923","N2 S2 P1 O3","de-protonated","0","-9999","C26 H37 O3 N2 P1 S2","26","37","3","2","1","2","-9999","-9999"
"2370","519.199918","519.200184704","519.199939612","4400131.5","-9999","326611.2","36.07","-1","0.472055958","0.975021996","0.616752659","0.831714261","19","0.088235294","0.941176471","S1 O3","de-protonated","0","-9999","C34 H32 O3 S1","34","32","3","-9999","-9999","1","-9999","-9999"
"2370","519.199918","519.200184704","519.200072554","4400131.5","-9999","326611.2","36.07","-1","0.216004775","0.995760604","0.547095304","0.816294484","6","0.47826087","1.608695652","P1 O11","de-protonated","0","-9999","C23 H37 O11 P1","23","37","11","-9999","1","-9999","-9999","-9999"
"2371","519.207924","519.208190713","519.208314762","3361800.8","-9999","332517","27.17","-1","-0.23892022","0.494847922","0.800793265","0.617226059","6","0.565217391","1.565217391","O13","de-protonated","0","-9999","C23 H36 O13","23","36","13","-9999","-9999","-9999","-9999","-9999"
"2371","519.207924","519.208190713","519.207801698","3361800.8","-9999","332517","27.17","-1","0.749246995","0.451577974","0.719752637","0.558847839","24","0.055555556","0.777777778","N2 O2","de-protonated","0","-9999","C36 H28 O2 N2","36","28","2","2","-9999","-9999","-9999","-9999"
"2371","519.207924","519.208190713","519.208152571","3361800.8","-9999","332517","27.17","-1","0.0734618","0.499510633","0.837042051","0.6345232","1","0.388888889","2.277777778","N4 S2 P1 O7","de-protonated","0","-9999","C18 H41 O7 N4 P1 S2","18","41","7","4","1","2","-9999","-9999"
"2372","519.219255","519.219521726","519.219548152","1126928.3","-9999","317634.7","8.01","-1","-0.050894285","0.999530117","0","0.59971807","6","0.545454545","1.636363636","N2 O12","de-protonated","0","-9999","C22 H36 O12 N2","22","36","12","2","-9999","-9999","-9999","-9999"
"2372","519.219255","519.219521726","519.219035087","1126928.3","-9999","317634.7","8.01","-1","0.937251737","0.852662107","0","0.511597264","24","0.028571429","0.8","N4 O1","de-protonated","0","-9999","C35 H28 O1 N4","35","28","1","4","-9999","-9999","-9999","-9999"
"2372","519.219255","519.219521726","519.220037409","1126928.3","-9999","317634.7","8.01","-1","-0.993187127","0.836118663","0","0.501671198","10","0.16","1.48","N4 S1 P1 O4","de-protonated","0","-9999","C25 H37 O4 N4 P1 S1","25","37","4","4","1","1","-9999","-9999"
"2373","519.223343","519.223609731","519.223570904","1344019.1","-9999","398392","9.87","-1","0.074779941","0.998985846","0","0.599391508","10","0.37037037","1.333333333","O10","de-protonated","0","-9999","C27 H36 O10","27","36","10","-9999","-9999","-9999","-9999","-9999"
"2373","519.223343","519.223609731","519.224060161","1344019.1","-9999","398392","9.87","-1","-0.86750572","0.872360831","0","0.523416499","14","0.066666667","1.233333333","N2 S1 P1 O2","de-protonated","0","-9999","C30 H37 O2 N2 P1 S1","30","37","2","2","1","1","-9999","-9999"
"2373","519.223343","519.223609731","519.223408712","1344019.1","-9999","398392","9.87","-1","0.38715288","0.973169641","0","0.583901785","5","0.181818182","1.863636364","N4 S2 P1 O4","de-protonated","0","-9999","C22 H41 O4 N4 P1 S2","22","41","4","4","1","2","-9999","-9999"
"2374","519.227208","519.227474736","519.227654015","2670101.8","-9999","275041","21.24","-1","-0.345279778","0.978600321","0.99973614","0.987054648","6","0.52173913","1.608695652","13C1 N1 O12","de-protonated","1","2352","C22 H37 O12 N1 13C1","22","37","12","1","-9999","-9999","1","-9999"
"2374","519.227208","519.227474736","519.227431464","2670101.8","-9999","275041","21.24","-1","0.083338029","0.499370296","0.773979033","0.609213791","9","0.074074074","1.518518519","N2 S2 P1 O2","de-protonated","0","-9999","C27 H41 O2 N2 P1 S2","27","41","2","2","1","2","-9999","-9999"
"2374","519.227208","519.227474736","519.22714095","2670101.8","-9999","275041","21.24","-1","0.642850526","0.618504995","0.882440158","0.72407906","24","0.027777778","0.805555556","13C1 N3 O1","de-protonated","1","2352","C35 H29 O1 N3 13C1","35","29","1","3","-9999","-9999","1","-9999"
"2375","519.235162","519.235428745","519.235537327","2658331","-9999","396090.1","21.14","-1","-0.20911918","0.992096496","0.729573777","0.887087408","9","0.071428571","1.5","13C1 N1 S2 P1 O2","de-protonated","1","2353","C27 H42 O2 N1 P1 S2 13C1","27","42","2","1","1","2","1","-9999"
"2375","519.235162","519.235428745","519.235246813","2658331","-9999","396090.1","21.14","-1","0.350384418","0.947258571","0.889407178","0.924118014","24","0.027027027","0.810810811","13C2 N2 O1","de-protonated","1","2336","C35 H30 O1 N2 13C2","35","30","1","2","-9999","-9999","2","-9999"
"2375","519.235162","519.235428745","519.235673673","2658331","-9999","396090.1","21.14","-1","-0.47170821","0.480215134","0.773979033","0.597720693","9","0.148148148","1.481481481","N2 S2 O4","de-protonated","0","-9999","C27 H40 O4 N2 S2","27","40","4","2","-9999","2","-9999","-9999"
"2375","519.235162","519.235428745","519.23529355","2658331","-9999","396090.1","21.14","-1","0.26037288200000003","0.493887105","0.761234226","0.600825954","14","0.034482759","1.275862069","N4 S1 P1 O1","de-protonated","0","-9999","C29 H37 O1 N4 P1 S1","29","37","1","4","1","1","-9999","-9999"
"2376","519.236306","519.236572746","519.236325121","4690972","-9999","322099.8","38.57","-1","0.476902184","0.973074981","0.64458368","0.841678461","18","0.057142857","1.028571429","S1 O2","de-protonated","0","-9999","C35 H36 O2 S1","35","36","2","-9999","-9999","1","-9999","-9999"
"2376","519.236306","519.236572746","519.236458063","4690972","-9999","322099.8","38.57","-1","0.220868943","0.995566384","0.576066278","0.827766342","5","0.416666667","1.708333333","P1 O10","de-protonated","0","-9999","C24 H41 O10 P1","24","41","10","-9999","1","-9999","-9999","-9999"
"2377","519.244348","519.244614756","519.244700272","5394465","-9999","321165.2","44.6","-1","-0.164692696","0.988913684","0.99723036","0.992240355","5","0.5","1.666666667","O12","de-protonated","0","-9999","C24 H40 O12","24","40","12","-9999","-9999","-9999","-9999","-9999"
"2377","519.244348","519.244614756","519.244187207","5394465","-9999","321165.2","44.6","-1","0.823405348","0.90229064","0.923045515","0.91059259","23","0.027027027","0.864864865","N2 O1","de-protonated","0","-9999","C37 H32 O1 N2","37","32","1","2","-9999","-9999","-9999","-9999"
"2377","519.244348","519.244614756","519.24453808","5394465","-9999","321165.2","44.6","-1","0.147667457","0.998025252","0.961615266","0.983461258","0","0.315789474","2.368421053","N4 S2 P1 O6","de-protonated","0","-9999","C19 H45 O6 N4 P1 S2","19","45","6","4","1","2","-9999","-9999"
"2378","519.259417","519.259683774","519.259956413","1289771.4","-9999","273266.9","9.41","-1","-0.525053676","0.951208478","0","0.570725087","9","0.321428571","1.428571429","O9","de-protonated","0","-9999","C28 H40 O9","28","40","9","-9999","-9999","-9999","-9999","-9999"
"2378","519.259417","519.259683774","519.259304964","1289771.4","-9999","273266.9","9.41","-1","0.729518619","0.907949497","0","0.544769698","0","0.55","2.2","N2 S1 O11","de-protonated","0","-9999","C20 H44 O11 N2 S1","20","44","11","2","-9999","1","-9999","-9999"
"2378","519.259417","519.259683774","519.259794222","1289771.4","-9999","273266.9","9.41","-1","-0.212702813","0.991824414","0","0.595094648","4","0.130434783","1.956521739","N4 S2 P1 O3","de-protonated","0","-9999","C23 H45 O3 N4 P1 S2","23","45","3","4","1","2","-9999","-9999"
"2379","519.262495","519.262761777","519.262947594","1350701.4","-9999","424220.7","9.93","-1","-0.357846683","0.977032585","0","0.586219551","9","0.222222222","1.518518519","N2 P1 O6","de-protonated","0","-9999","C27 H41 O6 N2 P1","27","41","6","2","1","-9999","-9999","-9999"
"2379","519.262495","519.262761777","519.262296145","1350701.4","-9999","424220.7","9.93","-1","0.896718595","0.864240962","0","0.518544577","0","0.421052632","2.368421053","N4 S1 P1 O8","de-protonated","0","-9999","C19 H45 O8 N4 P1 S1","19","45","8","4","1","1","-9999","-9999"
"2380","519.263738","519.264004779","519.264039524","1827374.3","-9999","279927.6","14.02","-1","-0.066912258","0.999187939","0.978806962","0.991035548","5","0.458333333","1.708333333","13C1 N1 O11","de-protonated","1","2354","C23 H41 O11 N1 13C1","23","41","11","1","-9999","-9999","1","-9999"
"2380","519.263738","519.264004779","519.263816974","1827374.3","-9999","279927.6","14.02","-1","0.361675635","0.488272147","0.767553728","0.59998478","8","0.035714286","1.607142857","N2 S2 P1 O1","de-protonated","0","-9999","C28 H45 O1 N2 P1 S2","28","45","1","2","1","2","-9999","-9999"
"2381","519.272779","519.273045789","519.272710631","2482740.3","-9999","301093.7","19.63","-1","0.645438406","0.954282097","0.644006694","0.830171936","17","0.027777778","1.111111111","S1 O1","de-protonated","0","-9999","C36 H40 O1 S1","36","40","1","-9999","-9999","1","-9999","-9999"
"2381","519.272779","519.273045789","519.272843573","2482740.3","-9999","301093.7","19.63","-1","0.389423062","0.986028957","0.57660147","0.822257962","4","0.36","1.8","P1 O9","de-protonated","0","-9999","C25 H45 O9 P1","25","45","9","-9999","1","-9999","-9999","-9999"
"2382","519.280661","519.280927799","519.281085781","4513849.5","-9999","316894.6","37.05","-1","-0.304232889","0.98256197","0.97111667","0.97798385","4","0.44","1.76","O11","de-protonated","0","-9999","C25 H44 O11","25","44","11","-9999","-9999","-9999","-9999","-9999"
"2384","519.317179","519.317445842","519.31747129","2018386.1","-9999","323512.4","15.65","-1","-0.049004164","0.499782181","0.780512821","0.612074437","3","0.384615385","1.846153846","O10","de-protonated","0","-9999","C26 H48 O10","26","48","10","-9999","-9999","-9999","-9999","-9999"
"2384","519.317179","519.317445842","519.317960548","2018386.1","-9999","323512.4","15.65","-1","-0.991119329","0.418370697","0.761234226","0.555516108","7","0.068965517","1.689655172","N2 S1 P1 O2","de-protonated","0","-9999","C29 H49 O2 N2 P1 S1","29","49","2","2","1","1","-9999","-9999"
"2385","520.145657","520.145924818","520.146048857","3163775.8","-9999","362868.8","25.47","-1","-0.238470637","0.494867193","0.793917021","0.614487124","12","0.5","1.125","N1 O12","de-protonated","0","-9999","C24 H27 O12 N1","24","27","12","1","-9999","-9999","-9999","-9999"
"2385","520.145657","520.145924818","520.145535793","3163775.8","-9999","362868.8","25.47","-1","0.747915081","0.451741396","0.714192896","0.556721996","30","0.027027027","0.513513514","N3 O1","de-protonated","0","-9999","C37 H19 O1 N3","37","19","1","3","-9999","-9999","-9999","-9999"
"2386","520.166911","520.167178843","520.166908938","2972302.3","-9999","318556.8","23.83","-1","0.518881078","0.952321297","0.637685723","0.826467068","20","0.121212121","0.848484848","13C1 S1 O4","de-protonated","1","2365","C32 H28 O4 S1 13C1","32","28","4","-9999","-9999","1","1","-9999"
"2386","520.166911","520.167178843","520.167178225","2972302.3","-9999","318556.8","23.83","-1","0.001186958","0.499999872","0.81490939","0.625963679","7","0.666666667","1.476190476","N1 O14","de-protonated","0","-9999","C21 H31 O14 N1","21","31","14","1","-9999","-9999","-9999","-9999"
"2386","520.166911","520.167178843","520.166665161","2972302.3","-9999","318556.8","23.83","-1","0.987532845","0.418909752","0.73113591","0.543800215","25","0.088235294","0.676470588","N3 O3","de-protonated","0","-9999","C34 H23 O3 N3","34","23","3","3","-9999","-9999","-9999","-9999"
"2386","520.166911","520.167178843","520.167667483","2972302.3","-9999","318556.8","23.83","-1","-0.939389286","0.426020855","0.793917021","0.573179321","11","0.25","1.333333333","N3 S1 P1 O6","de-protonated","0","-9999","C24 H32 O6 N3 P1 S1","24","32","6","3","1","1","-9999","-9999"
"2387","520.195549","520.195816876","520.196190906","1254305.6","-9999","382907.6","9.1","-1","-0.719016375","0.910459222","0","0.546275533","5","0.260869565","1.739130435","N1 S2 P1 O6","de-protonated","0","-9999","C23 H40 O6 N1 P1 S2","23","40","6","1","1","2","-9999","-9999"
"2387","520.195549","520.195816876","520.195321526","1254305.6","-9999","382907.6","9.1","-1","0.952239034","0.848292086","0","0.508975252","6","0.5","1.636363636","N1 P1 O11","de-protonated","0","-9999","C22 H36 O11 N1 P1","22","36","11","1","1","-9999","-9999","-9999"
"2388","520.203151","520.203418885","520.203294447","8247974.5","-9999","325387.2","69.06","-1","0.239210529","0.989670917","0.616752659","0.840503614","19","0.088235294","0.941176471","13C1 S1 O3","de-protonated","1","2370","C33 H32 O3 S1 13C1","33","32","3","-9999","-9999","1","1","-9999"
"2388","520.203151","520.203418885","520.203427389","8247974.5","-9999","325387.2","69.06","-1","-0.01634673","0.999951515","0.547095304","0.818809031","6","0.47826087","1.608695652","13C1 P1 O11","de-protonated","1","2370","C22 H37 O11 P1 13C1","22","37","11","-9999","1","-9999","1","-9999"
"2388","520.203151","520.203418885","520.203563735","8247974.5","-9999","325387.2","69.06","-1","-0.278447237","0.991794308","0.971592021","0.983713393","6","0.590909091","1.590909091","N1 O13","de-protonated","0","-9999","C22 H35 O13 N1","22","35","13","1","-9999","-9999","-9999","-9999"
"2388","520.203151","520.203418885","520.20305067","8247974.5","-9999","325387.2","69.06","-1","0.707829385","0.30436667","0.690534495","0.4588338","24","0.057142857","0.771428571","N3 O2","de-protonated","0","-9999","C35 H27 O2 N3","35","27","2","3","-9999","-9999","-9999","-9999"
"2389","520.239554","520.239821928","520.239679957","7987903","-9999","297373.8","66.83","-1","0.272896592","0.986577944","0.64458368","0.849780238","18","0.057142857","1.028571429","13C1 S1 O2","de-protonated","1","2376","C34 H36 O2 S1 13C1","34","36","2","-9999","-9999","1","1","-9999"
"2389","520.239554","520.239821928","520.239812898","7987903","-9999","297373.8","66.83","-1","0.017357199","0.999945336","0.576066278","0.830393713","5","0.416666667","1.708333333","13C1 P1 O10","de-protonated","1","2376","C23 H41 O10 P1 13C1","23","41","10","-9999","1","-9999","1","-9999"
