"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","18O","34S"
"1249","477.233026","477.2334108","477.233104016","3384493.5","-9999","339456.8","33.69","-1","0.642837199","0.901987269","0.920549465","0.909412148","0","0.625","2.4375","N4 P1 O10","de-protonated","0","-9999","C16 H39 O10 N4 P1","16","39","10","4","1","-9999","-9999","-9999","-9999","-9999"
"1250","477.248254","477.248638818","477.248360158","1463733.8","-9999","360559.9","13.6","-1","0.583888284","0.94001402","0","0.564008412","4","0.35","1.95","N4 P1 O7","de-protonated","0","-9999","C20 H39 O7 N4 P1","20","39","7","4","1","-9999","-9999","-9999","-9999","-9999"
"1251","477.252388","477.252772822","477.252763032","1126583.9","-9999","353877.7","10.07","-1","0.020513333","0.99992365","0","0.59995419","3","0.347826087","1.826086957","S1 O8","de-protonated","0","-9999","C23 H42 O8 S1","23","42","8","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1251","477.252388","477.252772822","477.25238291","1126583.9","-9999","353877.7","10.07","-1","0.816994485","0.885933518","0","0.531560111","8","0.2","1.56","N2 P1 O5","de-protonated","0","-9999","C25 H39 O5 N2 P1","25","39","5","2","1","-9999","-9999","-9999","-9999","-9999"
"1252","477.2613","477.261684833","477.261494498","1001660.8","-9999","392113.7","8.77","-1","0.398805767","0.97155374","0","0.582932244","7","0.076923077","1.615384615","N2 S2 O2","de-protonated","0","-9999","C26 H42 O2 N2 S2","26","42","2","2","-9999","2","-9999","-9999","-9999","-9999"
"1253","477.26936","477.269744842","477.269356584","2632897","-9999","360632.1","25.83","-1","0.813498908","0.443425099","0.767553728","0.57307655","12","0.035714286","1.357142857","N4 S1 O1","de-protonated","0","-9999","C28 H38 O1 N4 S1","28","38","1","4","-9999","1","-9999","-9999","-9999","-9999"
"1255","478.15551","478.155895879","478.156100477","2598562","-9999","296200.1","25.46","-1","-0.427888497","0.483662292","0.742885034","0.587351389","24","0.0625","0.65625","N3 O2","de-protonated","0","-9999","C32 H21 O2 N3","32","21","2","3","-9999","-9999","-9999","-9999","-9999","-9999"
"1256","478.191862","478.192247922","478.192078315","6258869.5","-9999","344786.2","63.75","-1","0.354684848","0.977432065","0.576728728","0.81715073","9","0.166666667","1.416666667","13C1 N2 S2 O4","de-protonated","1","1242","C23 H34 O4 N2 S2 13C1","23","34","4","2","-9999","2","1","-9999","-9999","-9999"
"1256","478.191862","478.192247922","478.192485986","6258869.5","-9999","344786.2","63.75","-1","-0.497841983","0.963103911","0.900153739","0.937923842","23","0.03030303","0.757575758","N3 O1","de-protonated","0","-9999","C33 H25 O1 N3","33","25","1","3","-9999","-9999","-9999","-9999","-9999","-9999"
"1257","478.228282","478.228667965","478.229115273","5034185.5","-9999","366373.1","50.94","-1","-0.93534229","0.853215487","0.636478861","0.766520837","17","0.03030303","1.03030303","13C1 S1 O1","de-protonated","1","1248","C32 H34 O1 S1 13C1","32","34","1","-9999","-9999","1","1","-9999","-9999","-9999"
"1257","478.228282","478.228667965","478.228463824","5034185.5","-9999","366373.1","50.94","-1","0.426868703","0.967477592","0.586284647","0.815000414","8","0.12","1.52","13C1 N2 S2 O3","de-protonated","1","1248","C24 H38 O3 N2 S2 13C1","24","38","3","2","-9999","2","1","-9999","-9999","-9999"
"1258","478.236481","478.236866974","478.237267873","993741.9","-9999","303824.6","8.68","-1","-0.83828335","0.880286871","0","0.528172123","7","0.038461538","1.615384615","N1 S2 P1 O1","de-protonated","0","-9999","C26 H42 O1 N1 P1 S2","26","42","1","1","1","2","-9999","-9999","-9999","-9999"
"1258","478.236481","478.236866974","478.236398493","993741.9","-9999","303824.6","8.68","-1","0.979602415","0.84019443","0","0.504116658","8","0.24","1.52","N1 P1 O6","de-protonated","0","-9999","C25 H38 O6 N1 P1","25","38","6","1","1","-9999","-9999","-9999","-9999","-9999"
"1258","478.236481","478.236866974","478.236458852","993741.9","-9999","303824.6","8.68","-1","0.85339094","0.876214162","0.920549465","0.893948283","0","0.625","2.4375","13C1 N4 P1 O10","de-protonated","1","1249","C15 H39 O10 N4 P1 13C1","15","39","10","4","1","-9999","1","-9999","-9999","-9999"
"1260","479.082068","479.082454964","479.082601182","989340.4","-9999","376888.9","8.63","-1","-0.305205122","0.983240062","0","0.589944037","30","0.058823529","0.352941176","N2 O2","de-protonated","0","-9999","C34 H12 O2 N2","34","12","2","2","-9999","-9999","-9999","-9999","-9999","-9999"
"1260","479.082068","479.082454964","479.082082675","989340.4","-9999","376888.9","8.63","-1","0.777087059","0.896219083","0","0.53773145","8","0.8","1.4","N4 P1 O12","de-protonated","0","-9999","C15 H21 O12 N4 P1","15","21","12","4","1","-9999","-9999","-9999","-9999","-9999"
"1261","479.090723","479.091109974","479.090997559","869345.2","-9999","266881.2","7.37","-1","0.234641744","0.990059759","0","0.594035856","15","0.115384615","0.961538462","S2 P1 O3","de-protonated","0","-9999","C26 H25 O3 P1 S2","26","25","3","-9999","1","2","-9999","-9999","-9999","-9999"
"1261","479.090723","479.091109974","479.09146559","869345.2","-9999","266881.2","7.37","-1","-0.742271421","0.904862561","0","0.542917536","21","0.153846154","0.653846154","N4 P1 O4","de-protonated","0","-9999","C26 H17 O4 N4 P1","26","17","4","4","1","-9999","-9999","-9999","-9999","-9999"
"1261","479.090723","479.091109974","479.091194264","869345.2","-9999","266881.2","7.37","-1","-0.17593674","0.994399228","0","0.596639537","7","0.5625","1.5","N4 S2 O9","de-protonated","0","-9999","C16 H24 O9 N4 S2","16","24","9","4","-9999","2","-9999","-9999","-9999","-9999"
"1262","479.118352","479.118739006","479.118986692","1120176.3","-9999","413473.9","10","-1","-0.516959983","0.952665218","0","0.571599131","29","0.028571429","0.457142857","N2 O1","de-protonated","0","-9999","C35 H16 O1 N2","35","16","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"1262","479.118352","479.118739006","479.118335243","1120176.3","-9999","413473.9","10","-1","0.84272153","0.879096018","0","0.527457611","20","0.111111111","0.740740741","N4 S1 O3","de-protonated","0","-9999","C27 H20 O3 N4 S1","27","20","3","4","-9999","1","-9999","-9999","-9999","-9999"
"1262","479.118352","479.118739006","479.118468185","1120176.3","-9999","413473.9","10","-1","0.565249776","0.943674311","0","0.566204587","7","0.6875","1.5625","N4 P1 O11","de-protonated","0","-9999","C16 H25 O11 N4 P1","16","25","11","4","1","-9999","-9999","-9999","-9999","-9999"
"1263","479.127459","479.127846017","479.127383069","955317.3","-9999","267660.2","8.27","-1","0.96623239","0.84416998","0","0.506501988","14","0.074074074","1.074074074","S2 P1 O2","de-protonated","0","-9999","C27 H29 O2 P1 S2","27","29","2","-9999","1","2","-9999","-9999","-9999","-9999"
"1263","479.127459","479.127846017","479.128231222","955317.3","-9999","267660.2","8.27","-1","-0.803970103","0.889333822","0","0.533600293","15","0.24","0.96","N2 S1 O6","de-protonated","0","-9999","C25 H24 O6 N2 S1","25","24","6","2","-9999","1","-9999","-9999","-9999","-9999"
"1263","479.127459","479.127846017","479.127851099","955317.3","-9999","267660.2","8.27","-1","-0.010607302","0.999979585","0","0.599987751","20","0.111111111","0.777777778","N4 P1 O3","de-protonated","0","-9999","C27 H21 O3 N4 P1","27","21","3","4","1","-9999","-9999","-9999","-9999","-9999"
"1263","479.127459","479.127846017","479.127579773","955317.3","-9999","267660.2","8.27","-1","0.555684786","0.945511963","0","0.567307178","6","0.470588235","1.647058824","N4 S2 O8","de-protonated","0","-9999","C17 H28 O8 N4 S2","17","28","8","4","-9999","2","-9999","-9999","-9999","-9999"
"1264","479.13141","479.131797022","479.132253974","1198263.5","-9999","370815.9","10.81","-1","-0.95370776","0.847861321","0","0.508716792","19","0.133333333","0.8","S1 O4","de-protonated","0","-9999","C30 H24 O4 S1","30","24","4","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1264","479.13141","479.131797022","479.131873851","1198263.5","-9999","370815.9","10.81","-1","-0.160351738","0.995345335","0","0.597207201","24","0.03125","0.65625","N2 P1 O1","de-protonated","0","-9999","C32 H21 O1 N2 P1","32","21","1","2","1","-9999","-9999","-9999","-9999","-9999"
"1264","479.13141","479.131797022","479.131602525","1198263.5","-9999","370815.9","10.81","-1","0.40593550900000003","0.970542802","0","0.582325681","10","0.272727273","1.272727273","N2 S2 O6","de-protonated","0","-9999","C22 H28 O6 N2 S2","22","28","6","2","-9999","2","-9999","-9999","-9999","-9999"
"1265","479.14676","479.14714704","479.147510115","1243839.9","-9999","370185.7","11.29","-1","-0.757753018","0.901057725","0","0.540634635","23","0.029411765","0.705882353","S1 O1","de-protonated","0","-9999","C34 H24 O1 S1","34","24","1","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1265","479.14676","479.14714704","479.146858666","1243839.9","-9999","370185.7","11.29","-1","0.601847227","0.936388936","0","0.561833362","14","0.115384615","1.076923077","N2 S2 O3","de-protonated","0","-9999","C26 H28 O3 N2 S2","26","28","3","2","-9999","2","-9999","-9999","-9999","-9999"
"1265","479.14676","479.14714704","479.146991608","1243839.9","-9999","370185.7","11.29","-1","0.324392057","0.981087251","0","0.58865235","1","0.733333333","2.2","N2 S1 P1 O11","de-protonated","0","-9999","C15 H33 O11 N2 P1 S1","15","33","11","2","1","1","-9999","-9999","-9999","-9999"
"1266","479.150799","479.151186044","479.150881418","1360322.1","-9999","314113","12.51","-1","0.635762027","0.929284491","0","0.557570695","18","0.032258065","0.903225806","S2 O1","de-protonated","0","-9999","C31 H28 O1 S2","31","28","1","-9999","-9999","2","-9999","-9999","-9999","-9999"
"1266","479.150799","479.151186044","479.15101436","1360322.1","-9999","314113","12.51","-1","0.358309177","0.976973868","0","0.586184321","5","0.45","1.65","S1 P1 O9","de-protonated","0","-9999","C20 H33 O9 P1 S1","20","33","9","-9999","1","1","-9999","-9999","-9999","-9999"
"1266","479.150799","479.151186044","479.151349449","1360322.1","-9999","314113","12.51","-1","-0.341029435","0.979118426","0","0.587471056","24","0.064516129","0.64516129","N4 O2","de-protonated","0","-9999","C31 H20 O2 N4","31","20","2","4","-9999","-9999","-9999","-9999","-9999","-9999"
"1267","479.154702","479.155089049","479.155233817","1867972.3","-9999","356179.6","17.82","-1","-0.302131137","0.983573195","0","0.590143917","1","0.866666667","2.133333333","N2 S1 O13","de-protonated","0","-9999","C15 H32 O13 N2 S1","15","32","13","2","-9999","1","-9999","-9999","-9999","-9999"
"1267","479.154702","479.155089049","479.154720752","1867972.3","-9999","356179.6","17.82","-1","0.768638017","0.449172686","0.767553728","0.576525103","19","0.071428571","0.857142857","N4 S1 O2","de-protonated","0","-9999","C28 H24 O2 N4 S1","28","24","2","4","-9999","1","-9999","-9999","-9999","-9999"
"1267","479.154702","479.155089049","479.154853694","1867972.3","-9999","356179.6","17.82","-1","0.491187353","0.957167171","0","0.574300303","6","0.588235294","1.705882353","N4 P1 O10","de-protonated","0","-9999","C17 H29 O10 N4 P1","17","29","10","4","1","-9999","-9999","-9999","-9999","-9999"
"1268","479.167704","479.168091064","479.167988035","2694347.5","-9999","351890.7","26.46","-1","0.215017834","0.987910803","0.761015997","0.89715288","9","0.217391304","1.391304348","N2 S2 O5","de-protonated","0","-9999","C23 H32 O5 N2 S2","23","32","5","2","-9999","2","-9999","-9999","-9999","-9999"
"1269","479.18717","479.187557087","479.18739987","1786838","-9999","288880.4","16.97","-1","0.32809174","0.980657615","0","0.588394569","4","0.380952381","1.761904762","S1 P1 O8","de-protonated","0","-9999","C21 H37 O8 P1 S1","21","37","8","-9999","1","1","-9999","-9999","-9999","-9999"
"1269","479.18717","479.187557087","479.187734958","1786838","-9999","288880.4","16.97","-1","-0.37119375","0.487654531","0.742885034","0.589746732","23","0.03125","0.75","N4 O1","de-protonated","0","-9999","C32 H24 O1 N4","32","24","1","4","-9999","-9999","-9999","-9999","-9999","-9999"
"1270","479.191156","479.191543092","479.191619326","3234008.3","-9999","305315.7","32.1","-1","-0.159089586","0.497709077","0.85247738","0.639616398","0","0.75","2.25","N2 S1 O12","de-protonated","0","-9999","C16 H36 O12 N2 S1","16","36","12","2","-9999","1","-9999","-9999","-9999","-9999"
"1270","479.191156","479.191543092","479.191106262","3234008.3","-9999","305315.7","32.1","-1","0.911598416","0.430015873","0.761234226","0.562503214","18","0.034482759","0.965517241","N4 S1 O1","de-protonated","0","-9999","C29 H28 O1 N4 S1","29","28","1","4","-9999","1","-9999","-9999","-9999","-9999"
"1270","479.191156","479.191543092","479.191239204","3234008.3","-9999","305315.7","32.1","-1","0.63416878","0.46481286","0.837042051","0.613704536","5","0.5","1.833333333","N4 P1 O9","de-protonated","0","-9999","C18 H33 O9 N4 P1","18","33","9","4","1","-9999","-9999","-9999","-9999","-9999"
"1271","479.195258","479.195645096","479.195642078","1220570.5","-9999","376038.8","11.05","-1","0.006298899","0.999992801","0","0.599995681","4","0.476190476","1.714285714","S1 O10","de-protonated","0","-9999","C21 H36 O10 S1","21","36","10","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1271","479.195258","479.195645096","479.195261956","1220570.5","-9999","376038.8","11.05","-1","0.799550737","0.890478102","0","0.534286861","9","0.304347826","1.434782609","N2 P1 O7","de-protonated","0","-9999","C23 H33 O7 N2 P1","23","33","7","2","1","-9999","-9999","-9999","-9999","-9999"
"1271","479.195258","479.195645096","479.195840821","1220570.5","-9999","376038.8","11.05","-1","-0.408444478","0.970183044","0.900153739","0.942171322","23","0.03030303","0.757575758","13C1 N3 O1","de-protonated","1","1256","C32 H25 O1 N3 13C1","32","25","1","3","-9999","-9999","1","-9999","-9999","-9999"
"1272","479.204177","479.204564107","479.205024993","3648735.5","-9999","330017.9","36.44","-1","-0.961771374","0.422744216","0.742885034","0.550800543","17","0.0625","1","S1 O2","de-protonated","0","-9999","C32 H32 O2 S1","32","32","2","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1272","479.204177","479.204564107","479.204373544","3648735.5","-9999","330017.9","36.44","-1","0.397665412","0.976264592","0.777525746","0.896769054","8","0.166666667","1.5","N2 S2 O4","de-protonated","0","-9999","C24 H36 O4 N2 S2","24","36","4","2","-9999","2","-9999","-9999","-9999","-9999"
"1273","479.227536","479.227923134","479.227624713","4510444.5","-9999","335345.8","45.46","-1","0.622713176","0.932120172","0.956395107","0.941830146","4","0.421052632","1.947368421","N4 P1 O8","de-protonated","0","-9999","C19 H37 O8 N4 P1","19","37","8","4","1","-9999","-9999","-9999","-9999","-9999"
"1274","479.231638","479.232025139","479.232027587","1136366.5","-9999","404601.6","10.16","-1","-0.005108929","0.999995264","0","0.599997158","3","0.409090909","1.818181818","S1 O9","de-protonated","0","-9999","C22 H40 O9 S1","22","40","9","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1274","479.231638","479.232025139","479.231647465","1136366.5","-9999","404601.6","10.16","-1","0.788082672","0.893424796","0","0.536054878","8","0.25","1.541666667","N2 P1 O6","de-protonated","0","-9999","C24 H37 O6 N2 P1","24","37","6","2","1","-9999","-9999","-9999","-9999","-9999"
"1275","479.240547","479.240934149","479.241410502","2061555.5","-9999","337321.8","19.84","-1","-0.993971815","0.417941065","0.736963647","0.545550098","16","0.03030303","1.090909091","S1 O1","de-protonated","0","-9999","C33 H36 O1 S1","33","36","1","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1275","479.240547","479.240934149","479.240759053","2061555.5","-9999","337321.8","19.84","-1","0.365361715","0.982639113","0.807723784","0.912672981","7","0.12","1.6","N2 S2 O3","de-protonated","0","-9999","C25 H40 O3 N2 S2","25","40","3","2","-9999","2","-9999","-9999","-9999","-9999"
"1276","479.248544","479.248931159","479.248621139","872183.8","-9999","377081.2","7.4","-1","0.646886818","0.926881567","0","0.55612894","12","0.074074074","1.333333333","N4 S1 O2","de-protonated","0","-9999","C27 H36 O2 N4 S1","27","36","2","4","-9999","1","-9999","-9999","-9999","-9999"
"1277","479.263871","479.264258177","479.264010222","3620608.3","-9999","349346.9","36.15","-1","0.517365232","0.973574951","0.914644455","0.950002753","3","0.35","2.05","N4 P1 O7","de-protonated","0","-9999","C20 H41 O7 N4 P1","20","41","7","4","1","-9999","-9999","-9999","-9999","-9999"
"1278","479.300293","479.300680219","479.300395732","1557780.3","-9999","375285.6","14.57","-1","0.593548055","0.938076062","0","0.562845637","2","0.285714286","2.142857143","N4 P1 O6","de-protonated","0","-9999","C21 H45 O6 N4 P1","21","45","6","4","1","-9999","-9999","-9999","-9999","-9999"
"1279","480.163097","480.163485229","480.163888455","1373680.3","-9999","370984.6","12.64","-1","-0.839767679","0.879889116","0","0.52793347","18","0.1","0.9","N1 S1 O3","de-protonated","0","-9999","C30 H27 O3 N1 S1","30","27","3","1","-9999","1","-9999","-9999","-9999","-9999"
"1279","480.163097","480.163485229","480.163237007","1373680.3","-9999","370984.6","12.64","-1","0.516954541","0.95266619","0","0.571599714","9","0.227272727","1.409090909","N3 S2 O5","de-protonated","0","-9999","C22 H31 O5 N3 S2","22","31","5","3","-9999","2","-9999","-9999","-9999","-9999"
"1280","480.171097","480.171485239","480.17134287","2101492.8","-9999","351924.7","20.25","-1","0.296496369","0.984175375","0.761015997","0.894911623","9","0.217391304","1.391304348","13C1 N2 S2 O5","de-protonated","1","1268","C22 H32 O5 N2 S2 13C1","22","32","5","2","-9999","2","1","-9999","-9999","-9999"
"1280","480.171097","480.171485239","480.171750541","2101492.8","-9999","351924.7","20.25","-1","-0.552516303","0.473057282","0.742885034","0.580988383","23","0.0625","0.71875","N3 O2","de-protonated","0","-9999","C32 H23 O2 N3","32","23","2","3","-9999","-9999","-9999","-9999","-9999","-9999"
"1281","480.18636","480.186748257","480.186868298","987645.1","-9999","387783.1","8.6","-1","-0.249989583","0.988724453","0","0.593234672","0","0.8","2.333333333","N3 S1 O12","de-protonated","0","-9999","C15 H35 O12 N3 S1","15","35","12","3","-9999","1","-9999","-9999","-9999","-9999"
"1282","480.199542","480.199930272","480.200273965","904964.4","-9999","309138.9","7.74","-1","-0.71572805","0.911238962","0","0.546743377","17","0.064516129","1","N1 S1 O2","de-protonated","0","-9999","C31 H31 O2 N1 S1","31","31","2","1","-9999","1","-9999","-9999","-9999","-9999"
"1282","480.199542","480.199930272","480.200406907","904964.4","-9999","309138.9","7.74","-1","-0.992574202","0.836303336","0","0.501782002","4","0.5","1.8","N1 P1 O10","de-protonated","0","-9999","C20 H36 O10 N1 P1","20","36","10","1","1","-9999","-9999","-9999","-9999","-9999"
"1282","480.199542","480.199930272","480.199622516","904964.4","-9999","309138.9","7.74","-1","0.640891538","0.928180937","0","0.556908562","8","0.173913043","1.52173913","N3 S2 O4","de-protonated","0","-9999","C23 H35 O4 N3 S2","23","35","4","3","-9999","2","-9999","-9999","-9999","-9999"
"1283","480.207497","480.207885281","480.207728379","2736393","-9999","345741.7","26.89","-1","0.326738423","0.980815316","0.777525746","0.899499488","8","0.166666667","1.5","13C1 N2 S2 O4","de-protonated","1","1272","C23 H36 O4 N2 S2 13C1","23","36","4","2","-9999","2","1","-9999","-9999","-9999"
"1283","480.207497","480.207885281","480.208136051","2736393","-9999","345741.7","26.89","-1","-0.522209945","0.475861315","0.736963647","0.580302248","22","0.03030303","0.818181818","N3 O1","de-protonated","0","-9999","C33 H27 O1 N3","33","27","1","3","-9999","-9999","-9999","-9999","-9999","-9999"
"1285","480.23089","480.231278309","480.230919189","1228565.9","-9999","366021.7","11.12","-1","0.74780603","0.903509531","0","0.542105719","12","0.142857143","1.285714286","N1 P1 O4","de-protonated","0","-9999","C28 H36 O4 N1 P1","28","36","4","1","1","-9999","-9999","-9999","-9999","-9999"
"1285","480.23089","480.231278309","480.230979548","1228565.9","-9999","366021.7","11.12","-1","0.622118772","0.932182745","0.956395107","0.94186769","4","0.421052632","1.947368421","13C1 N4 P1 O8","de-protonated","1","1273","C18 H37 O8 N4 P1 13C1","18","37","8","4","1","-9999","1","-9999","-9999","-9999"
"1286","480.243843","480.244231324","480.244113888","1403933","-9999","357609.3","12.96","-1","0.244532947","0.989208677","0.807723784","0.91661472","7","0.12","1.6","13C1 N2 S2 O3","de-protonated","1","1275","C24 H40 O3 N2 S2 13C1","24","40","3","2","-9999","2","1","-9999","-9999","-9999"
"1287","480.26706","480.267448351","480.267304698","1293353.9","-9999","348691.6","11.8","-1","0.299109605","0.983897466","0","0.590338479","11","0.103448276","1.379310345","N1 P1 O3","de-protonated","0","-9999","C29 H40 O3 N1 P1","29","40","3","1","1","-9999","-9999","-9999","-9999","-9999"
"1287","480.26706","480.267448351","480.267365057","1293353.9","-9999","348691.6","11.8","-1","0.173431926","0.994557138","0.914644455","0.962592065","3","0.35","2.05","13C1 N4 P1 O7","de-protonated","1","1277","C19 H41 O7 N4 P1 13C1","19","41","7","4","1","-9999","1","-9999","-9999","-9999"
"1289","481.060751","481.06114028","481.0608792","872163","-9999","301389.8","7.39","-1","0.542717308","0.947958767","0","0.56877526","2","0.857142857","1.928571429","S2 P1 O12","de-protonated","0","-9999","C14 H27 O12 P1 S2","14","27","12","-9999","1","2","-9999","-9999","-9999","-9999"
"1289","481.060751","481.06114028","481.061214289","872163","-9999","301389.8","7.39","-1","-0.153844983","0.99571463","0","0.597428778","21","0.2","0.56","N4 S1 O5","de-protonated","0","-9999","C25 H14 O5 N4 S1","25","14","5","4","-9999","1","-9999","-9999","-9999","-9999"
"1289","481.060751","481.06114028","481.061347231","872163","-9999","301389.8","7.39","-1","-0.430195828","0.966977137","0","0.580186282","8","0.928571429","1.357142857","N4 P1 O13","de-protonated","0","-9999","C14 H19 O13 N4 P1","14","19","13","4","1","-9999","-9999","-9999","-9999","-9999"
"1290","481.097612","481.098001323","481.098251247","867831.6","-9999","295495.2","7.34","-1","-0.51948586","0.952212789","0","0.571327673","29","0.058823529","0.411764706","N2 O2","de-protonated","0","-9999","C34 H14 O2 N2","34","14","2","2","-9999","-9999","-9999","-9999","-9999","-9999"
"1290","481.097612","481.098001323","481.097599798","867831.6","-9999","295495.2","7.34","-1","0.834601838","0.881271138","0","0.528762683","20","0.153846154","0.692307692","N4 S1 O4","de-protonated","0","-9999","C26 H18 O4 N4 S1","26","18","4","4","-9999","1","-9999","-9999","-9999","-9999"
"1290","481.097612","481.098001323","481.09773274","867831.6","-9999","295495.2","7.34","-1","0.558271621","0.945017716","0","0.56701063","7","0.8","1.533333333","N4 P1 O12","de-protonated","0","-9999","C15 H23 O12 N4 P1","15","23","12","4","1","-9999","-9999","-9999","-9999","-9999"
"1291","481.106654","481.107043334","481.106647624","1060092.8","-9999","384324","9.36","-1","0.822499391","0.884483882","0","0.530690329","14","0.115384615","1.038461538","S2 P1 O3","de-protonated","0","-9999","C26 H27 O3 P1 S2","26","27","3","-9999","1","2","-9999","-9999","-9999","-9999"
"1291","481.106654","481.107043334","481.107495777","1060092.8","-9999","384324","9.36","-1","-0.940420279","0.851742133","0","0.51104528","15","0.291666667","0.916666667","N2 S1 O7","de-protonated","0","-9999","C24 H22 O7 N2 S1","24","22","7","2","-9999","1","-9999","-9999","-9999","-9999"
"1291","481.106654","481.107043334","481.107115654","1060092.8","-9999","384324","9.36","-1","-0.150321463","0.995908281","0","0.597544969","20","0.153846154","0.730769231","N4 P1 O4","de-protonated","0","-9999","C26 H19 O4 N4 P1","26","19","4","4","1","-9999","-9999","-9999","-9999","-9999"
"1291","481.106654","481.107043334","481.106844328","1060092.8","-9999","384324","9.36","-1","0.41364083","0.969431326","0","0.581658796","6","0.5625","1.625","N4 S2 O9","de-protonated","0","-9999","C16 H26 O9 N4 S2","16","26","9","4","-9999","2","-9999","-9999","-9999","-9999"
"1292","481.125586","481.125975356","481.126123222","1211911.3","-9999","339013","10.94","-1","-0.307332502","0.983007606","0","0.589804564","14","0.16","1.04","N2 S2 O4","de-protonated","0","-9999","C25 H26 O4 N2 S2","25","26","4","2","-9999","2","-9999","-9999","-9999","-9999"
"1292","481.125586","481.125975356","481.126256163","1211911.3","-9999","339013","10.94","-1","-0.583646022","0.940062265","0","0.564037359","1","0.857142857","2.214285714","N2 S1 P1 O12","de-protonated","0","-9999","C14 H31 O12 N2 P1 S1","14","31","12","2","1","1","-9999","-9999","-9999","-9999"
"1292","481.125586","481.125975356","481.125743099","1211911.3","-9999","339013","10.94","-1","0.482736224","0.95859773","0","0.575158638","19","0.037037037","0.851851852","N4 S1 P1 O1","de-protonated","0","-9999","C27 H23 O1 N4 P1 S1","27","23","1","4","1","1","-9999","-9999","-9999","-9999"
"1293","481.133851","481.134240366","481.134636756","1521675.8","-9999","275454.5","14.18","-1","-0.823866421","0.442061378","0.725399619","0.555396674","28","0.028571429","0.514285714","N2 O1","de-protonated","0","-9999","C35 H18 O1 N2","35","18","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"1293","481.133851","481.134240366","481.133985308","1521675.8","-9999","275454.5","14.18","-1","0.530118463","0.950286536","0","0.570171922","19","0.111111111","0.814814815","N4 S1 O3","de-protonated","0","-9999","C27 H22 O3 N4 S1","27","22","3","4","-9999","1","-9999","-9999","-9999","-9999"
"1293","481.133851","481.134240366","481.134118249","1521675.8","-9999","275454.5","14.18","-1","0.253809227","0.988379283","0","0.59302757","6","0.6875","1.6875","N4 P1 O11","de-protonated","0","-9999","C16 H27 O11 N4 P1","16","27","11","4","1","-9999","-9999","-9999","-9999","-9999"
"1294","481.143755","481.144144377","481.144532735","1227409.4","-9999","251418.3","11.11","-1","-0.807154238","0.888506381","0","0.533103829","23","0.121212121","0.666666667","O4","de-protonated","0","-9999","C33 H22 O4","33","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"1294","481.143755","481.144144377","481.143881286","1227409.4","-9999","251418.3","11.11","-1","0.54680282","0.947193435","0","0.568316061","14","0.24","1.04","N2 S1 O6","de-protonated","0","-9999","C25 H26 O6 N2 S1","25","26","6","2","-9999","1","-9999","-9999","-9999","-9999"
"1295","481.150292","481.150681385","481.150405962","2188309","-9999","198224.3","21.16","-1","0.572426063","0.471138694","0.780512821","0.594888345","14","0.346153846","1","O9","de-protonated","0","-9999","C26 H26 O9","26","26","9","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"1295","481.150292","481.150681385","481.150895219","2188309","-9999","198224.3","21.16","-1","-0.44442257","0.482398198","0.761234226","0.593932609","18","0.034482759","0.931034483","N2 S1 P1 O1","de-protonated","0","-9999","C29 H27 O1 N2 P1 S1","29","27","1","2","1","1","-9999","-9999","-9999","-9999"
"1295","481.150292","481.150681385","481.15024377","2188309","-9999","198224.3","21.16","-1","0.909517076","0.430311721","0.81490939","0.584150789","9","0.142857143","1.476190476","N4 S2 P1 O3","de-protonated","0","-9999","C21 H31 O3 N4 P1 S2","21","31","3","4","1","2","-9999","-9999","-9999","-9999"
"1296","481.162303","481.162692399","481.16316018","71894808","-9999","340807.7","707.58","-1","-0.972187372","0.247723525","0.696922497","0.427403114","22","0.029411765","0.764705882","S1 O1","de-protonated","0","-9999","C34 H26 O1 S1","34","26","1","-9999","-9999","1","-9999","-9999","-9999","-9999"
"1296","481.162303","481.162692399","481.162508731","71894808","-9999","340807.7","707.58","-1","0.381717046","0.552289325","0.910473425","0.695562965","13","0.115384615","1.153846154","N2 S2 O3","de-protonated","0","-9999","C26 H30 O3 N2 S2","26","30","3","2","-9999","2","-9999","-9999","-9999","-9999"
"1296","481.162303","481.162692399","481.162641673","71894808","-9999","340807.7","707.58","-1","0.105424231","0.622349091","0.900929408","0.733781217","0","0.733333333","2.333333333","N2 S1 P1 O11","de-protonated","0","-9999","C15 H35 O11 N2 P1 S1","15","35","11","2","1","1","-9999","-9999","-9999","-9999"
