"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","18O","33S","34S"
"130","341.0549","341.055014915","341.055280755","791786.9","-9999","666101.3","10.52","-1","-0.779465065","0.895617357","0","0.537370414","7","0.142857143","1.357142857","N2 S2 P1 O2","de-protonated","0","-9999","C14 H19 O2 N2 P1 S2","14","19","2","2","1","2","-9999","-9999","-9999","-9999"
"131","341.091206","341.091320883","341.091177007","1063152.6","-9999","495059.7","14.79","-1","0.421810085","0.968231536","0","0.580938922","2","0.75","1.833333333","S1 O9","de-protonated","0","-9999","C12 H22 O9 S1","12","22","9","-9999","-9999","1","-9999","-9999","-9999","-9999"
"132","341.127511","341.127625851","341.127562517","1005878.3","-9999","417413.8","13.89","-1","0.185662876","0.993764856","0","0.596258914","1","0.615384615","2","S1 O8","de-protonated","0","-9999","C13 H26 O8 S1","13","26","8","-9999","-9999","1","-9999","-9999","-9999","-9999"
"136","343.049255","343.049368177","343.049312194","672166.6","-9999","525998.7","8.5","-1","0.163192428","0.995179357","0","0.597107614","7","0.571428571","1.142857143","S1 O8","de-protonated","0","-9999","C14 H16 O8 S1","14","16","8","-9999","-9999","1","-9999","-9999","-9999","-9999"
"137","343.07038","343.070493159","343.070441562","603178","-9999","453193.5","7.43","-1","0.150396486","0.995904204","0","0.597542523","2","0.909090909","1.818181818","S1 O10","de-protonated","0","-9999","C11 H20 O10 S1","11","20","10","-9999","-9999","1","-9999","-9999","-9999","-9999"
"138","343.08552100000003","343.085634146","343.085697704","839468.4","-9999","555491","11.09","-1","-0.185253686","0.993792224","0","0.596275334","6","0.466666667","1.333333333","S1 O7","de-protonated","0","-9999","C15 H20 O7 S1","15","20","7","-9999","-9999","1","-9999","-9999","-9999","-9999"
"138","343.08552100000003","343.085634146","343.085317581","839468.4","-9999","555491","11.09","-1","0.922699438","0.856859995","0","0.514115997","11","0.235294118","1","N2 P1 O4","de-protonated","0","-9999","C17 H17 O4 N2 P1","17","17","4","2","1","-9999","-9999","-9999","-9999","-9999"
"139","343.106803","343.106916127","343.106827072","1102639.9","-9999","538025.7","15.17","-1","0.259556222","0.987850316","0","0.592710189","1","0.75","2","S1 O9","de-protonated","0","-9999","C12 H24 O9 S1","12","24","9","-9999","-9999","1","-9999","-9999","-9999","-9999"
"140","343.122017","343.122130114","343.122083213","631794.3","-9999","434643.6","7.87","-1","0.136688868","0.996615581","0","0.597969348","5","0.375","1.5","S1 O6","de-protonated","0","-9999","C16 H24 O6 S1","16","24","6","-9999","-9999","1","-9999","-9999","-9999","-9999"
"142","345.06491","345.065021422","345.064962259","875120.2","-9999","387659.1","11.64","-1","0.17145413","0.994680241","0","0.596808144","6","0.571428571","1.285714286","S1 O8","de-protonated","0","-9999","C14 H18 O8 S1","14","18","8","-9999","-9999","1","-9999","-9999","-9999","-9999"
"143","345.101292","345.10140339","345.101347768","1227894.3","-9999","480502.2","17.11","-1","0.161175179","0.995297519","0","0.597178512","5","0.466666667","1.466666667","S1 O7","de-protonated","0","-9999","C15 H22 O7 S1","15","22","7","-9999","-9999","1","-9999","-9999","-9999","-9999"
"144","345.137648","345.137759358","345.137733277","833788.3","-9999","485965.1","11","-1","0.075566217","0.998964419","0","0.599378651","4","0.375","1.625","S1 O6","de-protonated","0","-9999","C16 H26 O6 S1","16","26","6","-9999","-9999","1","-9999","-9999","-9999","-9999"
"150","347.044448","347.044557697","347.044226814","781758.1","-9999","645678.5","10.19","-1","0.953432907","0.847941967","0","0.50876518","6","0.692307692","1.230769231","S1 O9","de-protonated","0","-9999","C13 H16 O9 S1","13","16","9","-9999","-9999","1","-9999","-9999","-9999","-9999"
"150","347.044448","347.044557697","347.044716071","781758.1","-9999","645678.5","10.19","-1","-0.45635031","0.962917341","0","0.577750404","10","0.0625","1.0625","N2 S2 P1 O1","de-protonated","0","-9999","C16 H17 O1 N2 P1 S2","16","17","1","2","1","2","-9999","-9999","-9999","-9999"
