"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","33S","34S"
"1203","477.177346","477.177254128","477.177109968","1522843.9","-9999","426698.1","14.21","-1","0.302111432","0.98357532","0","0.590145192","14","0.074074074","1.148148148","N2 S1 P1 O2","de-protonated","0","-9999","C27 H31 O2 N2 P1 S1","27","31","2","2","1","1","-9999","-9999","-9999"
"1204","477.179447","477.179355135","477.179611891","2336925","-9999","305659.4","22.73","-1","-0.538070342","0.47441152","0.800793265","0.604964218","10","0.304347826","1.347826087","N2 P1 O7","de-protonated","0","-9999","C23 H31 O7 N2 P1","23","31","7","2","1","-9999","-9999","-9999","-9999"
"1204","477.179447","477.179355135","477.178960442","2336925","-9999","305659.4","22.73","-1","0.827137228","0.883256877","0","0.529954126","1","0.6","2.333333333","N4 S1 P1 O9","de-protonated","0","-9999","C15 H35 O9 N4 P1 S1","15","35","9","4","1","1","-9999","-9999","-9999"
"1205","477.19257","477.192478176","477.192746231","1043875.5","-9999","413141","9.2","-1","-0.561733976","0.944353005","0","0.566611803","13","0.068965517","1.172413793","S2 O2","de-protonated","0","-9999","C29 H34 O2 S2","29","34","2","-9999","-9999","2","-9999","-9999","-9999"
"1205","477.19257","477.192478176","477.192879173","1043875.5","-9999","413141","9.2","-1","-0.840325005","0.879739635","0","0.527843781","0","0.555555556","2.166666667","S1 P1 O10","de-protonated","0","-9999","C18 H39 O10 P1 S1","18","39","10","-9999","1","1","-9999","-9999","-9999"
"1206","477.215963","477.215871249","477.2159974","1067183.1","-9999","428076.1","9.44","-1","-0.264347726","0.987400464","0","0.592440278","9","0.25","1.458333333","N2 P1 O6","de-protonated","0","-9999","C24 H35 O6 N2 P1","24","35","6","2","1","-9999","-9999","-9999","-9999"
"1207","477.273407","477.27331543","477.273512278","1055947.9","-9999","468434","9.32","-1","-0.412443002","0.969605398","0","0.581763239","3","0.318181818","1.954545455","N2 P1 O7","de-protonated","0","-9999","C22 H43 O7 N2 P1","22","43","7","2","1","-9999","-9999","-9999","-9999"
"1208","478.073776","478.073686941","478.073677256","1054557","-9999","457860.5","9.3","-1","0.020258021","0.999925539","0.993233368","0.99724867","26","0.064516129","0.451612903","13C1 N2 S1 O2","de-protonated","1","1198","C30 H14 O2 N2 S1 13C1","30","14","2","2","-9999","1","1","-9999","-9999"
"1208","478.073776","478.073686941","478.073810198","1054557","-9999","457860.5","9.3","-1","-0.257819819","0.988011357","0.93351324","0.96621211","13","0.5","0.95","13C1 N2 P1 O10","de-protonated","1","1198","C19 H19 O10 N2 P1 13C1","19","19","10","2","1","-9999","1","-9999","-9999"
"1208","478.073776","478.073686941","478.073946544","1054557","-9999","457860.5","9.3","-1","-0.543017509","0.947902705","0","0.568741623","13","0.631578947","0.894736842","N3 O12","de-protonated","0","-9999","C19 H17 O12 N3","19","17","12","3","-9999","-9999","-9999","-9999","-9999"
"1209","478.146602","478.14651317","478.146581217","900993.5","-9999","421295.1","7.69","-1","-0.142314272","0.9963318","0.953276571","0.979109708","11","0.363636364","1.227272727","13C1 N2 P1 O8","de-protonated","1","1200","C21 H27 O8 N2 P1 13C1","21","27","8","2","1","-9999","1","-9999","-9999"
"1209","478.146602","478.14651317","478.146717562","900993.5","-9999","421295.1","7.69","-1","-0.427468589","0.967387627","0","0.580432576","11","0.476190476","1.19047619","N3 O10","de-protonated","0","-9999","C21 H25 O10 N3","21","25","10","3","-9999","-9999","-9999","-9999","-9999"
"1210","478.179003","478.178914271","478.178475943","1245329.8","-9999","376557.6","11.3","-1","0.916661687","0.858588393","0.972064564","0.903978861","0","0.444444444","2.166666667","13C1 S2 P1 O8","de-protonated","1","1202","C17 H39 O8 P1 S2 13C1","17","39","8","-9999","1","2","1","-9999","-9999"
"1210","478.179003","478.178914271","478.178883615","1245329.8","-9999","376557.6","11.3","-1","0.064110126","0.999254504","0","0.599552703","14","0.185185185","1.111111111","N1 P1 O5","de-protonated","0","-9999","C27 H30 O5 N1 P1","27","30","5","1","1","-9999","-9999","-9999","-9999"
"1210","478.179003","478.178914271","478.178612289","1245329.8","-9999","376557.6","11.3","-1","0.631526088","0.930190097","0","0.558114058","0","0.588235294","2.176470588","N1 S2 O10","de-protonated","0","-9999","C17 H37 O10 N1 S2","17","37","10","1","-9999","2","-9999","-9999","-9999"
"1210","478.179003","478.178914271","478.179324097","1245329.8","-9999","376557.6","11.3","-1","-0.857053538","0.875218721","0.956629235","0.907782926","1","0.75","2.125","13C1 N2 S1 O12","de-protonated","1","1202","C15 H34 O12 N2 S1 13C1","15","34","12","2","-9999","1","1","-9999","-9999"
"1210","478.179003","478.178914271","478.178811032","1245329.8","-9999","376557.6","11.3","-1","0.215900341","0.991577807","0.952127611","0.975797729","19","0.034482759","0.896551724","13C1 N4 S1 O1","de-protonated","1","1202","C28 H26 O1 N4 S1 13C1","28","26","1","4","-9999","1","1","-9999","-9999"
"1210","478.179003","478.178914271","478.178943974","1245329.8","-9999","376557.6","11.3","-1","-0.062116415","0.999300135","0.972064564","0.988405906","6","0.5","1.722222222","13C1 N4 P1 O9","de-protonated","1","1202","C17 H31 O9 N4 P1 13C1","17","31","9","4","1","-9999","1","-9999","-9999"
"1211","479.049722","479.049636004","479.050100041","2457161","-9999","373196.7","23.98","-1","-0.96866078","0.843450574","0","0.506070344","8","0.823529412","1.176470588","S1 O14","de-protonated","0","-9999","C17 H20 O14 S1","17","20","14","-9999","-9999","1","-9999","-9999","-9999"
"1211","479.049722","479.049636004","479.049586976","2457161","-9999","373196.7","23.98","-1","0.102342654","0.499050654","0.755017935","0.601437566","26","0.1","0.4","N2 S1 O3","de-protonated","0","-9999","C30 H12 O3 N2 S1","30","12","3","2","-9999","1","-9999","-9999","-9999"
"1211","479.049722","479.049636004","479.049719918","2457161","-9999","373196.7","23.98","-1","-0.175168715","0.497223942","0.829532115","0.630147211","13","0.578947368","0.894736842","N2 P1 O11","de-protonated","0","-9999","C19 H17 O11 N2 P1","19","17","11","2","1","-9999","-9999","-9999","-9999"
"1212","479.086004","479.085918117","479.085972486","3924571.3","-9999","345413.7","39.34","-1","-0.113483378","0.998823347","0.966330122","0.985826057","25","0.064516129","0.516129032","N2 S1 O2","de-protonated","0","-9999","C31 H16 O2 N2 S1","31","16","2","2","-9999","1","-9999","-9999","-9999"
"1212","479.086004","479.085918117","479.086105427","3924571.3","-9999","345413.7","39.34","-1","-0.390973611","0.979915061","0.960416486","0.972115631","12","0.5","1.05","N2 P1 O10","de-protonated","0","-9999","C20 H21 O10 N2 P1","20","21","10","2","1","-9999","-9999","-9999","-9999"
"1213","479.122463","479.122377232","479.122357995","2833517.8","-9999","321698.3","27.92","-1","0.040149995","0.499853772","0.742885034","0.597066277","24","0.03125","0.625","N2 S1 O1","de-protonated","0","-9999","C32 H20 O1 N2 S1","32","20","1","2","-9999","1","-9999","-9999","-9999"
"1213","479.122463","479.122377232","479.122490937","2833517.8","-9999","321698.3","27.92","-1","-0.237319208","0.494916388","0.81490939","0.622913589","11","0.428571429","1.19047619","N2 P1 O9","de-protonated","0","-9999","C21 H25 O9 N2 P1","21","25","9","2","1","-9999","-9999","-9999","-9999"
"1214","479.151052","479.150966322","479.150881418","1255292.1","-9999","220862.4","11.4","-1","0.177194894","0.994319067","0","0.59659144","18","0.032258065","0.903225806","S2 O1","de-protonated","0","-9999","C31 H28 O1 S2","31","28","1","-9999","-9999","2","-9999","-9999","-9999"
"1214","479.151052","479.150966322","479.15101436","1255292.1","-9999","220862.4","11.4","-1","-0.100257829","0.998177807","0","0.598906684","5","0.45","1.65","S1 P1 O9","de-protonated","0","-9999","C20 H33 O9 P1 S1","20","33","9","-9999","1","1","-9999","-9999","-9999"
"1214","479.151052","479.150966322","479.151349449","1255292.1","-9999","220862.4","11.4","-1","-0.799596121","0.890466376","0","0.534279826","24","0.064516129","0.64516129","N4 O2","de-protonated","0","-9999","C31 H20 O2 N4","31","20","2","4","-9999","-9999","-9999","-9999","-9999"
"1215","479.158777","479.158691346","479.158876446","2501760","-9999","291658.6","24.45","-1","-0.386302705","0.486642881","0.807789663","0.615101594","10","0.363636364","1.318181818","N2 P1 O8","de-protonated","0","-9999","C22 H29 O8 N2 P1","22","29","8","2","1","-9999","-9999","-9999","-9999"
"1215","479.158777","479.158691346","479.158224998","2501760","-9999","291658.6","24.45","-1","0.973265793","0.842083082","0","0.505249849","1","0.714285714","2.357142857","N4 S1 P1 O10","de-protonated","0","-9999","C14 H33 O10 N4 P1 S1","14","33","10","4","1","1","-9999","-9999","-9999"
"1216","479.168025","479.167939375","479.167988035","884612.8","-9999","504901.5","7.52","-1","-0.101550421","0.998130562","0","0.598878337","9","0.217391304","1.391304348","N2 S2 O5","de-protonated","0","-9999","C23 H32 O5 N2 S2","23","32","5","2","-9999","2","-9999","-9999","-9999"
"1216","479.168025","479.167939375","479.167607912","884612.8","-9999","504901.5","7.52","-1","0.691747112","0.916836842","0","0.550102105","14","0.08","1.16","N4 S1 P1 O2","de-protonated","0","-9999","C25 H29 O2 N4 P1 S1","25","29","2","4","1","1","-9999","-9999","-9999"
"1217","479.19526","479.19517446","479.195642078","1495698.5","-9999","429428.1","13.92","-1","-0.975838925","0.841317118","0","0.504790271","4","0.476190476","1.714285714","S1 O10","de-protonated","0","-9999","C21 H36 O10 S1","21","36","10","-9999","-9999","1","-9999","-9999","-9999"
"1217","479.19526","479.19517446","479.195261956","1495698.5","-9999","429428.1","13.92","-1","-0.182587866","0.993969064","0","0.596381438","9","0.304347826","1.434782609","N2 P1 O7","de-protonated","0","-9999","C23 H33 O7 N2 P1","23","33","7","2","1","-9999","-9999","-9999","-9999"
"1218","479.20819","479.208104501","479.208396296","1236633.1","-9999","480636.1","11.2","-1","-0.608910506","0.934937036","0","0.560962222","12","0.068965517","1.24137931","S2 O2","de-protonated","0","-9999","C29 H36 O2 S2","29","36","2","-9999","-9999","2","-9999","-9999","-9999"
"1219","479.231588","479.231502574","479.231647465","1003684.9","-9999","410663.9","8.76","-1","-0.302339375","0.983550731","0","0.590130438","8","0.25","1.541666667","N2 P1 O6","de-protonated","0","-9999","C24 H37 O6 N2 P1","24","37","6","2","1","-9999","-9999","-9999","-9999"
"1220","479.268023","479.267937689","479.268413097","889015.3","-9999","452598.8","7.56","-1","-0.991945483","0.836492692","0","0.501895615","2","0.347826087","1.913043478","S1 O8","de-protonated","0","-9999","C23 H44 O8 S1","23","44","8","-9999","-9999","1","-9999","-9999","-9999"
"1220","479.268023","479.267937689","479.268032974","889015.3","-9999","452598.8","7.56","-1","-0.198814882","0.992853472","0","0.595712083","7","0.2","1.64","N2 P1 O5","de-protonated","0","-9999","C25 H41 O5 N2 P1","25","41","5","2","1","-9999","-9999","-9999","-9999"
"1221","480.089415","480.089332266","480.089327321","1090392.4","-9999","340001.3","9.67","-1","0.010300661","0.999980748","0.966330122","0.986520497","25","0.064516129","0.516129032","13C1 N2 S1 O2","de-protonated","1","1212","C30 H16 O2 N2 S1 13C1","30","16","2","2","-9999","1","1","-9999","-9999"
"1221","480.089415","480.089332266","480.089460263","1090392.4","-9999","340001.3","9.67","-1","-0.26660967","0.987185314","0.960416486","0.976477783","12","0.5","1.05","13C1 N2 P1 O10","de-protonated","1","1212","C19 H21 O10 N2 P1 13C1","19","21","10","2","1","-9999","1","-9999","-9999"
"1221","480.089415","480.089332266","480.089596608","1090392.4","-9999","340001.3","9.67","-1","-0.550609958","0.946475646","0","0.567885388","12","0.631578947","1","N3 O12","de-protonated","0","-9999","C19 H19 O12 N3","19","19","12","3","-9999","-9999","-9999","-9999","-9999"
"1222","480.154228","480.154145469","480.154505541","880505.4","-9999","500564.6","7.47","-1","-0.749907502","0.902993691","0","0.541796215","5","0.578947368","1.631578947","N1 S1 O11","de-protonated","0","-9999","C19 H31 O11 N1 S1","19","31","11","1","-9999","1","-9999","-9999","-9999"
"1222","480.154228","480.154145469","480.154125418","880505.4","-9999","500564.6","7.47","-1","0.041759621","0.999683628","0","0.59981017700000006","10","0.380952381","1.333333333","N3 P1 O8","de-protonated","0","-9999","C21 H28 O8 N3 P1","21","28","8","3","1","-9999","-9999","-9999","-9999"
"1223","480.97561","480.975530047","480.975221022","963612.8","-9999","413404.2","8.34","-1","0.642497085","0.927833972","0","0.556700383","9","0.933333333","0.933333333","S2 O14","de-protonated","0","-9999","C15 H14 O14 S2","15","14","14","-9999","-9999","2","-9999","-9999","-9999"
"1224","481.043765","481.043685261","481.044107673","885055.8","-9999","524343.3","7.51","-1","-0.878115088","0.869434254","0","0.521660553","30","0.03030303","0.303030303","N2 S1 O1","de-protonated","0","-9999","C33 H10 O1 N2 S1","33","10","1","2","-9999","1","-9999","-9999","-9999"
"1224","481.043765","481.043685261","481.043456224","885055.8","-9999","524343.3","7.51","-1","0.476124533","0.959701066","0","0.57582064","21","0.12","0.56","N4 S2 O3","de-protonated","0","-9999","C25 H14 O3 N4 S2","25","14","3","4","-9999","2","-9999","-9999","-9999"
"1224","481.043765","481.043685261","481.043589166","885055.8","-9999","524343.3","7.51","-1","0.199763313","0.992785372","0","0.595671223","8","0.785714286","1.357142857","N4 S1 P1 O11","de-protonated","0","-9999","C14 H19 O11 N4 P1 S1","14","19","11","4","1","1","-9999","-9999","-9999"
"1225","481.06525799999997","481.065178328","481.065237041","3076682.8","-9999","308499.5","30.46","-1","-0.122047285","0.498650437","0.755017935","0.601197436","25","0.1","0.466666667","N2 S1 O3","de-protonated","0","-9999","C30 H14 O3 N2 S1","30","14","3","2","-9999","1","-9999","-9999","-9999"
"1225","481.06525799999997","481.065178328","481.065369983","3076682.8","-9999","308499.5","30.46","-1","-0.398395827","0.485805677","0.829532115","0.623296252","12","0.578947368","1","N2 P1 O11","de-protonated","0","-9999","C19 H19 O11 N2 P1","19","19","11","2","1","-9999","-9999","-9999","-9999"
"1226","481.080428","481.080348376","481.080626124","932178.4","-9999","464907.4","8.01","-1","-0.577342152","0.94131147","0","0.564786882","16","0.347826087","0.826086957","N2 P1 O8","de-protonated","0","-9999","C23 H19 O8 N2 P1","23","19","8","2","1","-9999","-9999","-9999","-9999"
"1226","481.080428","481.080348376","481.079974675","932178.4","-9999","464907.4","8.01","-1","0.776795077","0.896292867","0","0.53777572","7","0.666666667","1.533333333","N4 S1 P1 O10","de-protonated","0","-9999","C15 H23 O10 N4 P1 S1","15","23","10","4","1","1","-9999","-9999","-9999"
"1227","481.097622","481.09754243","481.097264709","839771.3","-9999","578031.6","7.04","-1","0.577264598","0.941326765","0","0.564796059","1","0.733333333","2.066666667","S2 P1 O11","de-protonated","0","-9999","C15 H31 O11 P1 S2","15","31","11","-9999","1","2","-9999","-9999","-9999"
"1227","481.097622","481.09754243","481.097599798","839771.3","-9999","578031.6","7.04","-1","-0.119245037","0.997423238","0","0.598453943","20","0.153846154","0.692307692","N4 S1 O4","de-protonated","0","-9999","C26 H18 O4 N4 S1","26","18","4","4","-9999","1","-9999","-9999","-9999"
"1227","481.097622","481.09754243","481.09773274","839771.3","-9999","578031.6","7.04","-1","-0.395574991","0.972006281","0","0.583203768","7","0.8","1.533333333","N4 P1 O12","de-protonated","0","-9999","C15 H23 O12 N4 P1","15","23","12","4","1","-9999","-9999","-9999","-9999"
"1228","481.101674","481.101594442","481.10162255","3683933.3","-9999","380934.7","36.81","-1","-0.058423803","0.499690423","0.748902347","0.599375192","24","0.064516129","0.580645161","N2 S1 O2","de-protonated","0","-9999","C31 H18 O2 N2 S1","31","18","2","2","-9999","1","-9999","-9999","-9999"
"1228","481.101674","481.101594442","481.101755492","3683933.3","-9999","380934.7","36.81","-1","-0.334751463","0.489936222","0.822155738","0.622824028","11","0.5","1.15","N2 P1 O10","de-protonated","0","-9999","C20 H23 O10 N2 P1","20","23","10","2","1","-9999","-9999","-9999","-9999"
"1229","481.137997","481.137917556","481.13800806","3412080","-9999","305641.4","33.97","-1","-0.188102285","0.991998346","0.947484579","0.974192839","23","0.03125","0.6875","N2 S1 O1","de-protonated","0","-9999","C32 H22 O1 N2 S1","32","22","1","2","-9999","1","-9999","-9999","-9999"
"1229","481.137997","481.137917556","481.138141001","3412080","-9999","305641.4","33.97","-1","-0.464409011","0.958082948","0.980491065","0.967046195","10","0.428571429","1.285714286","N2 P1 O9","de-protonated","0","-9999","C21 H27 O9 N2 P1","21","27","9","2","1","-9999","-9999","-9999","-9999"
"1229","481.137997","481.137917556","481.137489553","3412080","-9999","305641.4","33.97","-1","0.889566498","0.86624671","0","0.519748026","1","0.846153846","2.384615385","N4 S1 P1 O11","de-protonated","0","-9999","C13 H31 O11 N4 P1 S1","13","31","11","4","1","1","-9999","-9999","-9999"
"1230","481.164553","481.16447364","481.164162501","10823294","-9999","393955.3","106.32","-1","0.646636919","0.308978644","0.741256555","0.481889809","8","0.166666667","1.458333333","S2 P1 O4","de-protonated","0","-9999","C24 H35 O4 P1 S2","24","35","4","-9999","1","2","-9999","-9999","-9999"
"1230","481.164553","481.16447364","481.164630532","10823294","-9999","393955.3","106.32","-1","-0.32606748","0.490446634","0.793917021","0.611834789","14","0.208333333","1.125","N4 P1 O5","de-protonated","0","-9999","C24 H27 O5 N4 P1","24","27","5","4","1","-9999","-9999","-9999","-9999"
"1230","481.164553","481.16447364","481.164359206","10823294","-9999","393955.3","106.32","-1","0.237827302","0.329929806","0.805864567","0.52030371","0","0.714285714","2.428571429","N4 S2 O10","de-protonated","0","-9999","C14 H34 O10 N4 S2","14","34","10","4","-9999","2","-9999","-9999","-9999"
"1231","481.166375","481.166295645","481.16653148300003","36359808","-9999","328939.4","361.1","-1","-0.490136939","0.47789651","0.852640398","0.627794065","17","0.032258065","0.967741935","S2 O1","de-protonated","0","-9999","C31 H30 O1 S2","31","30","1","-9999","-9999","2","-9999","-9999","-9999"
"1231","481.166375","481.166295645","481.166664425","36359808","-9999","328939.4","361.1","-1","-0.766427204","0.361198437","0.934349221","0.59045875","4","0.45","1.75","S1 P1 O9","de-protonated","0","-9999","C20 H35 O9 P1 S1","20","35","9","-9999","1","1","-9999","-9999","-9999"
"1232","481.187418","481.187338711","481.187660851","913801.3","-9999","391891","7.45","-1","-0.669467542","0.921895959","0","0.553137576","12","0.107142857","1.214285714","S2 O3","de-protonated","0","-9999","C28 H34 O3 S2","28","34","3","-9999","-9999","2","-9999","-9999","-9999"
"1233","481.211089","481.211009786","481.211292143","1403029.5","-9999","311738.5","12.33","-1","-0.586762526","0.939440291","0","0.563664175","3","0.476190476","1.80952381","S1 O10","de-protonated","0","-9999","C21 H38 O10 S1","21","38","10","-9999","-9999","1","-9999","-9999","-9999"
"1233","481.211089","481.211009786","481.21091202","1403029.5","-9999","311738.5","12.33","-1","0.203166147","0.992538413","0","0.595523048","8","0.304347826","1.52173913","N2 P1 O7","de-protonated","0","-9999","C23 H35 O7 N2 P1","23","35","7","2","1","-9999","-9999","-9999","-9999"
"1234","481.223749","481.223669825","481.22404636","952475.9","-9999","421074","7.83","-1","-0.782452311","0.89485944","0","0.536915664","11","0.068965517","1.310344828","S2 O2","de-protonated","0","-9999","C29 H38 O2 S2","29","38","2","-9999","-9999","2","-9999","-9999","-9999"
"1235","481.247234","481.247154899","481.247297529","1177768","-9999","468455.9","10.08","-1","-0.296376031","0.984188115","0","0.590512869","7","0.25","1.625","N2 P1 O6","de-protonated","0","-9999","C24 H39 O6 N2 P1","24","39","6","2","1","-9999","-9999","-9999","-9999"
"1236","481.283673","481.283594014","481.284063161","2248122.8","-9999","315294.6","20.76","-1","-0.974783351","0.42081575","0.800793265","0.572806756","1","0.347826087","2","S1 O8","de-protonated","0","-9999","C23 H46 O8 S1","23","46","8","-9999","-9999","1","-9999","-9999","-9999"
"1236","481.283673","481.283594014","481.283683039","2248122.8","-9999","315294.6","20.76","-1","-0.184974424","0.496905434","0.787157861","0.613006405","6","0.2","1.72","N2 P1 O5","de-protonated","0","-9999","C25 H43 O5 N2 P1","25","43","5","2","1","-9999","-9999","-9999","-9999"
"1237","481.335218","481.335139175","481.335324689","2488021","-9999","325677.9","23.15","-1","-0.385415446","0.98081929","0.954505951","0.970293955","9","0.033333333","1.566666667","N2 P1 O1","de-protonated","0","-9999","C30 H47 O1 N2 P1","30","47","1","2","1","-9999","-9999","-9999","-9999"
"1237","481.335218","481.335139175","481.334673241","2488021","-9999","325677.9","23.15","-1","0.9680055","0.421822409","0.807789663","0.57620931","0","0.136363636","2.318181818","N4 S1 P1 O3","de-protonated","0","-9999","C22 H51 O3 N4 P1 S1","22","51","3","4","1","1","-9999","-9999","-9999"
"1238","482.141328","482.141251705","482.140784029","877683.7","-9999","363489.4","7.08","-1","0.969998718","0.843053704","0","0.505832222","9","0.318181818","1.363636364","N1 S1 P1 O7","de-protonated","0","-9999","C22 H30 O7 N1 P1 S1","22","30","7","1","1","1","-9999","-9999","-9999"
"1238","482.141328","482.141251705","482.141362895","877683.7","-9999","363489.4","7.08","-1","-0.230616757","0.990396231","0.947484579","0.97323157","23","0.03125","0.6875","13C1 N2 S1 O1","de-protonated","1","1229","C31 H22 O1 N2 S1 13C1","31","22","1","2","-9999","1","1","-9999","-9999"
"1238","482.141328","482.141251705","482.141495836","877683.7","-9999","363489.4","7.08","-1","-0.506348467","0.954544128","0.980491065","0.964922903","10","0.428571429","1.285714286","13C1 N2 P1 O9","de-protonated","1","1229","C20 H27 O9 N2 P1 13C1","20","27","9","2","1","-9999","1","-9999","-9999"
"1238","482.141328","482.141251705","482.141632182","877683.7","-9999","363489.4","7.08","-1","-0.789139958","0.893154505","0","0.535892703","10","0.55","1.25","N3 O11","de-protonated","0","-9999","C20 H25 O11 N3","20","25","11","3","-9999","-9999","-9999","-9999","-9999"
"1239","482.163472","482.163395774","482.16363093","1065599.1","-9999","476637.1","8.95","-1","-0.487709269","0.957758669","0","0.574655201","4","0.444444444","1.833333333","N3 S2 O8","de-protonated","0","-9999","C18 H33 O8 N3 S2","18","33","8","3","-9999","2","-9999","-9999","-9999"
"1240","482.165732","482.165655781","482.165919218","1769088.3","-9999","394880.7","15.97","-1","-0.546361739","0.476218192","0.852640398","0.626787074","17","0.032258065","0.967741935","S1 33S1 O1","de-protonated","1","1231","C31 H30 O1 S1 33S1","31","30","1","-9999","-9999","1","-9999","1","-9999"
"1240","482.165732","482.165655781","482.166132853","1769088.3","-9999","394880.7","15.97","-1","-0.989434964","0.837248034","0","0.50234882","0","0.928571429","2.357142857","N3 S1 O13","de-protonated","0","-9999","C14 H33 O13 N3 S1","14","33","13","3","-9999","1","-9999","-9999","-9999"
"1241","482.169742","482.169665794","482.169886318","8743042","-9999","311531.9","85.56","-1","-0.457357673","0.47879823","0.852640398","0.628335097","17","0.032258065","0.967741935","13C1 S2 O1","de-protonated","1","1231","C30 H30 O1 S2 13C1","30","30","1","-9999","-9999","2","1","-9999","-9999"
"1241","482.169742","482.169665794","482.17001926","8743042","-9999","311531.9","85.56","-1","-0.73307301","0.362837379","0.934349221","0.591442116","4","0.45","1.75","13C1 S1 P1 O9","de-protonated","1","1231","C19 H35 O9 P1 S1 13C1","19","35","9","-9999","1","1","1","-9999","-9999"
"1241","482.169742","482.169665794","482.169775483","8743042","-9999","311531.9","85.56","-1","-0.227490259","0.495326826","0.81490939","0.623159852","9","0.380952381","1.428571429","N3 P1 O8","de-protonated","0","-9999","C21 H30 O8 N3 P1","21","30","8","3","1","-9999","-9999","-9999","-9999"
"1242","482.171457","482.171380799","482.171296311","1856131.3","-9999","421873.3","16.84","-1","0.175223836","0.4972222","0.755017935","0.600340494","17","0.033333333","1","N1 S1 P1 O1","de-protonated","0","-9999","C30 H30 O1 N1 P1 S1","30","30","1","1","1","1","-9999","-9999","-9999"
"1243","482.338632","482.338556324","482.338679524","1018585.4","-9999","436051.1","8.49","-1","-0.25542328","0.988231889","0.954505951","0.974741514","9","0.033333333","1.566666667","13C1 N2 P1 O1","de-protonated","1","1237","C29 H47 O1 N2 P1 13C1","29","47","1","2","1","-9999","1","-9999","-9999"
"1243","482.338632","482.338556324","482.33881587","1018585.4","-9999","436051.1","8.49","-1","-0.538099234","0.948817687","0","0.569290612","9","0.103448276","1.551724138","N3 O3","de-protonated","0","-9999","C29 H45 O3 N3","29","45","3","3","-9999","-9999","-9999","-9999","-9999"
"1244","482.906143","482.906069105","482.906486556","2442751","-9999","445477.9","22.69","-1","-0.86445506","0.87319757","0","0.523918542","15","0.875","0.3125","S1 P1 O14","de-protonated","0","-9999","C16 H5 O14 P1 S1","16","5","14","-9999","1","1","-9999","-9999","-9999"
"1245","483.044571","483.044497539","483.044501596","1622086.6","-9999","485235.1","14.5","-1","-0.008398672","0.499993601","0.761234226","0.604489851","25","0.137931034","0.413793103","N2 S1 O4","de-protonated","0","-9999","C29 H12 O4 N2 S1","29","12","4","2","-9999","1","-9999","-9999","-9999"
"1245","483.044571","483.044497539","483.044634538","1622086.6","-9999","485235.1","14.5","-1","-0.283614914","0.98551073","0","0.591306438","12","0.666666667","0.944444444","N2 P1 O12","de-protonated","0","-9999","C18 H17 O12 N2 P1","18","17","12","2","1","-9999","-9999","-9999","-9999"
"1246","483.059996","483.059922587","483.060270802","1136206.8","-9999","342718.8","9.65","-1","-0.720850154","0.910023129","0","0.546013877","11","0.6","1","S1 O12","de-protonated","0","-9999","C20 H20 O12 S1","20","20","12","-9999","-9999","1","-9999","-9999","-9999"
"1246","483.059996","483.059922587","483.059757737","1136206.8","-9999","342718.8","9.65","-1","0.341262498","0.979090176","0","0.587454105","29","0.03030303","0.363636364","N2 S1 O1","de-protonated","0","-9999","C33 H12 O1 N2 S1","33","12","1","2","-9999","1","-9999","-9999","-9999"
"1246","483.059996","483.059922587","483.059890679","1136206.8","-9999","342718.8","9.65","-1","0.066054852","0.999208609","0","0.599525165","16","0.409090909","0.772727273","N2 P1 O9","de-protonated","0","-9999","C22 H17 O9 N2 P1","22","17","9","2","1","-9999","-9999","-9999","-9999"
"1247","483.081015","483.080941653","483.08140017","3742297.5","-9999","358523.5","35.66","-1","-0.949148891","0.858420227","0.964083218","0.900685424","6","0.823529412","1.411764706","S1 O14","de-protonated","0","-9999","C17 H24 O14 S1","17","24","14","-9999","-9999","1","-9999","-9999","-9999"
"1247","483.081015","483.080941653","483.080887105","3742297.5","-9999","358523.5","35.66","-1","0.112917063","0.996064268","0.946245509","0.976136764","24","0.1","0.533333333","N2 S1 O3","de-protonated","0","-9999","C30 H16 O3 N2 S1","30","16","3","2","-9999","1","-9999","-9999","-9999"
"1247","483.081015","483.080941653","483.081020047","3742297.5","-9999","358523.5","35.66","-1","-0.162278483","0.996722355","0.979240311","0.989729537","11","0.578947368","1.105263158","N2 P1 O11","de-protonated","0","-9999","C19 H21 O11 N2 P1","19","21","11","2","1","-9999","-9999","-9999","-9999"
"1248","483.096243","483.096169701","483.096276188","1269601.5","-9999","361004","10.99","-1","-0.220426375","0.991222559","0","0.594733535","15","0.347826087","0.913043478","N2 P1 O8","de-protonated","0","-9999","C23 H21 O8 N2 P1","23","21","8","2","1","-9999","-9999","-9999","-9999"
"1249","483.11751","483.117436768","483.117785679","3198572.5","-9999","353886.1","30.23","-1","-0.722206919","0.454849947","0.837042051","0.607726789","5","0.722222222","1.555555556","S1 O13","de-protonated","0","-9999","C18 H28 O13 S1","18","28","13","-9999","-9999","1","-9999","-9999","-9999"
"1249","483.11751","483.117436768","483.117272615","3198572.5","-9999","353886.1","30.23","-1","0.339779287","0.960690266","0.975607447","0.966657139","23","0.064516129","0.64516129","N2 S1 O2","de-protonated","0","-9999","C31 H20 O2 N2 S1","31","20","2","2","-9999","1","-9999","-9999","-9999"
