Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
612,292.213084,292.212988039,292.212810303,3267660,-9999,359188,23.15,-1,0.608239937,0.935075506,0.999177456,0.960716286,0,0.2,2.2,13C1 P1 O3,de-protonated,1,611,C14 H33 O3 P1 13C1,14,33,3,-9999,1,-9999,1,-9999,-9999
612,292.213084,292.212988039,292.212946649,3267660,-9999,359188,23.15,-1,0.141642873,0.996366267,0,0.59781976,0,0.357142857,2.214285714,N1 O5,de-protonated,0,-9999,C14 H31 O5 N1,14,31,5,1,-9999,-9999,-9999,-9999,-9999
616,293.079799,293.079702998,293.079563495,3000595,-9999,343597.9,21.06,-1,0.475989621,0.959723435,0,0.575834061,3,0.636363636,1.727272727,P1 O7,de-protonated,0,-9999,C11 H19 O7 P1,11,19,7,-9999,1,-9999,-9999,-9999,-9999
617,293.114435,293.114338997,293.114295235,2705179,-9999,383435.9,18.74,-1,0.149300582,0.995963557,0,0.597578134,7,0.357142857,1.285714286,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999
618,293.116214,293.116117997,293.115949005,2884891.3,-9999,404440,20.15,-1,0.576535572,0.941470446,0,0.564882268,2,0.5,1.916666667,P1 O6,de-protonated,0,-9999,C12 H23 O6 P1,12,23,6,-9999,1,-9999,-9999,-9999,-9999
619,293.15087,293.150773995,293.150680744,2116643.3,-9999,362005.4,14.12,-1,0.318099465,0.981807226,0,0.589084336,6,0.266666667,1.466666667,N2 O4,de-protonated,0,-9999,C15 H22 O4 N2,15,22,4,2,-9999,-9999,-9999,-9999,-9999
620,293.152591,293.152494995,293.152334514,2170659.8,-9999,374412.9,14.54,-1,0.54743113,0.947075281,0,0.568245168,1,0.384615385,2.076923077,P1 O5,de-protonated,0,-9999,C13 H27 O5 P1,13,27,5,-9999,1,-9999,-9999,-9999,-9999
621,293.165249,293.165152994,293.165285436,1953318.6,-9999,355527.7,12.84,-1,-0.451766348,0.963644935,0,0.578186961,1,0.272727273,2.363636364,N4 S1 O3,de-protonated,0,-9999,C11 H26 O3 N4 S1,11,26,3,4,-9999,1,-9999,-9999,-9999
623,293.175911,293.175814994,293.175832864,283628832,-9999,350525.1,2222.63,-1,-0.060953731,0.999170196,0.997076509,0.998332721,5,0.235294118,1.529411765,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999
625,294.179292,294.179195947,294.179187699,53106192,-9999,345115.2,414.14,-1,0.028036224,0.999303022,0.997076509,0.998412417,5,0.235294118,1.529411765,13C1 O4,de-protonated,1,623,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999
626,294.184242,294.184145946,294.183968996,13682193,-9999,349353.8,104.85,-1,0.601496886,0.927859794,0.9857777,0.951026956,0,0.307692308,2.307692308,N1 P1 O4,de-protonated,0,-9999,C13 H30 O4 N1 P1,13,30,4,1,1,-9999,-9999,-9999,-9999
629,294.937876,294.937779911,294.937653743,3029694.5,-9999,335732.1,21.28,-1,0.427779418,0.967340966,0,0.580404579,10,0.545454545,0.363636364,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,-9999,-9999
631,295.082468,295.082371904,295.0823264,1380576,-9999,421818.2,8.34,-1,0.154207613,0.995694448,0,0.597416669,7,0.5,1.142857143,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999
631,295.082468,295.082371904,295.082164209,1380576,-9999,421818.2,8.34,-1,0.703855727,0.91402988,0,0.548417928,2,0.111111111,2.333333333,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999
632,295.095496,295.095399904,295.09521356,6726371,-9999,350431.7,50.28,-1,0.63146995,0.930202064,0,0.558121238,2,0.636363636,1.909090909,P1 O7,de-protonated,0,-9999,C11 H21 O7 P1,11,21,7,-9999,1,-9999,-9999,-9999,-9999
633,295.113218,295.113121903,295.112838683,1320679,-9999,475737.2,7.87,-1,0.959700429,0.846099122,0,0.507659473,15,0.045454545,0.727272727,O1,de-protonated,0,-9999,C22 H16 O1,22,16,1,-9999,-9999,-9999,-9999,-9999,-9999
634,295.118821,295.118724903,295.11871191,2659048.3,-9999,367087.7,18.37,-1,0.044025961,0.999648363,0,0.599789018,6,0.4,1.333333333,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999
635,295.131863,295.131766902,295.131599069,2640619.3,-9999,381595.7,18.23,-1,0.568670733,0.943010334,0,0.5658062,1,0.5,2.083333333,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,-9999,-9999
636,295.137492,295.137395902,295.137339354,1428716.6,-9999,385078.2,8.72,-1,0.191596898,0.993361267,0,0.59601676,5,0.1875,1.5,S1 O3,de-protonated,0,-9999,C16 H24 O3 S1,16,24,3,-9999,-9999,1,-9999,-9999,-9999
637,295.139961,295.139864902,295.139841278,2332397.3,-9999,357922.7,15.81,-1,0.080042846,0.99883816,0,0.599302896,1,0.666666667,2,O8,de-protonated,0,-9999,C12 H24 O8,12,24,8,-9999,-9999,-9999,-9999,-9999,-9999
638,295.155138,295.155041901,295.155097419,2766064.8,-9999,386016.4,19.21,-1,-0.188098292,0.993600733,0,0.59616044,5,0.3125,1.5,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999
639,295.168245,295.1681489,295.167984579,2410227.8,-9999,345426.6,16.42,-1,0.556705516,0.945317183,0,0.56719031,0,0.384615385,2.230769231,P1 O5,de-protonated,0,-9999,C13 H29 O5 P1,13,29,5,-9999,1,-9999,-9999,-9999,-9999
640,295.180143,295.1800469,295.180077857,2444022.5,-9999,397212.1,16.69,-1,-0.104876736,0.998840229,0.997076509,0.998134741,5,0.235294118,1.529411765,O3 18O1,de-protonated,1,623,C17 H26 O3 18O1,17,26,3,-9999,-9999,-9999,-9999,1,-9999
641,295.182623,295.1825269,295.182542534,4657911,-9999,361772.8,34.05,-1,-0.052965496,0.999211451,0.997076509,0.998357474,5,0.235294118,1.529411765,13C2 O4,de-protonated,1,623,C15 H26 O4 13C2,15,26,4,-9999,-9999,-9999,2,-9999,-9999
643,295.187621,295.187524899,295.187323831,2181112.3,-9999,330095,14.62,-1,0.681155861,0.91925902,0.9857777,0.945866492,0,0.307692308,2.307692308,13C1 N1 P1 O4,de-protonated,1,626,C12 H30 O4 N1 P1 13C1,12,30,4,1,1,-9999,1,-9999,-9999
643,295.187621,295.187524899,295.187460176,2181112.3,-9999,330095,14.62,-1,0.219260519,0.991314759,0,0.594788855,0,0.5,2.333333333,N2 O6,de-protonated,0,-9999,C12 H28 O6 N2,12,28,6,2,-9999,-9999,-9999,-9999,-9999
644,295.19165,295.191553899,295.191482928,1507065.1,-9999,379663.2,9.33,-1,0.240422813,0.989566509,0,0.593739905,4,0.235294118,1.647058824,O4,de-protonated,0,-9999,C17 H28 O4,17,28,4,-9999,-9999,-9999,-9999,-9999,-9999
645,295.228042,295.227945897,295.227868438,1421313.5,-9999,339297.4,8.66,-1,0.262372617,0.98758687,0,0.592552122,3,0.166666667,1.777777778,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,-9999,-9999
647,296.127066,296.126969855,296.126848041,1220049.1,-9999,376783.3,7.02,-1,0.411356795,0.969762839,0,0.581857704,1,0.545454545,2.181818182,N1 P1 O6,de-protonated,0,-9999,C11 H24 O6 N1 P1,11,24,6,1,1,-9999,-9999,-9999,-9999
652,297.061718,297.061621811,297.061590955,1586089.4,-9999,400788,9.86,-1,0.103870485,0.998044251,0,0.598826551,7,0.615384615,1.076923077,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,-9999,-9999
652,297.061718,297.061621811,297.061428764,1586089.4,-9999,400788,9.86,-1,0.649856369,0.926234169,0,0.555740502,2,0.25,2.375,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,-9999,-9999
654,297.098047,297.09795081,297.097976465,1959601.9,-9999,402393,12.77,-1,-0.086352402,0.9986479,0,0.59918874,6,0.5,1.285714286,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999
655,297.111167,297.111070809,297.110863624,2391733,-9999,392490.3,16.13,-1,0.697331252,0.915547336,0,0.549328401,1,0.636363636,2.090909091,P1 O7,de-protonated,0,-9999,C11 H23 O7 P1,11,23,7,-9999,1,-9999,-9999,-9999,-9999
656,297.134486,297.134389808,297.134361974,2759866.3,-9999,372428.2,18.99,-1,0.093674174,0.998409082,0,0.599045449,5,0.4,1.466666667,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999
657,297.153081,297.152984807,297.152989419,97409216,-9999,343666,755.08,-1,-0.015519504,0.998401198,0.995810449,0.997364898,4,0.1875,1.625,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999
658,297.170845,297.170748806,297.170747484,6863042.5,-9999,359117.1,50.9,-1,0.004451176,0.975297038,0.985468421,0.979365591,4,0.3125,1.625,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999
659,297.207229,297.207132805,297.207132993,3902155.3,-9999,335192.8,27.88,-1,-6.3356e-4,0.999999927,0,0.599999956,3,0.235294118,1.764705882,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,-9999,-9999
660,297.243596,297.243499803,297.243518502,2976467.5,-9999,384151.8,20.68,-1,-0.062909211,0.999282162,0,0.599569297,2,0.166666667,1.888888889,O3,de-protonated,0,-9999,C18 H34 O3,18,34,3,-9999,-9999,-9999,-9999,-9999,-9999
662,298.156436,298.15633976,298.156344254,17422760,-9999,344730.1,133.02,-1,-0.015072063,0.998401819,0.995810449,0.997365271,4,0.1875,1.625,13C1 S1 O3,de-protonated,1,657,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999
662,298.156436,298.15633976,298.156100477,17422760,-9999,344730.1,133.02,-1,0.802542924,0.444851941,0.844689208,0.604786848,9,0.117647059,1.235294118,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,-9999
663,298.174041,298.173944759,298.174102319,1327275.4,-9999,386937.7,7.85,-1,-0.528414092,0.95059767,0.985468421,0.964545971,4,0.3125,1.625,13C1 O5,de-protonated,1,658,C15 H26 O5 13C1,15,26,5,-9999,-9999,-9999,1,-9999,-9999
666,299.07726,299.077163717,299.07724102,2134653.5,-9999,362179.8,14.13,-1,-0.258472131,0.987950983,0,0.59277059,6,0.615384615,1.230769231,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999
667,299.108087,299.107990715,299.107753302,1380228.6,-9999,314642.3,8.26,-1,0.793736834,0.891976076,0,0.535185645,14,0.095238095,0.761904762,O2,de-protonated,0,-9999,C21 H16 O2,21,16,2,-9999,-9999,-9999,-9999,-9999,-9999
668,299.113754,299.113657715,299.113626529,3132550,-9999,384876.8,21.89,-1,0.10426073,0.998029542,0,0.598817725,5,0.5,1.428571429,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999
669,299.148909,299.148812713,299.148785248,4346510,-9999,344138.9,31.33,-1,0.091810686,0.998030049,0.995810449,0.997142209,4,0.1875,1.625,34S1 O3,de-protonated,1,657,C16 H26 O3 34S1,16,26,3,-9999,-9999,-9999,-9999,-9999,1
670,299.150046,299.149949713,299.150012039,3773070.3,-9999,375117.6,26.87,-1,-0.208341119,0.992154968,0,0.595292981,4,0.4,1.6,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,-9999
671,299.159844,299.159747713,299.159699089,1250192.6,-9999,451296.2,7.25,-1,0.162535268,0.997216626,0.995810449,0.996654155,4,0.1875,1.625,13C2 S1 O3,de-protonated,1,657,C14 H26 O3 S1 13C2,14,26,3,-9999,-9999,1,2,-9999,-9999
672,299.18649,299.186393712,299.186397548,23763606,-9999,340696.6,182.34,-1,-0.012822471,0.99984685,0.994577254,0.997739011,3,0.3125,1.75,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999
673,299.222861,299.22276471,299.222783057,4842143.5,-9999,338939.5,35.18,-1,-0.061316741,0.999318032,0,0.599590819,2,0.235294118,1.882352941,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,-9999,-9999
674,299.259299,299.259202708,299.259168567,3312807.8,-9999,352613.5,23.29,-1,0.114086976,0.99764108,0,0.598584648,1,0.166666667,2,O3,de-protonated,0,-9999,C18 H36 O3,18,36,3,-9999,-9999,-9999,-9999,-9999,-9999
676,300.189837,300.189740665,300.189752383,3936128.8,-9999,326954.7,28.14,-1,-0.039036885,0.999723532,0.994577254,0.997665021,3,0.3125,1.75,13C1 O5,de-protonated,1,672,C15 H28 O5 13C1,15,28,5,-9999,-9999,-9999,1,-9999,-9999
678,301.071734,301.071637623,301.071761716,1541454.8,-9999,366160.9,9.51,-1,-0.412171324,0.969644813,0,0.581786888,10,0.375,0.875,O6,de-protonated,0,-9999,C16 H14 O6,16,14,6,-9999,-9999,-9999,-9999,-9999,-9999
679,301.092947,301.092850622,301.092891084,2408531.8,-9999,334925.1,16.25,-1,-0.134384449,0.996728548,0,0.598037129,5,0.615384615,1.384615385,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,-9999,-9999
680,301.121395,301.121298621,301.121034385,1635162.4,-9999,353098.2,10.24,-1,0.877506293,0.869602884,0,0.521761731,4,0.357142857,1.642857143,P1 O5,de-protonated,0,-9999,C14 H23 O5 P1,14,23,5,-9999,1,-9999,-9999,-9999,-9999
681,301.129374,301.12927762,301.129276594,4169820.3,-9999,324643.3,29.95,-1,0.003409626,0.999997891,0,0.599998734,4,0.5,1.571428571,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999
682,301.157665,301.157568619,301.157419895,3057762.8,-9999,334531.1,21.3,-1,0.493843221,0.956712921,0,0.574027753,3,0.266666667,1.8,P1 O4,de-protonated,0,-9999,C15 H27 O4 P1,15,27,4,-9999,1,-9999,-9999,-9999,-9999
683,301.16574,301.165643619,301.165662103,3715684.8,-9999,359649.6,26.42,-1,-0.061375918,0.999316716,0,0.599590029,3,0.4,1.733333333,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999
684,301.202144,301.202047617,301.202047612,32586862,-9999,340595,250.95,-1,1.5347e-5,0.999708844,0.998382307,0.99917823,2,0.3125,1.875,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999
685,301.238594,301.23849761500003,301.238433122,1696373.8,-9999,387288.1,10.72,-1,0.214094732,0.991717508,0,0.595030505,1,0.235294118,2,O4,de-protonated,0,-9999,C17 H34 O4,17,34,4,-9999,-9999,-9999,-9999,-9999,-9999
687,302.205516,302.20541957,302.205402447,5566808.5,-9999,355448.8,40.81,-1,0.056658343,0.999417689,0.998382307,0.999003536,2,0.3125,1.875,13C1 O5,de-protonated,1,684,C15 H30 O5 13C1,15,30,5,-9999,-9999,-9999,1,-9999,-9999
691,303.050209,303.05011253,303.0499947,1751838.6,-9999,362518.5,11.14,-1,0.388813998,0.972942061,0,0.583765236,6,0.666666667,1.444444444,N4 P1 O6,de-protonated,0,-9999,C9 H13 O6 N4 P1,9,13,6,4,1,-9999,-9999,-9999,-9999
692,303.072295,303.072198529,303.072155639,1383459.9,-9999,319023.5,8.28,-1,0.14151674,0.996372724,0,0.597823634,5,0.75,1.333333333,O9,de-protonated,0,-9999,C12 H16 O9,12,16,9,-9999,-9999,-9999,-9999,-9999,-9999
693,303.108545,303.108448528,303.108541149,2382380.5,-9999,340353.9,16.05,-1,-0.305571291,0.983200162,0,0.589920097,4,0.615384615,1.538461538,O8,de-protonated,0,-9999,C13 H20 O8,13,20,8,-9999,-9999,-9999,-9999,-9999,-9999
694,303.136994,303.136897526,303.13668445,3456563,-9999,385042.2,24.4,-1,0.702905809,0.914251532,0,0.548550919,3,0.357142857,1.785714286,P1 O5,de-protonated,0,-9999,C14 H25 O5 P1,14,25,5,-9999,1,-9999,-9999,-9999,-9999
695,303.145034,303.144937526,303.144926658,3673653,-9999,374411.7,26.09,-1,0.035849748,0.999766829,0,0.599860097,3,0.5,1.714285714,O7,de-protonated,0,-9999,C14 H24 O7,14,24,7,-9999,-9999,-9999,-9999,-9999,-9999
696,303.173347,303.173250525,303.173069959,4864571.5,-9999,334154.1,35.35,-1,0.595585486,0.937663765,0,0.562598259,2,0.266666667,1.933333333,P1 O4,de-protonated,0,-9999,C15 H29 O4 P1,15,29,4,-9999,1,-9999,-9999,-9999,-9999
697,303.181375,303.181278524,303.181312168,1300541.5,-9999,411644.3,7.63,-1,-0.110967877,0.997768159,0,0.598660895,2,0.4,1.866666667,O6,de-protonated,0,-9999,C15 H28 O6,15,28,6,-9999,-9999,-9999,-9999,-9999,-9999
698,303.209676,303.209579523,303.209455468,1601348.1,-9999,383823,9.97,-1,0.409137719,0.970083274,0,0.582049964,1,0.1875,2.0625,P1 O3,de-protonated,0,-9999,C16 H33 O3 P1,16,33,3,-9999,1,-9999,-9999,-9999,-9999
699,303.217795,303.217698522,303.217697677,9954886,-9999,352245.4,74.94,-1,0.002788604,0.998101943,0.98966996,0.99472915,1,0.3125,2,O5,de-protonated,0,-9999,C16 H32 O5,16,32,5,-9999,-9999,-9999,-9999,-9999,-9999
700,304.221105,304.221008475,304.22105251200003,1582898.4,-9999,409428.7,9.83,-1,-0.144752008,0.996205298,0.98966996,0.993591162,1,0.3125,2,13C1 O5,de-protonated,1,699,C15 H32 O5 13C1,15,32,5,-9999,-9999,-9999,1,-9999,-9999
703,305.079939,305.079842435,305.079563495,1552125.3,-9999,376680.8,9.5,-1,0.91431749,0.85925733,0,0.515554398,4,0.583333333,1.583333333,P1 O7,de-protonated,0,-9999,C12 H19 O7 P1,12,19,7,-9999,1,-9999,-9999,-9999,-9999
704,305.116222,305.116125433,305.115949005,2716677.8,-9999,360172.6,18.47,-1,0.578234367,0.941135389,0,0.564681233,3,0.461538462,1.769230769,P1 O6,de-protonated,0,-9999,C13 H23 O6 P1,13,23,6,-9999,1,-9999,-9999,-9999,-9999
705,305.15258,305.152483432,305.152334514,3042830.5,-9999,339933.9,20.99,-1,0.488010263,0.957707632,0,0.574624579,2,0.357142857,1.928571429,P1 O5,de-protonated,0,-9999,C14 H27 O5 P1,14,27,5,-9999,1,-9999,-9999,-9999,-9999
707,305.18901,305.18891343,305.188720024,16351255,-9999,337896,123.54,-1,0.63372726,0.941123996,0.990637414,0.960929363,1,0.266666667,2.066666667,P1 O4,de-protonated,0,-9999,C15 H31 O4 P1,15,31,4,-9999,1,-9999,-9999,-9999,-9999
708,306.184214,306.184117383,306.183968996,2327298.8,-9999,386522.1,15.47,-1,0.484635103,0.958278276,0,0.574966965,1,0.285714286,2.142857143,N1 P1 O4,de-protonated,0,-9999,C14 H30 O4 N1 P1,14,30,4,1,1,-9999,-9999,-9999,-9999
709,306.19233,306.192233383,306.192074859,2861828.8,-9999,346972.3,19.59,-1,0.517728124,0.952527841,0.990637414,0.96777167,1,0.266666667,2.066666667,13C1 P1 O4,de-protonated,1,707,C14 H31 O4 P1 13C1,14,31,4,-9999,1,-9999,1,-9999,-9999
709,306.19233,306.192233383,306.192211204,2861828.8,-9999,346972.3,19.59,-1,0.07243368,0.999048457,0,0.599429074,1,0.428571429,2.071428571,N1 O6,de-protonated,0,-9999,C14 H29 O6 N1,14,29,6,1,-9999,-9999,-9999,-9999,-9999
712,307.070364,307.070267342,307.07006144,7293397,-9999,350826.6,53.74,-1,0.670536734,0.921656329,0,0.552993798,4,0.7,1.7,N2 P1 O7,de-protonated,0,-9999,C10 H17 O7 N2 P1,10,17,7,2,1,-9999,-9999,-9999,-9999
713,307.082345,307.082248341,307.0823264,1354456,-9999,405443.1,7.97,-1,-0.254196642,0.988343988,0,0.593006393,8,0.466666667,1.066666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999,-9999
713,307.082345,307.082248341,307.082164209,1354456,-9999,405443.1,7.97,-1,0.273972388,0.986472632,0,0.591883579,3,0.1,2.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,-9999,-9999
714,307.095483,307.09538634,307.09521356,5411291,-9999,348856,39.23,-1,0.562628493,0.944180682,0,0.566508409,3,0.583333333,1.75,P1 O7,de-protonated,0,-9999,C12 H21 O7 P1,12,21,7,-9999,1,-9999,-9999,-9999,-9999
715,307.113242,307.11314534,307.112838683,1243103.4,-9999,342646.7,7.11,-1,0.998514667,0.834510409,0,0.500706245,16,0.043478261,0.695652174,O1,de-protonated,0,-9999,C23 H16 O1,23,16,1,-9999,-9999,-9999,-9999,-9999,-9999
716,307.131873,307.131776339,307.131599069,1958371.9,-9999,353063.5,12.63,-1,0.577177535,0.941343932,0,0.564806359,2,0.461538462,1.923076923,P1 O6,de-protonated,0,-9999,C13 H25 O6 P1,13,25,6,-9999,1,-9999,-9999,-9999,-9999
717,307.168257,307.168160337,307.167984579,3032556.5,-9999,347022.3,20.9,-1,0.572189845,0.942323617,0,0.56539417,1,0.357142857,2.071428571,P1 O5,de-protonated,0,-9999,C14 H29 O5 P1,14,29,5,-9999,1,-9999,-9999,-9999,-9999
719,307.191617,307.191520336,307.191482928,2765810,-9999,340932.5,18.85,-1,0.121772663,0.99731299,0,0.598387794,5,0.222222222,1.555555556,O4,de-protonated,0,-9999,C18 H28 O4,18,28,4,-9999,-9999,-9999,-9999,-9999,-9999
720,307.204677,307.204580335,307.204370088,5886453,-9999,346008.4,42.9,-1,0.684389164,0.918522863,0,0.551113718,0,0.266666667,2.2,P1 O4,de-protonated,0,-9999,C15 H33 O4 P1,15,33,4,-9999,1,-9999,-9999,-9999,-9999
723,308.163603,308.16350629,308.163233551,1259225.6,-9999,383473.3,7.24,-1,0.885048745,0.867507777,0,0.520504666,1,0.384615385,2.153846154,N1 P1 O5,de-protonated,0,-9999,C13 H28 O5 N1 P1,13,28,5,1,1,-9999,-9999,-9999,-9999
724,308.199831,308.199734289,308.19961906,1688802.3,-9999,361417.5,10.55,-1,0.373875973,0.974955465,0,0.584973279,0,0.285714286,2.285714286,N1 P1 O4,de-protonated,0,-9999,C14 H32 O4 N1 P1,14,32,4,1,1,-9999,-9999,-9999,-9999
726,309.061877,309.061780248,309.061590955,1243184.3,-9999,263658.1,7.11,-1,0.612475592,0.934198643,0,0.560519186,8,0.571428571,1,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,-9999,-9999
729,309.098073,309.097976246,309.097976465,1628089,-9999,373697.2,10.08,-1,-7.06469e-4,0.999999909,0,0.599999946,7,0.466666667,1.2,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999,-9999
729,309.098073,309.097976246,309.097814273,1628089,-9999,373697.2,10.08,-1,0.524018464,0.951395937,0,0.570837562,2,0.1,2.3,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,-9999,-9999
730,309.101445,309.101348246,309.101347768,5331898,-9999,344934.3,38.62,-1,0.001546915,0.999999566,0,0.599999739,2,0.583333333,1.833333333,S1 O7,de-protonated,0,-9999,C12 H22 O7 S1,12,22,7,-9999,-9999,1,-9999,-9999,-9999
731,309.111162,309.111065246,309.110863624,4622268,-9999,348599.5,33.15,-1,0.652262574,0.925707747,0,0.555424648,2,0.583333333,1.916666667,P1 O7,de-protonated,0,-9999,C12 H23 O7 P1,12,23,7,-9999,1,-9999,-9999,-9999,-9999
732,309.14749,309.147393244,309.147249134,2085828.8,-9999,376401,13.6,-1,0.466154536,0.96133839,0,0.576803034,1,0.461538462,2.076923077,P1 O6,de-protonated,0,-9999,C13 H27 O6 P1,13,27,6,-9999,1,-9999,-9999,-9999,-9999
733,309.153164,309.153067244,309.152989419,1756614.1,-9999,374564,11.07,-1,0.251736482,0.988567225,0,0.593140335,5,0.176470588,1.529411765,S1 O3,de-protonated,0,-9999,C17 H26 O3 S1,17,26,3,-9999,-9999,1,-9999,-9999,-9999
734,309.170846,309.170749243,309.170747484,11133898,-9999,331549.7,83.33,-1,0.005691082,0.999039733,0.977298356,0.990343182,5,0.294117647,1.529411765,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,-9999
735,309.174345,309.174248243,309.174118787,1335499.3,-9999,384432.5,7.82,-1,0.418715617,0.968688595,0,0.581213157,0,0.357142857,2.142857143,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,-9999,-9999
736,309.183924,309.183827242,309.183634643,3008461.5,-9999,333732.6,20.71,-1,0.622928612,0.932012215,0,0.559207329,0,0.357142857,2.214285714,P1 O5,de-protonated,0,-9999,C14 H31 O5 P1,14,31,5,-9999,1,-9999,-9999,-9999,-9999
738,309.207247,309.207150241,309.207132993,6724563,-9999,351886.9,49.35,-1,0.055782858,0.999712491,0.95809512,0.983065543,4,0.222222222,1.666666667,O4,de-protonated,0,-9999,C18 H30 O4,18,30,4,-9999,-9999,-9999,-9999,-9999,-9999
739,310.174231,310.174134196,310.174102319,2411195,-9999,376156,16.11,-1,0.102772443,0.998085343,0.977298356,0.989770548,5,0.294117647,1.529411765,13C1 O5,de-protonated,1,734,C16 H26 O5 13C1,16,26,5,-9999,-9999,-9999,1,-9999,-9999
740,310.210587,310.210490194,310.210487828,1732547.6,-9999,359303.7,10.88,-1,0.007628026,0.999989442,0.95809512,0.983231713,4,0.222222222,1.666666667,13C1 O4,de-protonated,1,738,C17 H30 O4 13C1,17,30,4,-9999,-9999,-9999,1,-9999,-9999
743,311.07739,311.077293154,311.07724102,1883284.1,-9999,360647.4,12.04,-1,0.167590591,0.994916686,0,0.596950012,7,0.571428571,1.142857143,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,-9999,-9999
743,311.07739,311.077293154,311.077078829,1883284.1,-9999,360647.4,12.04,-1,0.688976988,0.917473348,0,0.550484009,2,0.222222222,2.333333333,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,-9999,-9999
744,311.090428,311.090331153,311.090128179,3221399.3,-9999,316325.1,22.35,-1,0.652458623,0.925664783,0,0.55539887,2,0.727272727,1.909090909,P1 O8,de-protonated,0,-9999,C11 H21 O8 P1,11,21,8,-9999,1,-9999,-9999,-9999,-9999
746,311.113694,311.113597152,311.113626529,1917084.9,-9999,336594.2,12.3,-1,-0.094426707,0.998383438,0,0.599030063,6,0.466666667,1.333333333,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,-9999,-9999
