Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
3004,471.151199,471.151007929,471.151289142,2286698.5,-9999,236850.5,12.71,-1,-0.596863748,0.937404466,0,0.56244268,12,0.166666667,1.208333333,N2 S1 P1 O4,de-protonated,0,-9999,C24 H29 O4 N2 P1 S1,24,29,4,2,1,1,-9999,N/A,-9999,-9999
3004,471.151199,471.151007929,471.150637694,2286698.5,-9999,236850.5,12.71,-1,0.785811429,0.894004481,0,0.536402689,3,0.375,2.0625,N4 S2 P1 O6,de-protonated,0,-9999,C16 H33 O6 N4 P1 S2,16,33,6,4,1,2,-9999,N/A,-9999,-9999
3005,471.187532,471.187340918,471.187185394,1608815,-9999,246630.6,8.23,-1,0.330067008,0.980426314,0,0.588255789,7,0.5,1.454545455,O11,de-protonated,0,-9999,C22 H32 O11,22,32,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3005,471.187532,471.187340918,471.187674652,1608815,-9999,246630.6,8.23,-1,-0.708282545,0.912993696,0,0.547796217,11,0.12,1.32,N2 S1 P1 O3,de-protonated,0,-9999,C25 H33 O3 N2 P1 S1,25,33,3,2,1,1,-9999,N/A,-9999,-9999
3005,471.187532,471.187340918,471.187023203,1608815,-9999,246630.6,8.23,-1,0.674285706,0.920813574,0,0.552488145,2,0.294117647,2.176470588,N4 S2 P1 O5,de-protonated,0,-9999,C17 H37 O5 N4 P1 S2,17,37,5,4,1,2,-9999,N/A,-9999,-9999
3006,471.21018,471.20998891,471.209652173,1952881.9,-9999,241329,10.5,-1,0.714623682,0.911500181,0,0.546900108,7,0.45,1.6,N4 O9,de-protonated,0,-9999,C20 H32 O9 N4,20,32,9,4,-9999,-9999,-9999,N/A,-9999,-9999
3007,471.21608,471.215888909,471.216198075,1496690.6,-9999,262730,7.49,-1,-0.656103179,0.924864104,0,0.554918462,5,0.125,1.708333333,S2 P1 O3,de-protonated,0,-9999,C24 H41 O3 P1 S2,24,41,3,-9999,1,2,-9999,N/A,-9999,-9999
3008,471.282939,471.282747887,471.282423192,1882235.1,-9999,233727,10.04,-1,0.688962221,0.917476735,0,0.550486041,5,0.318181818,1.818181818,N4 O7,de-protonated,0,-9999,C22 H40 O7 N4,22,40,7,4,-9999,-9999,-9999,N/A,-9999,-9999
3009,471.336267,471.33607587,471.335718613,1616002,-9999,265133.5,8.28,-1,0.757969163,0.901004163,0,0.540602498,3,0.16,1.96,N2 P1 O4,de-protonated,0,-9999,C25 H49 O4 N2 P1,25,49,4,2,1,-9999,-9999,N/A,-9999,-9999
3010,472.241676,472.241484583,472.24108995,3410677.5,-9999,222052.9,20.14,-1,0.835660337,0.440494238,0.755017935,0.566303717,14,0.066666667,1.2,N1 P1 O2,de-protonated,0,-9999,C30 H36 O2 N1 P1,30,36,2,1,1,-9999,-9999,N/A,-9999,-9999
3013,473.057768,473.057576324,473.057293421,2608990.3,-9999,203512.2,14.84,-1,0.598030571,0.93716735,0,0.56230041,10,0.833333333,1,O15,de-protonated,0,-9999,C18 H18 O15,18,18,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3013,473.057768,473.057576324,473.057782679,2608990.3,-9999,203512.2,14.84,-1,-0.436214421,0.966062638,0,0.579637583,14,0.333333333,0.904761905,N2 S1 P1 O7,de-protonated,0,-9999,C21 H19 O7 N2 P1 S1,21,19,7,2,1,1,-9999,N/A,-9999,-9999
3013,473.057768,473.057576324,473.05713123,2608990.3,-9999,203512.2,14.84,-1,0.940888582,0.851605985,0,0.510963591,5,0.692307692,1.769230769,N4 S2 P1 O9,de-protonated,0,-9999,C13 H23 O9 N4 P1 S2,13,23,9,4,1,2,-9999,N/A,-9999,-9999
3014,473.073173,473.072981319,473.073418943,2760544.3,-9999,242791.2,15.84,-1,-0.925064289,0.856180883,0,0.51370853,13,0.304347826,0.956521739,S2 O7,de-protonated,0,-9999,C23 H22 O7 S2,23,22,7,-9999,-9999,2,-9999,N/A,-9999,-9999
3014,473.073173,473.072981319,473.072549563,2760544.3,-9999,242791.2,15.84,-1,0.912664547,0.859728295,0,0.515836977,14,0.545454545,0.818181818,O12,de-protonated,0,-9999,C22 H18 O12,22,18,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3014,473.073173,473.072981319,473.07303882,2760544.3,-9999,242791.2,15.84,-1,-0.121547417,0.997322908,0,0.598393745,18,0.16,0.76,N2 S1 P1 O4,de-protonated,0,-9999,C25 H19 O4 N2 P1 S1,25,19,4,2,1,1,-9999,N/A,-9999,-9999
3015,473.094174,473.093982313,473.093678931,3418978.8,-9999,250145.3,20.19,-1,0.641272189,0.928098744,0,0.556859246,9,0.736842105,1.157894737,O14,de-protonated,0,-9999,C19 H22 O14,19,22,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3015,473.094174,473.093982313,473.094168188,3418978.8,-9999,250145.3,20.19,-1,-0.392893305,0.972379272,0,0.583427563,13,0.272727273,1.045454545,N2 S1 P1 O6,de-protonated,0,-9999,C22 H23 O6 N2 P1 S1,22,23,6,2,1,1,-9999,N/A,-9999,-9999
3015,473.094174,473.093982313,473.093516739,3418978.8,-9999,250145.3,20.19,-1,0.984103845,0.838847911,0,0.503308746,4,0.571428571,1.928571429,N4 S2 P1 O8,de-protonated,0,-9999,C14 H27 O8 N4 P1 S2,14,27,8,4,1,2,-9999,N/A,-9999,-9999
3016,473.109459,473.109267308,473.108935072,2234212.8,-9999,218332.8,12.36,-1,0.70223928,0.914406913,0,0.548644148,13,0.47826087,0.956521739,O11,de-protonated,0,-9999,C23 H22 O11,23,22,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3016,473.109459,473.109267308,473.109424329,2234212.8,-9999,218332.8,12.36,-1,-0.331892928,0.980211316,0,0.58812679,17,0.115384615,0.884615385,N2 S1 P1 O3,de-protonated,0,-9999,C26 H23 O3 N2 P1 S1,26,23,3,2,1,1,-9999,N/A,-9999,-9999
3017,473.130406,473.130214301,473.13006444,2956135.5,-9999,230283,17.13,-1,0.316743706,0.981960569,0,0.589176341,8,0.65,1.3,O13,de-protonated,0,-9999,C20 H26 O13,20,26,13,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3017,473.130406,473.130214301,473.130553697,2956135.5,-9999,230283,17.13,-1,-0.717341921,0.910856638,0,0.546513983,12,0.217391304,1.173913043,N2 S1 P1 O5,de-protonated,0,-9999,C23 H27 O5 N2 P1 S1,23,27,5,2,1,1,-9999,N/A,-9999,-9999
3017,473.130406,473.130214301,473.129902249,2956135.5,-9999,230283,17.13,-1,0.659548886,0.924103651,0,0.554462191,3,0.466666667,2.066666667,N4 S2 P1 O7,de-protonated,0,-9999,C15 H31 O7 N4 P1 S2,15,31,7,4,1,2,-9999,N/A,-9999,-9999
3018,473.14595,473.145758296,473.146189961,1731433.5,-9999,216175.2,9.04,-1,-0.912329281,0.859823748,0,0.515894249,11,0.2,1.2,S2 O5,de-protonated,0,-9999,C25 H30 O5 S2,25,30,5,-9999,-9999,2,-9999,N/A,-9999,-9999
3018,473.14595,473.145758296,473.145320581,1731433.5,-9999,216175.2,9.04,-1,0.925116931,0.856165752,0,0.513699451,12,0.416666667,1.083333333,O10,de-protonated,0,-9999,C24 H26 O10,24,26,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3018,473.14595,473.145758296,473.145809839,1731433.5,-9999,216175.2,9.04,-1,-0.108935982,0.997849056,0,0.598709434,16,0.074074074,1,N2 S1 P1 O2,de-protonated,0,-9999,C27 H27 O2 N2 P1 S1,27,27,2,2,1,1,-9999,N/A,-9999,-9999
3019,473.158927,473.158735292,473.159077121,1668971.3,-9999,232292.3,8.62,-1,-0.72243951,0.909644433,0,0.54578666,6,0.227272727,1.590909091,S2 P1 O5,de-protonated,0,-9999,C22 H35 O5 P1 S2,22,35,5,-9999,1,2,-9999,N/A,-9999,-9999
3020,473.195165,473.19497328,473.19459325,1916783.9,-9999,232724.8,10.26,-1,0.803116123,0.889555315,0,0.533733189,6,0.409090909,1.590909091,P1 O9,de-protonated,0,-9999,C22 H35 O9 P1,22,35,9,-9999,1,-9999,-9999,N/A,-9999,-9999
3021,473.22557,473.225378271,473.225105533,3044211.8,-9999,221985.5,17.72,-1,0.576338775,0.941509205,0,0.564905523,14,0.1,1.166666667,P1 O3,de-protonated,0,-9999,C30 H35 O3 P1,30,35,3,-9999,1,-9999,-9999,N/A,-9999,-9999
3021,473.22557,473.225378271,473.225302237,3044211.8,-9999,221985.5,17.72,-1,0.160670799,0.995326836,0,0.597196102,6,0.45,1.7,N4 O9,de-protonated,0,-9999,C20 H34 O9 N4,20,34,9,4,-9999,-9999,-9999,N/A,-9999,-9999
3022,473.262206,473.262014259,473.261687747,1435000.5,-9999,207189.4,7.08,-1,0.689919591,0.917256998,0,0.550354199,5,0.380952381,1.80952381,N4 O8,de-protonated,0,-9999,C21 H38 O8 N4,21,38,8,4,-9999,-9999,-9999,N/A,-9999,-9999
3023,473.283082,473.282890253,473.28262041,3799931.3,-9999,237993.9,22.71,-1,0.570150483,0.471361016,0.767553728,0.589838101,8,0.142857143,1.535714286,P1 O4,de-protonated,0,-9999,C28 H43 O4 P1,28,43,4,-9999,1,-9999,-9999,N/A,-9999,-9999
3023,473.283082,473.282890253,473.282817115,3799931.3,-9999,237993.9,22.71,-1,0.154533023,0.995676297,0,0.597405778,0,0.555555556,2.333333333,N4 O10,de-protonated,0,-9999,C18 H42 O10 N4,18,42,10,4,-9999,-9999,-9999,N/A,-9999,-9999
3024,473.306537,473.306345245,473.30611876,54873984,-9999,217525.7,360.37,-1,0.478517141,0.951421835,0.991997451,0.967652082,12,0.09375,1.3125,O3,de-protonated,0,-9999,C32 H42 O3,32,42,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3026,474.220943,474.220750955,474.220354505,2596340.8,-9999,234228.1,14.75,-1,0.836003494,0.880896781,0,0.528538069,14,0.103448276,1.172413793,N1 P1 O3,de-protonated,0,-9999,C29 H34 O3 N1 P1,29,34,3,1,1,-9999,-9999,N/A,-9999,-9999
3027,474.309904,474.309711927,474.309473595,18272256,-9999,218272.2,118.13,-1,0.502481171,0.950060733,0.991997451,0.96683542,12,0.09375,1.3125,13C1 O3,de-protonated,1,3024,C31 H42 O3 13C1,31,42,3,-9999,-9999,-9999,1,N/A,-9999,-9999
3029,474.981146,474.980953714,474.981249889,1563224,-9999,179781.7,7.91,-1,-0.623552602,0.93188069,0,0.559128414,20,0.285714286,0.380952381,N4 S2 O6,de-protonated,0,-9999,C21 H8 O6 N4 S2,21,8,6,4,-9999,2,-9999,N/A,-9999,-9999
3030,475.052052,475.051859691,475.051814118,2154593.3,-9999,226737.9,11.81,-1,0.095933519,0.998331478,0,0.598998887,14,0.619047619,0.761904762,O13,de-protonated,0,-9999,C21 H16 O13,21,16,13,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3030,475.052052,475.051859691,475.052303375,2154593.3,-9999,226737.9,11.81,-1,-0.933968649,0.853613107,0,0.512167864,18,0.208333333,0.708333333,N2 S1 P1 O5,de-protonated,0,-9999,C24 H17 O5 N2 P1 S1,24,17,5,2,1,1,-9999,N/A,-9999,-9999
3030,475.052052,475.051859691,475.051651926,2154593.3,-9999,226737.9,11.81,-1,0.437351857,0.96588848,0,0.579533088,9,0.4375,1.3125,N4 S2 P1 O7,de-protonated,0,-9999,C16 H21 O7 N4 P1 S2,16,21,7,4,1,2,-9999,N/A,-9999,-9999
3031,475.073322,475.073129684,475.072943486,2158180,-9999,232406,11.83,-1,0.391936826,0.972511727,0,0.583507036,9,0.833333333,1.111111111,O15,de-protonated,0,-9999,C18 H20 O15,18,20,15,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3031,475.073322,475.073129684,475.073432743,2158180,-9999,232406,11.83,-1,-0.63791984,0.928821184,0,0.55729271,13,0.333333333,1,N2 S1 P1 O7,de-protonated,0,-9999,C21 H21 O7 N2 P1 S1,21,21,7,2,1,1,-9999,N/A,-9999,-9999
3031,475.073322,475.073129684,475.072781294,2158180,-9999,232406,11.83,-1,0.733340081,0.90702899,0,0.544217394,4,0.692307692,1.923076923,N4 S2 P1 O9,de-protonated,0,-9999,C13 H25 O9 N4 P1 S2,13,25,9,4,1,2,-9999,N/A,-9999,-9999
3032,475.08856,475.08836768,475.088199627,3045478,-9999,233096.4,17.68,-1,0.353728962,0.97755217,0,0.586531302,13,0.545454545,0.909090909,O12,de-protonated,0,-9999,C22 H20 O12,22,20,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3032,475.08856,475.08836768,475.088688884,3045478,-9999,233096.4,17.68,-1,-0.676094595,0.920405539,0,0.552243324,17,0.16,0.84,N2 S1 P1 O4,de-protonated,0,-9999,C25 H21 O4 N2 P1 S1,25,21,4,2,1,1,-9999,N/A,-9999,-9999
3032,475.08856,475.08836768,475.088037436,3045478,-9999,233096.4,17.68,-1,0.69512124,0.916058701,0,0.54963522,8,0.352941176,1.470588235,N4 S2 P1 O6,de-protonated,0,-9999,C17 H25 O6 N4 P1 S2,17,25,6,4,1,2,-9999,N/A,-9999,-9999
3033,475.109766,475.109573673,475.109328995,1555048.9,-9999,250011.1,7.85,-1,0.514992341,0.953016276,0,0.571809766,8,0.736842105,1.263157895,O14,de-protonated,0,-9999,C19 H24 O14,19,24,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3033,475.109766,475.109573673,475.109818253,1555048.9,-9999,250011.1,7.85,-1,-0.514785583,0.953053095,0,0.571831857,12,0.272727273,1.136363636,N2 S1 P1 O6,de-protonated,0,-9999,C22 H25 O6 N2 P1 S1,22,25,6,2,1,1,-9999,N/A,-9999,-9999
3033,475.109766,475.109573673,475.109166804,1555048.9,-9999,250011.1,7.85,-1,0.856369491,0.875404873,0,0.52524292400000006,3,0.571428571,2.071428571,N4 S2 P1 O8,de-protonated,0,-9999,C14 H29 O8 N4 P1 S2,14,29,8,4,1,2,-9999,N/A,-9999,-9999
3034,475.124943,475.124750668,475.124585136,2450538.8,-9999,215081.3,13.76,-1,0.348396113,0.978216548,0,0.586929929,12,0.47826087,1.043478261,O11,de-protonated,0,-9999,C23 H24 O11,23,24,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3034,475.124943,475.124750668,475.125074394,2450538.8,-9999,215081.3,13.76,-1,-0.681348573,0.919215224,0,0.551529134,16,0.115384615,0.961538462,N2 S1 P1 O3,de-protonated,0,-9999,C26 H25 O3 N2 P1 S1,26,25,3,2,1,1,-9999,N/A,-9999,-9999
3034,475.124943,475.124750668,475.124422945,2450538.8,-9999,215081.3,13.76,-1,0.689762245,0.91729313,0,0.550375878,7,0.277777778,1.611111111,N4 S2 P1 O5,de-protonated,0,-9999,C18 H29 O5 N4 P1 S2,18,29,5,4,1,2,-9999,N/A,-9999,-9999
3035,475.161164,475.160971657,475.160970646,2072175.6,-9999,203596.2,11.26,-1,0.002127096,0.999999179,0,0.599999507,11,0.416666667,1.166666667,O10,de-protonated,0,-9999,C24 H28 O10,24,28,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3035,475.161164,475.160971657,475.160808454,2072175.6,-9999,203596.2,11.26,-1,0.34346697,0.978822049,0,0.587293229,6,0.210526316,1.736842105,N4 S2 P1 O4,de-protonated,0,-9999,C19 H33 O4 N4 P1 S2,19,33,4,4,1,2,-9999,N/A,-9999,-9999
3036,475.205036,475.204843643,475.204370088,2185845.3,-9999,236745.8,12.01,-1,0.996528376,0.835110665,0,0.501066399,14,0.137931034,1.137931034,P1 O4,de-protonated,0,-9999,C29 H33 O4 P1,29,33,4,-9999,1,-9999,-9999,N/A,-9999,-9999
3036,475.205036,475.204843643,475.204566792,2185845.3,-9999,236745.8,12.01,-1,0.582591517,0.94027206,0,0.564163236,6,0.526315789,1.684210526,N4 O10,de-protonated,0,-9999,C19 H32 O10 N4,19,32,10,4,-9999,-9999,-9999,N/A,-9999,-9999
3037,475.210781,475.210588641,475.210243315,2279542,-9999,222687,12.63,-1,0.726680561,0.908630612,0,0.545178367,5,0.409090909,1.681818182,P1 O9,de-protonated,0,-9999,C22 H37 O9 P1,22,37,9,-9999,1,-9999,-9999,N/A,-9999,-9999
3038,475.313299,475.313106608,475.313526616,3047555.5,-9999,229729.2,17.7,-1,-0.883643631,0.433949529,0.742885034,0.557523731,11,0.03125,1.40625,P1 O1,de-protonated,0,-9999,C32 H45 O1 P1,32,45,1,-9999,1,-9999,-9999,N/A,-9999,-9999
3038,475.313299,475.313106608,475.31282843,3047555.5,-9999,229729.2,17.7,-1,0.585252581,0.944901366,0.991997451,0.9637398,12,0.09375,1.3125,13C2 O3,de-protonated,1,3024,C30 H42 O3 13C2,30,42,3,-9999,-9999,-9999,2,N/A,-9999,-9999
3038,475.313299,475.313106608,475.312875167,3047555.5,-9999,229729.2,17.7,-1,0.486923291,0.957891803,0,0.574735082,2,0.125,2.041666667,N2 S1 P1 O3,de-protonated,0,-9999,C24 H49 O3 N2 P1 S1,24,49,3,2,1,1,-9999,N/A,-9999,-9999
3040,477.031402,477.031209063,477.031078673,1695079.5,-9999,226356.4,8.77,-1,0.273336679,0.986534912,0,0.591920947,14,0.7,0.7,O14,de-protonated,0,-9999,C20 H14 O14,20,14,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3040,477.031402,477.031209063,477.03156793,1695079.5,-9999,226356.4,8.77,-1,-0.752292476,0.902406866,0,0.54144412,18,0.260869565,0.652173913,N2 S1 P1 O6,de-protonated,0,-9999,C23 H15 O6 N2 P1 S1,23,15,6,2,1,1,-9999,N/A,-9999,-9999
3040,477.031402,477.031209063,477.030916482,1695079.5,-9999,226356.4,8.77,-1,0.613338488,0.934019362,0,0.560411617,9,0.533333333,1.266666667,N4 S2 P1 O8,de-protonated,0,-9999,C15 H19 O8 N4 P1 S2,15,19,8,4,1,2,-9999,N/A,-9999,-9999
3041,477.068002,477.067809051,477.067464182,3385708.3,-9999,236875.8,19.93,-1,0.722893827,0.909536058,0,0.545721635,13,0.619047619,0.857142857,O13,de-protonated,0,-9999,C21 H18 O13,21,18,13,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3041,477.068002,477.067809051,477.06795344,3385708.3,-9999,236875.8,19.93,-1,-0.302657565,0.983516376,0,0.590109826,17,0.208333333,0.791666667,N2 S1 P1 O5,de-protonated,0,-9999,C24 H19 O5 N2 P1 S1,24,19,5,2,1,1,-9999,N/A,-9999,-9999
3042,477.104278,477.10408504,477.103849692,4381041,-9999,211676.2,26.49,-1,0.493285188,0.916001801,0.9127638,0.914706601,12,0.545454545,1,O12,de-protonated,0,-9999,C22 H22 O12,22,22,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3042,477.104278,477.10408504,477.104338949,4381041,-9999,211676.2,26.49,-1,-0.532187757,0.474953788,0.787157861,0.599835417,16,0.16,0.92,N2 S1 P1 O4,de-protonated,0,-9999,C25 H23 O4 N2 P1 S1,25,23,4,2,1,1,-9999,N/A,-9999,-9999
3042,477.104278,477.10408504,477.1036875,4381041,-9999,211676.2,26.49,-1,0.833235212,0.881635688,0,0.528981413,7,0.352941176,1.588235294,N4 S2 P1 O6,de-protonated,0,-9999,C17 H27 O6 N4 P1 S2,17,27,6,4,1,2,-9999,N/A,-9999,-9999
3043,477.140563,477.140370028,477.140235201,3259766,-9999,214152.5,19.1,-1,0.28257394,0.98561613,0,0.591369678,11,0.47826087,1.130434783,O11,de-protonated,0,-9999,C23 H26 O11,23,26,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3043,477.140563,477.140370028,477.140724458,3259766,-9999,214152.5,19.1,-1,-0.742820589,0.904728666,0,0.5428372,15,0.115384615,1.038461538,N2 S1 P1 O3,de-protonated,0,-9999,C26 H27 O3 N2 P1 S1,26,27,3,2,1,1,-9999,N/A,-9999,-9999
3043,477.140563,477.140370028,477.14007301,3259766,-9999,214152.5,19.1,-1,0.622497969,0.93210292,0,0.559261752,6,0.277777778,1.722222222,N4 S2 P1 O5,de-protonated,0,-9999,C18 H31 O5 N4 P1 S2,18,31,5,4,1,2,-9999,N/A,-9999,-9999
3044,477.173086,477.172893018,477.172597958,3575162.5,-9999,247079.4,21.18,-1,0.618350101,0.932973811,0,0.559784287,6,0.631578947,1.578947368,N2 O12,de-protonated,0,-9999,C19 H30 O12 N2,19,30,12,2,-9999,-9999,-9999,N/A,-9999,-9999
3044,477.173086,477.172893018,477.173087216,3575162.5,-9999,247079.4,21.18,-1,-0.406975227,0.970393971,0,0.582236382,10,0.181818182,1.409090909,N4 S1 P1 O4,de-protonated,0,-9999,C22 H31 O4 N4 P1 S1,22,31,4,4,1,1,-9999,N/A,-9999,-9999
3045,477.226419,477.226226001,477.225760437,2312065.5,-9999,234583.9,12.84,-1,0.975562609,0.841399435,0,0.504839661,17,0.03030303,1.03030303,S1 O1,de-protonated,0,-9999,C33 H34 O1 S1,33,34,1,-9999,-9999,1,-9999,N/A,-9999,-9999
3045,477.226419,477.226226001,477.225893379,2312065.5,-9999,234583.9,12.84,-1,0.696990424,0.915626286,0,0.549375771,4,0.409090909,1.772727273,P1 O9,de-protonated,0,-9999,C22 H39 O9 P1,22,39,9,-9999,1,-9999,-9999,N/A,-9999,-9999
3046,477.286151,477.285957982,477.285777238,1577865.6,-9999,237199.4,8,-1,0.378690921,0.97431465,0,0.58458879,7,0.259259259,1.555555556,O7,de-protonated,0,-9999,C27 H42 O7,27,42,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3046,477.286151,477.285957982,477.285615047,1577865.6,-9999,237199.4,8,-1,0.718511327,0.91057917,0,0.546347502,2,0.045454545,2.136363636,N4 S2 P1 O1,de-protonated,0,-9999,C22 H47 O1 N4 P1 S2,22,47,1,4,1,2,-9999,N/A,-9999,-9999
3047,478.106988,478.106794722,478.107204527,1699064.4,-9999,184498.5,8.8,-1,-0.857140484,0.875195052,0.9127638,0.890222551,12,0.545454545,1,13C1 O12,de-protonated,1,3042,C21 H22 O12 13C1,21,22,12,-9999,-9999,-9999,1,N/A,-9999,-9999
3047,478.106988,478.106794722,478.106981976,1699064.4,-9999,184498.5,8.8,-1,-0.391658871,0.972550162,0,0.583530097,15,0.076923077,1,N1 S2 P1 O2,de-protonated,0,-9999,C26 H26 O2 N1 P1 S2,26,26,2,1,1,2,-9999,N/A,-9999,-9999
3048,479.047057,479.046863423,479.046728737,2015352.6,-9999,267338.3,10.89,-1,0.281154028,0.985759291,0,0.591455575,13,0.7,0.8,O14,de-protonated,0,-9999,C20 H16 O14,20,16,14,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3048,479.047057,479.046863423,479.047217995,2015352.6,-9999,267338.3,10.89,-1,-0.740159674,0.905376695,0,0.543226017,17,0.260869565,0.739130435,N2 S1 P1 O6,de-protonated,0,-9999,C23 H17 O6 N2 P1 S1,23,17,6,2,1,1,-9999,N/A,-9999,-9999
3048,479.047057,479.046863423,479.046566546,2015352.6,-9999,267338.3,10.89,-1,0.619725238,0.932685641,0,0.559611385,8,0.533333333,1.4,N4 S2 P1 O8,de-protonated,0,-9999,C15 H21 O8 N4 P1 S2,15,21,8,4,1,2,-9999,N/A,-9999,-9999
3049,479.083642,479.083448412,479.083114247,4017789.8,-9999,229515.7,24.1,-1,0.69750936,0.915506066,0,0.54930364,12,0.619047619,0.952380952,O13,de-protonated,0,-9999,C21 H20 O13,21,20,13,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3049,479.083642,479.083448412,479.083603504,4017789.8,-9999,229515.7,24.1,-1,-0.3237272,0.490581981,0.793917021,0.611915997,16,0.208333333,0.875,N2 S1 P1 O5,de-protonated,0,-9999,C24 H21 O5 N2 P1 S1,24,21,5,2,1,1,-9999,N/A,-9999,-9999
3050,479.119943,479.1197494,479.119499756,4196994.5,-9999,203052.2,25.28,-1,0.521047641,0.951932052,0,0.571159231,11,0.545454545,1.090909091,O12,de-protonated,0,-9999,C22 H24 O12,22,24,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3050,479.119943,479.1197494,479.119989013,4196994.5,-9999,203052.2,25.28,-1,-0.500111183,0.477816014,0.787157861,0.601552753,15,0.16,1,N2 S1 P1 O4,de-protonated,0,-9999,C25 H25 O4 N2 P1 S1,25,25,4,2,1,1,-9999,N/A,-9999,-9999
3050,479.119943,479.1197494,479.119337565,4196994.5,-9999,203052.2,25.28,-1,0.859567509,0.874533651,0,0.52472019,6,0.352941176,1.705882353,N4 S2 P1 O6,de-protonated,0,-9999,C17 H29 O6 N4 P1 S2,17,29,6,4,1,2,-9999,N/A,-9999,-9999
3051,479.14822,479.148026391,479.147643057,3326598.5,-9999,216155.6,19.54,-1,0.800033678,0.890353293,0,0.534211976,10,0.391304348,1.260869565,P1 O9,de-protonated,0,-9999,C23 H29 O9 P1,23,29,9,-9999,1,-9999,-9999,N/A,-9999,-9999
3052,479.156283,479.156089389,479.155885265,2326663.8,-9999,224557.5,12.94,-1,0.426005833,0.967606789,0,0.580564074,10,0.47826087,1.217391304,O11,de-protonated,0,-9999,C23 H28 O11,23,28,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
3052,479.156283,479.156089389,479.156374523,2326663.8,-9999,224557.5,12.94,-1,-0.595075351,0.937767112,0,0.562660267,14,0.115384615,1.115384615,N2 S1 P1 O3,de-protonated,0,-9999,C26 H29 O3 N2 P1 S1,26,29,3,2,1,1,-9999,N/A,-9999,-9999
3052,479.156283,479.156089389,479.155723074,2326663.8,-9999,224557.5,12.94,-1,0.764499962,0.899380097,0,0.539628058,5,0.277777778,1.833333333,N4 S2 P1 O5,de-protonated,0,-9999,C18 H33 O5 N4 P1 S2,18,33,5,4,1,2,-9999,N/A,-9999,-9999
3053,479.185738,479.185544379,479.185746099,1802891.8,-9999,276816.8,9.48,-1,-0.420964204,0.968356787,0,0.581014072,9,0.304347826,1.391304348,N2 S1 O7,de-protonated,0,-9999,C23 H32 O7 N2 S1,23,32,7,2,-9999,1,-9999,N/A,-9999,-9999
3053,479.185738,479.185544379,479.185365977,1802891.8,-9999,276816.8,9.48,-1,0.372303677,0.975163034,0,0.58509782,14,0.16,1.16,N4 P1 O4,de-protonated,0,-9999,C25 H29 O4 N4 P1,25,29,4,4,1,-9999,-9999,N/A,-9999,-9999
3053,479.185738,479.185544379,479.185094651,1802891.8,-9999,276816.8,9.48,-1,0.938528011,0.8522918,0,0.51137508,0,0.6,2.4,N4 S2 O9,de-protonated,0,-9999,C15 H36 O9 N4 S2,15,36,9,4,-9999,2,-9999,N/A,-9999,-9999
3054,479.2057,479.205506373,479.205157934,2059406.4,-9999,203620.1,11.18,-1,0.727117796,0.908525818,0,0.545115491,4,0.476190476,1.761904762,P1 O10,de-protonated,0,-9999,C21 H37 O10 P1,21,37,10,-9999,1,-9999,-9999,N/A,-9999,-9999
3055,479.257481,479.257287356,479.257668965,1575061.6,-9999,251058.3,7.98,-1,-0.796248803,0.89132989,0,0.534797934,6,0.037037037,1.666666667,S2 P1 O1,de-protonated,0,-9999,C27 H45 O1 P1 S2,27,45,1,-9999,1,2,-9999,N/A,-9999,-9999
3056,480.086615,480.086421093,480.086246532,1488904.4,-9999,199055.6,7.41,-1,0.363605022,0.976296372,0,0.585777823,15,0.12,0.96,N1 S2 P1 O3,de-protonated,0,-9999,C25 H24 O3 N1 P1 S2,25,24,3,1,1,2,-9999,N/A,-9999,-9999
