Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
583,283.046061,283.045967425,283.045940891,2086978.4,-9999,370189.5,13.93,-1,0.093744894,0.998406681,0,0.599044008,7,0.666666667,1,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,-9999,-9999
583,283.046061,283.045967425,283.0457787,2086978.4,-9999,370189.5,13.93,-1,0.666766495,0.922499898,0,0.553499939,2,0.285714286,2.428571429,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,-9999,-9999
584,283.06851,283.068416423,283.06840767,1422152.5,-9999,405923.5,8.7,-1,0.030925035,0.999826485,0,0.599895891,7,0.6,1.2,N4 O6,de-protonated,0,-9999,C10 H12 O6 N4,10,12,6,4,-9999,-9999,-9999,-9999,-9999
585,283.082413,283.082319422,283.0823264,2373196.5,-9999,390086.4,16.18,-1,-0.024649649,0.999889757,0,0.599933854,6,0.538461538,1.230769231,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999
586,283.095481,283.095387422,283.09521356,1576528,-9999,318755.1,9.91,-1,0.614145319,0.933851532,0,0.560310919,1,0.7,2.1,P1 O7,de-protonated,0,-9999,C10 H21 O7 P1,10,21,7,-9999,1,-9999,-9999,-9999,-9999
587,283.118852,283.11875842,283.11871191,2152278.5,-9999,368024.6,14.44,-1,0.16427781,0.995115178,0,0.597069107,5,0.428571429,1.428571429,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999
588,283.13748,283.137386418,283.137339354,1780315.6,-9999,398815.3,11.51,-1,0.166223778,0.994999057,0,0.596999434,4,0.2,1.6,S1 O3,de-protonated,0,-9999,C15 H24 O3 S1,15,24,3,-9999,-9999,1,-9999,-9999,-9999
589,283.155205,283.155111417,283.155097419,6880864.5,-9999,364778.4,51.62,-1,0.049436264,0.999287313,0.962493471,0.984569776,4,0.333333333,1.6,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,-9999,-9999
590,283.191594,283.191500415,283.191482928,20484714,-9999,360015,158.59,-1,0.061746686,0.998615708,0.989343992,0.994907021,3,0.25,1.75,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,-9999,-9999
591,283.227971,283.227877412,283.227868438,4184692.5,-9999,370567.7,30.42,-1,0.031685236,0.99981785,0,0.59989071,2,0.176470588,1.882352941,O3,de-protonated,0,-9999,C17 H32 O3,17,32,3,-9999,-9999,-9999,-9999,-9999,-9999
592,283.264319,283.264225409,283.264253947,1821054.6,-9999,402870.8,11.83,-1,-0.100746385,0.998160021,0,0.598896012,1,0.111111111,2,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999
595,284.158525,284.158431344,284.158452254,1480821.3,-9999,376692,9.16,-1,-0.073585193,0.999017978,0.962493471,0.984408175,4,0.333333333,1.6,13C1 O5,de-protonated,1,589,C14 H24 O5 13C1,14,24,5,-9999,-9999,-9999,1,-9999,-9999
596,284.161659,284.161565344,284.161579781,3024246,-9999,364010.4,21.29,-1,-0.05080385,0.999531785,0,0.599719071,4,0.307692308,1.769230769,N3 O4,de-protonated,0,-9999,C13 H23 O4 N3,13,23,4,3,-9999,-9999,-9999,-9999,-9999
597,284.194901,284.194807342,284.194837763,3849087.3,-9999,384572.6,27.78,-1,-0.107045744,0.997922977,0.989343992,0.994491383,3,0.25,1.75,13C1 O4,de-protonated,1,590,C15 H28 O4 13C1,15,28,4,-9999,-9999,-9999,1,-9999,-9999
600,285.061789,285.061695279,285.061590955,1869421.5,-9999,393398,12.21,-1,0.365967096,0.97599114,0,0.585594684,6,0.666666667,1.166666667,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,-9999,-9999
601,285.098062,285.097968276,285.097976465,2717303.5,-9999,245798.7,18.88,-1,-0.02872284,0.999850316,0,0.599910189,5,0.538461538,1.384615385,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999
602,285.126234,285.126140274,285.126119766,2795647.3,-9999,372982.5,19.49,-1,0.071927009,0.999061717,0,0.59943703,4,0.285714286,1.642857143,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,-9999
603,285.134462,285.134368273,285.134361974,3887745.5,-9999,375248.8,28.08,-1,0.022091975,0.999911447,0,0.599946868,4,0.428571429,1.571428571,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999
604,285.170798,285.170704271,285.170747484,3219083.3,-9999,398970.8,22.82,-1,-0.151533107,0.995842192,0,0.597505315,3,0.333333333,1.733333333,O5,de-protonated,0,-9999,C15 H26 O5,15,26,5,-9999,-9999,-9999,-9999,-9999,-9999
605,285.207222,285.207128268,285.207132993,32863382,-9999,359942.7,255.93,-1,-0.016566229,0.999953979,0.997766935,0.999079162,2,0.25,1.875,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,-9999,-9999
608,286.177343,286.177249198,286.177229845,3357086.8,-9999,390612.8,23.91,-1,0.067624359,0.99917057,0,0.599502342,3,0.307692308,1.923076923,N3 O4,de-protonated,0,-9999,C13 H25 O4 N3,13,25,4,3,-9999,-9999,-9999,-9999,-9999
609,286.210586,286.210492195,286.210487828,5586343.5,-9999,386608.6,41.44,-1,0.01525872,0.999957754,0.997766935,0.999081427,2,0.25,1.875,13C1 O4,de-protonated,1,605,C15 H30 O4 13C1,15,30,4,-9999,-9999,-9999,1,-9999,-9999
611,287.055344,287.055250134,287.055080081,4341389.5,-9999,346883.9,31.64,-1,0.592405766,0.938306678,0,0.562984007,6,0.555555556,1.444444444,N4 P1 O5,de-protonated,0,-9999,C9 H13 O5 N4 P1,9,13,5,4,1,-9999,-9999,-9999,-9999
612,287.077317,287.077223132,287.07724102,1612947.6,-9999,454782,10.19,-1,-0.062309963,0.999295768,0,0.599577461,5,0.666666667,1.333333333,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,-9999,-9999
613,287.114441,287.114347129,287.114495909,5069469.5,-9999,313753.8,37.37,-1,-0.518189406,0.952445255,0,0.571467153,3,0.142857143,1.714285714,S2 O2,de-protonated,0,-9999,C14 H24 O2 S2,14,24,2,-9999,-9999,2,-9999,-9999,-9999
614,287.142063,287.141969127,287.14176983,2000549.3,-9999,392059.6,13.24,-1,0.694072871,0.91630081,0,0.549780486,3,0.285714286,1.785714286,P1 O4,de-protonated,0,-9999,C14 H25 O4 P1,14,25,4,-9999,1,-9999,-9999,-9999,-9999
615,287.15009,287.149996127,287.150012039,2945191.5,-9999,397568.3,20.67,-1,-0.055412712,0.999443005,0,0.599665803,3,0.428571429,1.714285714,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999
616,287.186474,287.186380124,287.186397548,3695281.3,-9999,357327.8,26.56,-1,-0.060670544,0.999332326,0,0.599599395,2,0.333333333,1.866666667,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,-9999,-9999
617,287.222885,287.222791122,287.222783057,12119739,-9999,357601.9,92.81,-1,0.028076634,0.999020739,0.985053881,0.993433996,1,0.25,2,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999
618,288.156591,288.156497054,288.1564944,2938296.3,-9999,391751.6,20.61,-1,0.009208897,0.999984613,0,0.599990768,3,0.416666667,1.916666667,N3 O5,de-protonated,0,-9999,C12 H23 O5 N3,12,23,5,3,-9999,-9999,-9999,-9999,-9999
619,288.226203,288.226109049,288.226137892,2351051,-9999,358662.4,15.99,-1,-0.100073282,0.998184503,0.985053881,0.992932254,1,0.25,2,13C1 O4,de-protonated,1,617,C15 H32 O4 13C1,15,32,4,-9999,-9999,-9999,1,-9999,-9999
622,289.093589,289.093494986,289.093760464,1642676.9,-9999,325245.2,10.33,-1,-0.918313251,0.858116389,0,0.514869833,3,0.230769231,1.692307692,S2 O3,de-protonated,0,-9999,C13 H22 O3 S2,13,22,3,-9999,-9999,2,-9999,-9999,-9999
623,289.111552,289.111457984,289.111518529,1447609.6,-9999,441785.5,8.81,-1,-0.209416342,0.992074108,0,0.595244465,3,0.384615385,1.692307692,S1 O5,de-protonated,0,-9999,C13 H22 O5 S1,13,22,5,-9999,-9999,1,-9999,-9999,-9999
624,289.121285,289.121190984,289.121034385,3795132.3,-9999,340487.1,27.11,-1,0.541636019,0.948160465,0,0.568896279,3,0.384615385,1.769230769,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999
625,289.157744,289.157649981,289.157419895,1514182.1,-9999,406758.7,9.33,-1,0.795713168,0.89146781,0,0.534880686,2,0.285714286,1.928571429,P1 O4,de-protonated,0,-9999,C14 H27 O4 P1,14,27,4,-9999,1,-9999,-9999,-9999,-9999
626,289.193947,289.193852978,289.193805404,1420239.9,-9999,388874.4,8.59,-1,0.164506931,0.995101576,0,0.597060946,1,0.2,2.066666667,P1 O3,de-protonated,0,-9999,C15 H31 O3 P1,15,31,3,-9999,1,-9999,-9999,-9999,-9999
627,289.986917,289.986822921,289.986866841,2110372.8,-9999,401455.1,13.97,-1,-0.151456866,0.995846366,0,0.597507819,10,0.076923077,0.769230769,N1 S2 P1 O1,de-protonated,0,-9999,C13 H10 O1 N1 P1 S2,13,10,1,1,1,2,-9999,-9999,-9999
628,291.039057,291.038962844,291.038761311,8258238,-9999,353919.7,61.89,-1,0.692462044,0.916672225,0,0.550003335,5,0.777777778,1.444444444,N2 P1 O7,de-protonated,0,-9999,C9 H13 O7 N2 P1,9,13,7,2,1,-9999,-9999,-9999,-9999
629,291.100493,291.10039884,291.10029894,1922254.4,-9999,392143.6,12.5,-1,0.343178695,0.978857205,0,0.587314323,3,0.5,1.75,P1 O6,de-protonated,0,-9999,C12 H21 O6 P1,12,21,6,-9999,1,-9999,-9999,-9999,-9999
630,291.123885,291.123790838,291.12379729,1397204.5,-9999,391269.2,8.41,-1,-0.022162596,0.99991088,0,0.599946528,7,0.3125,1.25,O5,de-protonated,0,-9999,C16 H20 O5,16,20,5,-9999,-9999,-9999,-9999,-9999,-9999
631,291.137005,291.136910837,291.13668445,1630424,-9999,363190.8,10.23,-1,0.77759839100000006,0.896089818,0,0.537653891,2,0.384615385,1.923076923,P1 O5,de-protonated,0,-9999,C13 H25 O5 P1,13,25,5,-9999,1,-9999,-9999,-9999,-9999
632,291.173367,291.173272834,291.173069959,5166818,-9999,364396.8,37.79,-1,0.69675202,0.915681491,0,0.549408895,1,0.285714286,2.071428571,P1 O4,de-protonated,0,-9999,C14 H29 O4 P1,14,29,4,-9999,1,-9999,-9999,-9999,-9999
633,291.209736,291.209641832,291.209455468,19618540,-9999,349564.5,150.44,-1,0.639963532,0.918870132,0.984378348,0.945073418,0,0.2,2.2,P1 O3,de-protonated,0,-9999,C15 H33 O3 P1,15,33,3,-9999,1,-9999,-9999,-9999,-9999
634,292.130354,292.130259765,292.130279652,2248160.3,-9999,340775.6,15.04,-1,-0.068074739,0.999159489,0,0.599495694,7,0.285714286,1.357142857,N3 O4,de-protonated,0,-9999,C14 H19 O4 N3,14,19,4,3,-9999,-9999,-9999,-9999,-9999
635,292.213116,292.213021759,292.212810303,3604470,-9999,351754.4,25.61,-1,0.723635089,0.909359117,0.984378348,0.939366809,0,0.2,2.2,13C1 P1 O3,de-protonated,1,633,C14 H33 O3 P1 13C1,14,33,3,-9999,1,-9999,1,-9999,-9999
635,292.213116,292.213021759,292.212946649,3604470,-9999,351754.4,25.61,-1,0.257037971,0.988083524,0,0.592850115,0,0.357142857,2.214285714,N1 O5,de-protonated,0,-9999,C14 H31 O5 N1,14,31,5,1,-9999,-9999,-9999,-9999,-9999
639,293.066979,293.066884697,293.066676336,1711192,-9999,266024.8,10.85,-1,0.7109678,0.91236257,0,0.547417542,8,0.5,1,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999,-9999
640,293.079883,293.079788696,293.079563495,1277147.4,-9999,325663.7,7.47,-1,0.768393605,0.89840661,0,0.539043966,3,0.636363636,1.727272727,P1 O7,de-protonated,0,-9999,C11 H19 O7 P1,11,19,7,-9999,1,-9999,-9999,-9999,-9999
641,293.114433,293.114338693,293.114295235,4679908.5,-9999,366733.2,33.99,-1,0.148265991,0.996019194,0,0.597611516,7,0.357142857,1.285714286,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999
642,293.1508,293.150705691,293.150680744,3471598,-9999,331558,24.58,-1,0.0850992,0.998686834,0,0.599212101,6,0.266666667,1.466666667,N2 O4,de-protonated,0,-9999,C15 H22 O4 N2,15,22,4,2,-9999,-9999,-9999,-9999,-9999
643,293.152603,293.152508691,293.152334514,2463470.5,-9999,335240.7,16.72,-1,0.594150061,0.937954367,0,0.56277262,1,0.384615385,2.076923077,P1 O5,de-protonated,0,-9999,C13 H27 O5 P1,13,27,5,-9999,1,-9999,-9999,-9999,-9999
644,293.165296,293.16520169,293.165285436,1416690,-9999,342468.5,8.56,-1,-0.285664023,0.985302157,0,0.591181294,1,0.272727273,2.363636364,N4 S1 O3,de-protonated,0,-9999,C11 H26 O3 N4 S1,11,26,3,4,-9999,1,-9999,-9999,-9999
646,293.175917,293.175822689,293.175832864,202202352,-9999,349375,1573.64,-1,-0.034706124,0.998950263,0.989970915,0.995358524,5,0.235294118,1.529411765,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999
648,293.212371,293.212276686,293.212218373,3167998.5,-9999,347885.8,22.21,-1,0.198876446,0.992849061,0,0.595709437,4,0.166666667,1.666666667,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,-9999,-9999
650,294.179286,294.179191616,294.179187699,39525884,-9999,344584.2,305.61,-1,0.013315065,0.998996854,0.989970915,0.995386479,5,0.235294118,1.529411765,13C1 O4,de-protonated,1,646,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999
651,294.184256,294.184161616,294.183968996,8732158,-9999,345466.3,65.58,-1,0.654760199,0.930059051,0.973026062,0.947245855,0,0.307692308,2.307692308,N1 P1 O4,de-protonated,0,-9999,C13 H30 O4 N1 P1,13,30,4,1,1,-9999,-9999,-9999,-9999
653,294.937946,294.937851561,294.937653743,2059459.8,-9999,378531.9,13.57,-1,0.670711482,0.921617134,0,0.55297028,10,0.545454545,0.363636364,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,-9999,-9999
655,295.082301,295.08220655,295.0823264,1528809.5,-9999,354724.3,9.43,-1,-0.406157669,0.970511031,0,0.582306618,7,0.5,1.142857143,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999
655,295.082301,295.08220655,295.082164209,1528809.5,-9999,354724.3,9.43,-1,0.143490137,0.996271047,0,0.597762628,2,0.111111111,2.333333333,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999
656,295.11882,295.118725548,295.11871191,2201843,-9999,366079.8,14.67,-1,0.046212069,0.99961258099999994,0,0.599767549,6,0.4,1.333333333,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999
657,295.131861,295.131766547,295.131599069,1512566.5,-9999,297157.7,9.3,-1,0.567467289,0.94324431500000006,0,0.56594658900000006,1,0.5,2.083333333,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,-9999,-9999
658,295.139998,295.139903546,295.139841278,1890552.6,-9999,345840,12.25,-1,0.21097947,0.991955824,0,0.595173494,1,0.666666667,2,O8,de-protonated,0,-9999,C12 H24 O8,12,24,8,-9999,-9999,-9999,-9999,-9999,-9999
659,295.168275,295.168180544,295.167984579,2079232,-9999,350440,13.72,-1,0.663911882,0.923135946,0,0.553881568,0,0.384615385,2.230769231,P1 O5,de-protonated,0,-9999,C13 H29 O5 P1,13,29,5,-9999,1,-9999,-9999,-9999,-9999
660,295.180208,295.180113543,295.180077857,1850115.1,-9999,381640.7,11.93,-1,0.120895879,0.99834277,0.989970915,0.994994028,5,0.235294118,1.529411765,O3 18O1,de-protonated,1,646,C17 H26 O3 18O1,17,26,3,-9999,-9999,-9999,-9999,1,-9999
661,295.182612,295.182517543,295.182542534,3676931.8,-9999,344854,26.17,-1,-0.084662763,0.998679961,0.989970915,0.995196343,5,0.235294118,1.529411765,13C2 O4,de-protonated,1,646,C15 H26 O4 13C2,15,26,4,-9999,-9999,-9999,2,-9999,-9999
663,295.187598,295.187503543,295.187323831,1543941,-9999,348297.4,9.55,-1,0.608806522,0.934958517,0.973026062,0.950185535,0,0.307692308,2.307692308,13C1 N1 P1 O4,de-protonated,1,651,C12 H30 O4 N1 P1 13C1,12,30,4,1,1,-9999,1,-9999,-9999
663,295.187598,295.187503543,295.187460176,1543941,-9999,348297.4,9.55,-1,0.146911213,0.996091469,0,0.597654881,0,0.5,2.333333333,N2 O6,de-protonated,0,-9999,C12 H28 O6 N2,12,28,6,2,-9999,-9999,-9999,-9999,-9999
664,295.191538,295.191443542,295.191482928,3514630,-9999,339583.9,24.91,-1,-0.13342505,0.996775018,0,0.598065011,4,0.235294118,1.647058824,O4,de-protonated,0,-9999,C17 H28 O4,17,28,4,-9999,-9999,-9999,-9999,-9999,-9999
665,295.227946,295.22785154,295.227868438,3808015.5,-9999,372191.1,27.19,-1,-0.057236921,0.999405739,0,0.599643443,3,0.166666667,1.777777778,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,-9999,-9999
671,297.061716,297.061621407,297.061590955,2039020.5,-9999,389403,13.28,-1,0.102507665,0.998095186,0,0.598857112,7,0.615384615,1.076923077,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,-9999,-9999
671,297.061716,297.061621407,297.061428764,2039020.5,-9999,389403,13.28,-1,0.648493548,0.926531593,0,0.555918956,2,0.25,2.375,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,-9999,-9999
672,297.09806,297.097965404,297.097976465,2647286,-9999,386195.3,17.98,-1,-0.037229811,0.999748533,0,0.59984912,6,0.5,1.285714286,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999
673,297.11115,297.111055403,297.110863624,1962489.4,-9999,369920.8,12.69,-1,0.645478173,0.927187789,0,0.556312674,1,0.636363636,2.090909091,P1 O7,de-protonated,0,-9999,C11 H23 O7 P1,11,23,7,-9999,1,-9999,-9999,-9999,-9999
674,297.134492,297.134397401,297.134361974,2557183.5,-9999,367157.4,17.28,-1,0.11922923,0.99742392,0,0.598454352,5,0.4,1.466666667,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999
675,297.153089,297.1529944,297.152989419,58016004,-9999,345808.5,445.63,-1,0.016762879,0.999614973,0.991759374,0.996472733,4,0.1875,1.625,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999
676,297.170855,297.170760399,297.170747484,4393225,-9999,367833.5,31.46,-1,0.043460228,0.99965734,0,0.599794404,4,0.3125,1.625,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999
677,297.207261,297.207166396,297.207132993,7487762,-9999,354354.6,55.36,-1,0.11239001,0.498855326,0.844689208,0.637188879,3,0.235294118,1.764705882,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,-9999,-9999
678,297.243616,297.243521393,297.243518502,3656475.8,-9999,363335.7,25.77,-1,0.009726438,0.999982834,0,0.599989701,2,0.166666667,1.888888889,O3,de-protonated,0,-9999,C18 H34 O3,18,34,3,-9999,-9999,-9999,-9999,-9999,-9999
680,298.156435,298.156340327,298.156344254,10387975,-9999,341029.5,77.76,-1,-0.013170429,0.999621476,0.991759374,0.996476635,4,0.1875,1.625,13C1 S1 O3,de-protonated,1,675,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999
680,298.156435,298.156340327,298.156100477,10387975,-9999,341029.5,77.76,-1,0.80444456,0.444605343,0.844689208,0.604638889,9,0.117647059,1.235294118,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,-9999
681,298.177359,298.177264325,298.177229845,3258380.8,-9999,358089.7,22.7,-1,0.115637511,0.997576603,0,0.598545962,4,0.285714286,1.785714286,N3 O4,de-protonated,0,-9999,C14 H25 O4 N3,14,25,4,3,-9999,-9999,-9999,-9999,-9999
684,299.077342,299.07724726,299.07724102,2297076,-9999,331303.4,15.27,-1,0.02086467,0.999921012,0,0.599952607,6,0.615384615,1.230769231,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999
685,299.11376,299.113665257,299.113626529,2563837.3,-9999,360422.7,17.33,-1,0.129476386,0.996962791,0,0.598177675,5,0.5,1.428571429,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999
686,299.148903,299.148808255,299.148785248,2963718.3,-9999,347423.2,20.42,-1,0.076906538,0.999274426,0.991759374,0.996268405,4,0.1875,1.625,34S1 O3,de-protonated,1,675,C16 H26 O3 34S1,16,26,3,-9999,-9999,-9999,-9999,-9999,1
687,299.150082,299.149987255,299.150012039,2845958.5,-9999,353008.8,19.51,-1,-0.082847526,0.998755364,0,0.599253218,4,0.4,1.6,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,-9999
688,299.186505,299.186410252,299.186397548,10394384,-9999,342025,77.81,-1,0.042462374,0.955083935,0.991351349,0.9695909,3,0.3125,1.75,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999
689,299.222863,299.222768249,299.222783057,8235801,-9999,350657.8,61.14,-1,-0.049487634,0.999717944,0.990963949,0.996216346,2,0.235294118,1.882352941,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,-9999,-9999
690,299.259297,299.259202247,299.259168567,2764578.5,-9999,348269.1,18.88,-1,0.112545172,0.997704335,0,0.598622601,1,0.166666667,2,O3,de-protonated,0,-9999,C18 H36 O3,18,36,3,-9999,-9999,-9999,-9999,-9999,-9999
691,300.190063,300.189968179,300.189752383,1676304.4,-9999,370911.2,10.47,-1,0.718865855,0.910494978,0.991351349,0.942837526,3,0.3125,1.75,13C1 O5,de-protonated,1,688,C15 H28 O5 13C1,15,28,5,-9999,-9999,-9999,1,-9999,-9999
692,300.192986,300.192891179,300.192879909,4178961,-9999,381043.8,29.8,-1,0.037540966,0.999744313,0,0.599846588,3,0.285714286,1.928571429,N3 O4,de-protonated,0,-9999,C14 H27 O4 N3,14,27,4,3,-9999,-9999,-9999,-9999,-9999
693,300.226225,300.226130177,300.226137892,1411097.6,-9999,418087.7,8.42,-1,-0.025700011,0.999880162,0.990963949,0.996313677,2,0.235294118,1.882352941,13C1 O4,de-protonated,1,689,C16 H32 O4 13C1,16,32,4,-9999,-9999,-9999,1,-9999,-9999
697,301.056607,301.056512116,301.056505575,1297388.8,-9999,318004.6,7.54,-1,0.021727477,0.999914345,0,0.599948607,6,0.75,1.166666667,O9,de-protonated,0,-9999,C12 H14 O9,12,14,9,-9999,-9999,-9999,-9999,-9999,-9999
698,301.093021,301.092926114,301.092891084,2043638,-9999,397574.1,13.31,-1,0.116340183,0.997547098,0,0.598528259,5,0.615384615,1.384615385,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,-9999,-9999
699,301.130084,301.129989111,301.130145974,4119807.5,-9999,268883,29.34,-1,-0.520913344,0.951956222,0,0.571173733,3,0.133333333,1.733333333,S2 O2,de-protonated,0,-9999,C15 H26 O2 S2,15,26,2,-9999,-9999,2,-9999,-9999,-9999
700,301.157643,301.157548109,301.157419895,3809542.5,-9999,363260.7,26.95,-1,0.425738459,0.967646774,0,0.580588064,3,0.266666667,1.8,P1 O4,de-protonated,0,-9999,C15 H27 O4 P1,15,27,4,-9999,1,-9999,-9999,-9999,-9999
701,301.165751,301.165656108,301.165662103,2846984.5,-9999,336529.2,19.51,-1,-0.019905268,0.999928109,0,0.599956865,3,0.4,1.733333333,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999
702,301.202147,301.202052106,301.202047612,24818962,-9999,341343.7,189.22,-1,0.014917633,0.999925199,0.991374788,0.996505034,2,0.3125,1.875,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999
703,301.238698,301.238603103,301.238433122,2439963,-9999,311736.8,16.37,-1,0.564274663,0.943862924,0,0.566317754,1,0.235294118,2,O4,de-protonated,0,-9999,C17 H34 O4,17,34,4,-9999,-9999,-9999,-9999,-9999,-9999
705,302.135786,302.135691038,302.13575895499997,1708286,-9999,394017.6,10.71,-1,-0.224791064,0.990873117,0,0.59452387,4,0.5,1.75,N3 O6,de-protonated,0,-9999,C12 H21 O6 N3,12,21,6,3,-9999,-9999,-9999,-9999,-9999
706,302.172274,302.172179035,302.172144465,3628039.3,-9999,359141.4,25.54,-1,0.114406904,0.997627847,0,0.598576708,3,0.384615385,1.923076923,N3 O5,de-protonated,0,-9999,C13 H25 O5 N3,13,25,5,3,-9999,-9999,-9999,-9999,-9999
707,302.20549,302.205395033,302.205402447,4003343.5,-9999,342431.1,28.44,-1,-0.024535512,0.999890775,0.991374788,0.99648438,2,0.3125,1.875,13C1 O5,de-protonated,1,702,C15 H30 O5 13C1,15,30,5,-9999,-9999,-9999,1,-9999,-9999
710,303.003114,303.003018975,303.003245181,1343448.5,-9999,417860.8,7.9,-1,-0.746548738,0.903817602,0,0.542290561,6,0.3,1.3,N2 S2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N2 P1 S2,10,13,3,2,1,2,-9999,-9999,-9999
711,303.050358,303.050262971,303.0499947,2030052.4,-9999,320803.4,13.2,-1,0.885237126,0.867455284,0,0.520473171,6,0.666666667,1.444444444,N4 P1 O6,de-protonated,0,-9999,C9 H13 O6 N4 P1,9,13,6,4,1,-9999,-9999,-9999,-9999
712,303.108507,303.108411967,303.108541149,1339635,-9999,350941.6,7.87,-1,-0.426189671,0.967579284,0,0.58054757,4,0.615384615,1.538461538,O8,de-protonated,0,-9999,C13 H20 O8,13,20,8,-9999,-9999,-9999,-9999,-9999,-9999
713,303.127083,303.126987966,303.127168593,1690615.6,-9999,387817.4,10.58,-1,-0.595880898,0.937603883,0,0.56256233,3,0.357142857,1.714285714,S1 O5,de-protonated,0,-9999,C14 H24 O5 S1,14,24,5,-9999,-9999,1,-9999,-9999,-9999
