Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
606.149551242,26,30,12,3,-9999,1,C26H30O12N3P1,0,N3 P1 O12,606.149433961,0.193485842,C26H30O12N3P,0.998801079028874,0.998801797304044,14,2,9997,21983.3769230769,605.472719237995,0.527280762005375,-769.230769230769,0.461538461538462,1.15384615384615,0.115384615384615,0.0384615384615385,3,Lignin,Lignin,Phytochemical,21983.3769230769,6416.74487736911,-0.0379744553670428,-0.0378234627685702,571567.8,166835.366811597
626.110490494,26,30,13,1,1,1,C26H30O13N1P1S1,0,N1 S1 P1 O13,626.110271746,0.34937611,C26H30O13NSP,0,0.212121212121212,13,0,-3,64.6846153846154,625.411369926903,0.588630073096851,-0.153846153846154,0.5,1.15384615384615,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,64.6846153846154,-144.304719088856,0.044025284355925,0.036385614752841,1681.8,-3751.92269631025
546.135442964,26,30,8,1,1,1,C26H30O8N1P1S1,0,N1 S1 P1 O8,546.135698648,-0.468170771,C26H30O8NSP,0.133333333333333,0.315789473684211,13,5,2,75.6461538461538,545.525623249439,0.474376750560964,-0.538461538461538,0.307692307692308,1.15384615384615,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,75.6461538461538,-148.710043456249,0.0353203012931324,0.0316105137504187,1966.8,-3866.46112986247
578.107580194,26,30,8,1,2,1,C26H30O8N1P1S2,0,N1 S2 P1 O8,578.107769823,-0.328016221,C26H30O8NS2P,0.0714285714285714,0.277777777777778,13,5,1,73.4538461538462,577.462060105382,0.537939894617807,-0.461538461538462,0.307692307692308,1.15384615384615,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,73.4538461538462,-149.365664865663,0.0364483111340229,0.0323821459478585,1909.8,-3883.50728650725
594.102819215,26,30,9,1,2,1,C26H30O9N1P1S2,0,N1 S2 P1 O9,594.102684442,0.226851173,C26H30O9NS2P,0,0.257142857142857,13,4,0,71.2615384615385,593.439438699596,0.560561300403606,-0.384615384615385,0.346153846153846,1.15384615384615,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,71.2615384615385,-148.484599992185,0.0376113475166016,0.0333862057247272,1852.8,-3860.5995997968
561.164065207,26,31,10,2,-9999,1,C26H31O10N2P1,0,N2 P1 O10,561.16435575,-0.517750782,C26H31O10N2P,0.998701558130244,0.998702206249376,13,3,9999,21992.1461538462,560.537464398583,0.462535601417017,-769.538461538462,0.384615384615385,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21992.1461538462,6411.6839315923,-0.0379746489726495,-0.037823800871714,571795.8,166703.7822214
565.130749255,26,31,10,-9999,1,1,C26H31O10P1S1,0,S1 P1 O10,565.130278915,0.832268274,C26H31O10SP,0.499300908818536,0.49955080854462,-4987.5,-4997.5,4999.5,32956.9730769231,564.499719211738,0.500280788261762,-1154.26923076923,0.384615384615385,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32956.9730769231,-28730.2243772574,-0.0381362946753234,-0.0381666524294807,856881.3,-746985.833808693
577.159513719,26,31,11,2,-9999,1,C26H31O11N2P1,0,N2 P1 O11,577.159270369,0.421632791,C26H31O11N2P,0.998701428428728,0.99870214146658,13,2,9998,21989.9538461538,576.515052249878,0.484947750122274,-769.461538461538,0.423076923076923,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21989.9538461538,6412.56499646579,-0.0379746005856782,-0.0378237206329992,571738.8,166726.68990811
549.15346193,26,31,11,-9999,-9999,1,C26H31O11P1,0,P1 O11,549.15312236,0.618351788,C26H31O11P,0.749475314811113,0.749544148869739,-4987.5,-4998.5,14998.5,54877.8576923077,548.5402722685,0.459727731500152,-1923.42307692308,0.423076923076923,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54877.8576923077,-22173.1292182387,-0.0382660474858806,-0.0382593282634236,1426824.3,-576501.359674207
581.125533637,26,31,11,-9999,1,1,C26H31O11P1S1,0,S1 P1 O11,581.125193535,0.585247054,C26H31O11SP,0.499250898921294,0.499525829797854,-4987.5,-4998.5,4998.5,32954.7807692308,580.476643674607,0.523356325393479,-1154.19230769231,0.423076923076923,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32954.7807692308,-28729.343312384,-0.0381362730843944,-0.0381666352749453,856824.3,-746962.926121983
593.153873513,26,31,12,2,-9999,1,C26H31O12N2P1,0,N2 P1 O12,593.154184989,-0.525118023,C26H31O12N2P,0.998701298701299,0.998702076677316,13,1,9997,21987.7615384615,592.491552598845,0.508447401155195,-769.384615384615,0.461538461538462,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21987.7615384615,6413.44606133926,-0.0379745521890886,-0.0378236403740911,571681.8,166749.597594821
565.14808233,26,31,12,-9999,-9999,1,C26H31O12P1,0,P1 O12,565.14803698,0.080243469,C26H31O12P,0.749462795462496,0.749537892791128,-4987.5,-4999.5,14997.5,54875.6653846154,564.517032932472,0.482967067528193,-1923.34615384615,0.461538461538462,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54875.6653846154,-22172.2481533653,-0.0382660396858692,-0.0382593201972285,1426767.3,-576478.451987497
609.148540374,26,31,13,2,-9999,1,C26H31O13N2P1,0,N2 P1 O13,609.149099608,-0.918058881,C26H31O13N2P,0.998701168947947,0.998702011881584,13,0,9996,21985.5692307692,608.468359671938,0.531640328061826,-769.307692307692,0.5,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21985.5692307692,6414.32712621274,-0.0379745037828777,-0.0378235600949819,571624.8,166772.505281531
581.143032729,26,31,13,-9999,-9999,1,C26H31O13P1,0,P1 O13,581.1429516,0.13960282,C26H31O13P,0.749450274862569,0.74953163639997,-4987.5,-5000.5,14996.5,54873.4730769231,580.494123226964,0.50587677303588,-1923.26923076923,0.5,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54873.4730769231,-22171.3670884918,-0.0382660318852353,-0.0382593121303898,1426710.3,-576455.544300786
625.14346159,26,31,14,2,-9999,1,C26H31O14N2P1,0,N2 P1 O14,625.144014228,-0.884017321,C26H31O14N2P,0.998701039168665,0.998701947079381,13,-1,9995,21983.3769230769,624.445420816016,0.554579183983606,-769.230769230769,0.538461538461538,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21983.3769230769,6415.20819108622,-0.0379744553670428,-0.0378234797956639,571567.8,166795.412968242
657.115757938,26,31,14,2,1,1,C26H31O14N2P1S1,0,N2 S1 P1 O14,657.116085402,-0.498336296,C26H31O14N2SP,0,0.133333333333333,13,-1,-5,60.3,656.382016612287,0.617983387713025,0,0.538461538461538,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,60.3,-141.005903059005,0.0444985717463252,0.0374463133639819,1567.8,-3666.15347953414
673.110592329,26,31,15,2,1,1,C26H31O15N2P1S1,0,N2 S1 P1 O15,673.111000022,-0.605685373,C26H31O15N2SP,0,0.103448275862069,13,-2,-6,58.1076923076923,672.358991028315,0.64100897168521,0.0769230769230771,0.576923076923077,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,58.1076923076923,-140.124838185527,0.0447171906551738,0.0378680404295146,1510.8,-3643.24579282369
657.133413258,26,31,16,2,-9999,1,C26H31O16N2P1,0,N2 P1 O16,657.133843467,-0.654675565,C26H31O16N2P,0.998700779532281,0.998701817455562,13,-3,9993,21978.9923076923,656.399652218199,0.60034778180102,-769.076923076923,0.615384615384615,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21978.9923076923,6416.97032083318,-0.0379743585064893,-0.0378233191363714,571453.8,166841.228341663
689.106338341,26,31,16,2,1,1,C26H31O16N2P1S1,0,N2 S1 P1 O16,689.105914642,0.614854495,C26H31O16N2SP,0,0.0714285714285714,13,-3,-7,55.9153846153846,688.336876047418,0.6631239525816,0.153846153846154,0.615384615384615,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,55.9153846153846,-139.243773312048,0.0449213181813077,0.038296538416933,1453.8,-3620.33810611325
629.128124281,26,31,16,-9999,-9999,1,C26H31O16P1,0,P1 O16,629.127695458,0.681615058,C26H31O16P,0.749412705553056,0.749512865350987,-4987.5,-5003.5,14993.5,54866.8961538462,628.425634197058,0.574365802941657,-1923.03846153846,0.615384615384615,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54866.8961538462,-22168.7238938713,-0.0382660084795981,-0.0382592879260116,1426539.3,-576386.821240655
705.101167543,26,31,17,2,1,1,C26H31O17N2P1S1,0,N2 S1 P1 O17,705.100829261,0.479763346,C26H31O17N2SP,0,0.037037037037037,13,-4,-8,53.7230769230769,704.31384528024,0.68615471975977,0.230769230769231,0.653846153846154,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Tannin,Tannin,Phytochemical,53.7230769230769,-138.362708438569,0.0451088061067281,0.038731724348912,1396.8,-3597.4304194028
749.119906072,26,31,20,4,-9999,1,C26H31O20N4P1,0,N4 P1 O20,749.119649954,0.341891288,C26H31O20N4P,0.9988,0.998801198801199,14,-6,9988,21963.6461538462,748.283432092554,0.716567907446347,-768.538461538462,0.769230769230769,1.19230769230769,0.153846153846154,0.0384615384615385,4,Tannin,Tannin,Other,21963.6461538462,6426.21114751331,-0.0379740191909717,-0.0378227220587665,571054.8,167081.489835346
817.064668301,26,31,24,2,1,1,C26H31O24N2P1S1,0,N2 S1 P1 O24,817.065231598,-0.68941557,C26H31O24N2SP,0,0,13,-11,-15,38.3769230769231,816.152326593058,0.847673406941567,0.769230769230769,0.923076923076923,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Tannin,Tannin,Phytochemical,38.3769230769231,-132.195254324219,0.0491677974750317,0.0419478151326863,997.8,-3437.07661242969
465.195086215,26,31,4,2,-9999,1,C26H31O4N2P1,0,N2 P1 O4,465.194868032,0.469013771,C26H31O4N2P,0.998702335795568,0.998702594810379,13,9,10005,22005.3,464.675645225872,0.324354774127528,-770,0.153846153846154,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,22005.3,6406.39754235143,-0.0379749390926529,-0.0378242818803662,572137.8,166566.336101137
497.166662478,26,31,4,2,1,1,C26H31O4N2P1S1,0,N2 S1 P1 O4,497.166939207,-0.556610892,C26H31O4N2SP,0.277777777777778,0.35,13,9,5,82.2230769230769,496.611521741196,0.388478258803616,-0.769230769230769,0.153846153846154,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,82.2230769230769,-149.816551793792,0.0321312917973867,0.0290103324421801,2137.8,-3895.23034663859
437.188371098,26,31,4,-9999,-9999,1,C26H31O4P1,0,P1 O4,437.188720024,-0.798112373,C26H31O4P,0.749562915230531,0.749587932670696,-4987.5,-4991.5,15005.5,54893.2038461539,436.700202657172,0.299797342827503,-1923.96153846154,0.153846153846154,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,54893.2038461539,-22179.2966723531,-0.038266102068538,-0.0382593847087769,1427223.3,-576661.71348118
469.161193802,26,31,4,-9999,1,1,C26H31O4P1S1,0,S1 P1 O4,469.160791198,0.858135707,C26H31O4SP,0.499600758558738,0.499700628679772,-4987.5,-4991.5,5005.5,32970.1269230769,468.637324221709,0.362675778290679,-1154.73076923077,0.153846153846154,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,32970.1269230769,-28735.5107664983,-0.038136424160727,-0.0381667553147966,857223.3,-747123.279928956
481.190197741,26,31,5,2,-9999,1,C26H31O5N2P1,0,N2 P1 O5,481.189782652,0.86263082,C26H31O5N2P,0.998702206249376,0.998702530066371,13,8,10004,22003.1076923077,480.652896467449,0.347103532551102,-769.923076923077,0.192307692307692,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,22003.1076923077,6407.27860722491,-0.0379748907633314,-0.0378242017626523,572080.8,166589.243787848
513.161653684,26,31,5,2,1,1,C26H31O5N2P1S1,0,N2 S1 P1 O5,513.161853826,-0.390018838,C26H31O5N2SP,0.235294117647059,0.333333333333333,13,8,4,80.0307692307692,512.588652797123,0.411347202876755,-0.692307692307693,0.192307692307692,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,80.0307692307692,-148.935486920313,0.0331632170251345,0.0299204760772963,2080.8,-3872.32265992814
509.196249256,26,31,5,4,-9999,1,C26H31O5N4P1,0,N4 P1 O5,509.195930661,0.625682542,C26H31O5N4P,0.998801797304044,0.99880209633142,14,9,10003,21996.5307692308,508.627676175133,0.372323824867237,-769.692307692308,0.192307692307692,1.19230769230769,0.153846153846154,0.0384615384615385,4,Other,Lignin,Protein,21996.5307692308,6412.99517441114,-0.0379747457177486,-0.0378239272848767,571909.8,166737.87453469
453.183622993,26,31,5,-9999,-9999,1,C26H31O5P1,0,P1 O5,453.183634643,-0.025706991,C26H31O5P,0.749550404635828,0.749581678779251,-4987.5,-4992.5,15004.5,54891.0115384615,452.677594111012,0.322405888988442,-1923.88461538462,0.192307692307692,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,54891.0115384615,-22178.4156074796,-0.0382660942728817,-0.0382593766470844,1427166.3,-576638.80579447
485.155681709,26,31,5,-9999,1,1,C26H31O5P1S1,0,S1 P1 O5,485.155705817,-0.04969254,C26H31O5SP,0.49955080854462,0.499675664886982,-4987.5,-4992.5,5004.5,32967.9346153846,484.613952540624,0.386047459375789,-1154.65384615385,0.192307692307692,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,32967.9346153846,-28734.6297016248,-0.0381364025869867,-0.0381667381722298,857166.3,-747100.372242245
517.127635644,26,31,5,-9999,2,1,C26H31O5P1S2,0,S2 P1 O5,517.127776992,-0.273332592,C26H31O5S2P,0.499500848557452,0.499625729826838,-4987.5,-4992.5,5003.5,32965.7423076923,516.550206306236,0.449793693763809,-1154.57692307692,0.192307692307692,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,32965.7423076923,-28735.2853230342,-0.038136381010383,-0.0381667246627049,857109.3,-747117.41839889
497.184806832,26,31,6,2,-9999,1,C26H31O6N2P1,0,N2 P1 O6,497.184697272,0.220361767,C26H31O6N2P,0.998702076677316,0.9987024653159,13,7,10003,22000.9153846154,496.629645835049,0.37035416495138,-769.846153846154,0.230769230769231,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,22000.9153846154,6408.15967209839,-0.0379748424244088,-0.0378241216247906,572023.8,166612.151474558
529.156260379,26,31,6,2,1,1,C26H31O6N2P1S1,0,N2 S1 P1 O6,529.156768446,-0.960145071,C26H31O6N2SP,0.1875,0.315789473684211,13,7,3,77.8384615384615,528.565399771398,0.434600228601653,-0.615384615384615,0.230769230769231,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,77.8384615384615,-148.054422046834,0.0342257591540047,0.0308555097346679,2023.8,-3849.4149732177
525.190795804,26,31,6,4,-9999,1,C26H31O6N4P1,0,N4 P1 O6,525.19084528,-0.094207033,C26H31O6N4P,0.998801677651288,0.998802036537886,14,8,10002,21994.3384615385,524.604363069569,0.395636930431351,-769.615384615385,0.230769230769231,1.19230769230769,0.153846153846154,0.0384615384615385,4,Other,Lignin,Protein,21994.3384615385,6413.87623928461,-0.0379746973500054,-0.0378238470779709,571852.8,166760.7822214
469.178473252,26,31,6,-9999,-9999,1,C26H31O6P1,0,P1 O6,469.178549263,-0.162008514,C26H31O6P,0.749537892791128,0.749575424575425,-4987.5,-4993.5,15003.5,54888.8192307692,468.654584377321,0.345415622678956,-1923.80769230769,0.230769230769231,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,54888.8192307692,-22177.5345426061,-0.0382660864766035,-0.0382593685847489,1427109.3,-576615.898107759
533.1226359,26,31,6,-9999,2,1,C26H31O6P1S2,0,S2 P1 O6,533.122691611,-0.104501166,C26H31O6S2P,0.499450878594249,0.499600758558738,-4987.5,-4993.5,5002.5,32963.55,532.527346402058,0.472653597942326,-1154.5,0.230769230769231,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,32963.55,-28734.4042581608,-0.0381363594309154,-0.0381667075165729,857052.3,-747094.51071218
513.179200275,26,31,7,2,-9999,1,C26H31O7N2P1,0,N2 P1 O7,513.179611891,-0.802089299,C26H31O7N2P,0.998701947079381,0.998702400558966,13,6,10002,21998.7230769231,512.606179795443,0.393820204557073,-769.769230769231,0.269230769230769,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,21998.7230769231,6409.04073697186,-0.0379747940758821,-0.0378240414667735,571966.8,166635.059161268
545.151629025,26,31,7,2,1,1,C26H31O7N2P1S1,0,N2 S1 P1 O7,545.151683065,-0.099130152,C26H31O7N2SP,0.133333333333333,0.297297297297297,13,6,2,75.6461538461538,544.542907845872,0.457092154127736,-0.538461538461538,0.269230769230769,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Other,Lignin,Phytochemical,75.6461538461538,-147.173357173356,0.0353203012931324,0.031816468583323,1966.8,-3826.50728650725
541.185730721,26,31,7,4,-9999,1,C26H31O7N4P1,0,N4 P1 O7,541.1857599,-0.053917168,C26H31O7N4P,0.998801557974633,0.998801976738382,14,7,10001,21992.1461538462,540.581437899348,0.418562100651798,-769.538461538462,0.269230769230769,1.19230769230769,0.153846153846154,0.0384615384615385,4,Other,Lignin,Protein,21992.1461538462,6414.75730415809,-0.0379746489726495,-0.0378237668508837,571795.8,166783.68990811
485.173361216,26,31,7,-9999,-9999,1,C26H31O7P1,0,P1 O7,485.173463882,-0.211607712,C26H31O7P,0.749525379696243,0.749569170059192,-4987.5,-4994.5,15002.5,54886.6269230769,484.631612306529,0.368387693471277,-1923.73076923077,0.269230769230769,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Other,Lignin,Phytochemical,54886.6269230769,-22176.6534777327,-0.0382660786797032,-0.0382593605217704,1427052.3,-576592.990421049
529.174810665,26,31,8,2,-9999,1,C26H31O8N2P1,0,N2 P1 O8,529.174526511,0.536975848,C26H31O8N2P,0.998701817455562,0.998702335795568,13,5,10001,21996.5307692308,528.583929343983,0.4160706560167,-769.692307692308,0.307692307692308,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21996.5307692308,6409.92180184535,-0.0379747457177486,-0.0378239612885935,571909.8,166657.966847979
557.180889619,26,31,8,4,-9999,1,C26H31O8N4P1,0,N4 P1 O8,557.18067452,0.386049371,C26H31O8N4P,0.998801438274071,0.998801916932907,14,6,10000,21989.9538461538,556.558736460029,0.441263539971374,-769.461538461538,0.307692307692308,1.19230769230769,0.153846153846154,0.0384615384615385,4,Lignin,Lignin,Protein,21989.9538461538,6415.63836903157,-0.0379746005856782,-0.0378236866036073,571738.8,166806.597594821
501.16832818,26,31,8,-9999,-9999,1,C26H31O8P1,0,P1 O8,501.168378502,-0.100409315,C26H31O8P,0.749512865350987,0.749562915230531,-4987.5,-4995.5,15001.5,54884.4346153846,500.608719147524,0.391280852475631,-1923.65384615385,0.307692307692308,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54884.4346153846,-22175.7724128592,-0.0382660708821809,-0.0382593524581486,1426995.3,-576570.082734338
533.140298524,26,31,8,-9999,1,1,C26H31O8P1S1,0,S1 P1 O8,533.140449676,-0.283513449,C26H31O8SP,0.499400898652022,0.499600758558738,-4987.5,-4995.5,5001.5,32961.3576923077,532.544989303814,0.45501069618615,-1154.42307692308,0.307692307692308,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32961.3576923077,-28731.9865070044,-0.0381363378485833,-0.0381666867325649,856995.3,-747031.649182114
545.169877004,26,31,9,2,-9999,1,C26H31O9N2P1,0,N2 P1 O9,545.16944113,0.799520616,C26H31O9N2P,0.998701687805852,0.998702271025705,13,4,10000,21994.3384615385,544.561135449016,0.438864550984135,-769.615384615385,0.346153846153846,1.19230769230769,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21994.3384615385,6410.80286671882,-0.0379746973500053,-0.0378238810902428,571852.8,166680.874534689
573.175644228,26,31,9,4,-9999,1,C26H31O9N4P1,0,N4 P1 O9,573.175589139,0.096112355,C26H31O9N4P,0.998801318549595,0.998801857121462,14,5,9999,21987.7615384615,572.535631183142,0.464368816858268,-769.384615384615,0.346153846153846,1.19230769230769,0.153846153846154,0.0384615384615385,4,Lignin,Lignin,Protein,21987.7615384615,6416.51943390505,-0.0379745521890886,-0.0378236063361343,571681.8,166829.505281531
549.135364348,26,31,9,-9999,1,1,C26H31O9P1S1,0,S1 P1 O9,549.135364296,9.4717e-05,C26H31O9SP,0.499350908727781,0.499575784798123,-4987.5,-4996.5,5000.5,32959.1653846154,548.522194894422,0.477805105578341,-1154.34615384615,0.346153846153846,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32959.1653846154,-28731.1054421309,-0.0381363162633861,-0.0381666695820204,856938.3,-747008.741495404
581.10765686,26,31,9,-9999,2,1,C26H31O9P1S2,0,S2 P1 O9,581.10743547,0.380978395,C26H31O9S2P,0.499300908818536,0.499525829797854,-4987.5,-4996.5,4999.5,32956.9730769231,580.458786858975,0.541213141024514,-1154.26923076923,0.346153846153846,1.19230769230769,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32956.9730769231,-28731.7610635403,-0.0381362946753234,-0.0381666560662082,856881.3,-747025.787652049
580.140652784,26,32,10,1,1,1,C26H32O10N1P1S1,0,N1 S1 P1 O10,580.141177952,-0.905240918,C26H32O10NSP,0,0.222222222222222,12,2,-1,73.4538461538462,579.492862548366,0.507137451634435,-0.461538461538462,0.384615384615385,1.23076923076923,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,73.4538461538462,-147.82897858277,0.0364483111340229,0.0325926685113908,1909.8,-3843.55344315203
596.136488332,26,32,11,1,1,1,C26H32O11N1P1S1,0,N1 S1 P1 O11,596.136092572,0.663875447,C26H32O11NSP,0,0.2,12,1,-2,71.2615384615385,595.470837003493,0.529162996507466,-0.384615384615385,0.423076923076923,1.23076923076923,0.0384615384615385,0.0384615384615385,1,Lignin,Lignin,Phytochemical,71.2615384615385,-146.947913709292,0.0376113475166016,0.0336027471225954,1852.8,-3820.64575644158
820.065056106,26,32,25,1,1,1,C26H32O25N1P1S1,0,N1 S1 P1 O25,820.064897246,0.193717068,C26H32O25NSP,0,0,12,-13,-16,40.5692307692308,819.149364138231,0.850635861768751,0.692307692307693,0.961538461538462,1.23076923076923,0.0384615384615385,0.0384615384615385,1,Tannin,Tannin,Phytochemical,40.5692307692308,-134.613005480591,0.0483633190458349,0.0411327639726874,1054.8,-3499.93814249536
816.099499263,26,32,25,3,-9999,1,C26H32O25N3P1,0,N3 P1 O25,816.09897408,0.643529075,C26H32O25N3P,0.998699479791917,0.998701104061548,13,-12,9983,21957.0692307692,815.188235271429,0.811764728571347,-768.307692307692,0.961538461538462,1.23076923076923,0.115384615384615,0.0384615384615385,3,Tannin,Tannin,Phytochemical,21957.0692307692,6427.31765585085,-0.0379738736253008,-0.0378224975461421,570883.8,167110.259052122
484.171944913,26,32,4,1,1,1,C26H32O4N1P1S1,0,N1 S1 P1 O4,484.171690235,0.526008719,C26H32O4NSP,0.263157894736842,0.333333333333333,12,8,5,86.6076923076923,483.631314193919,0.368685806081089,-0.923076923076923,0.153846153846154,1.23076923076923,0.0384615384615385,0.0384615384615385,1,Other,Lignin,Phytochemical,86.6076923076923,-153.115367823642,0.0301541469861666,0.0270806896797477,2251.8,-3980.9995634147
480.205396167,26,32,4,3,-9999,1,C26H32O4N3P1,0,N3 P1 O4,480.205767069,-0.772381751,C26H32O4N3P,0.998702206249376,0.9987024653159,13,9,10004,22003.1076923077,479.669194531684,0.330805468315816,-769.923076923077,0.153846153846154,1.23076923076923,0.115384615384615,0.0384615384615385,3,Other,Lignin,Phytochemical,22003.1076923077,6408.8152935078,-0.0379748907633314,-0.0378241847740698,572080.8,166629.197631203
484.189269242,26,32,6,1,-9999,1,C26H32O6N1P1,0,N1 P1 O6,484.189448299,-0.369807753,C26H32O6NP,0.998602375960867,0.998602794411178,12,6,10003,22005.3,483.648619178418,0.351380821581586,-770,0.230769230769231,1.23076923076923,0.0384615384615385,0.0384615384615385,1,Other,Lignin,Phytochemical,22005.3,6404.86085606854,-0.0379749390926529,-0.0378242988637724,572137.8,166526.382257782
544.184887055,26,32,8,3,-9999,1,C26H32O8N3P1,0,N3 P1 O8,544.185425547,-0.989537604,C26H32O8N3P,0.998701687805852,0.998702206249376,13,5,10000,21994.3384615385,543.577245348592,0.422754651407558,-769.615384615385,0.307692307692308,1.23076923076923,0.115384615384615,0.0384615384615385,3,Lignin,Lignin,Phytochemical,21994.3384615385,6412.33955300172,-0.0379746973500053,-0.0378238640845604,571852.8,166720.828378045
563.179538481,26,33,10,2,-9999,1,C26H33O10N2P1,0,N2 P1 O10,563.180005814,-0.829810876,C26H33O10N2P,0.998601677986416,0.998602375960867,12,2,9998,21994.3384615385,562.55068717712,0.449312822880188,-769.615384615385,0.384615384615385,1.26923076923077,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21994.3384615385,6410.80286671882,-0.0379746973500053,-0.0378238810902428,571852.8,166680.874534689
535.174058337,26,33,10,-9999,-9999,1,C26H33O10P1,0,P1 O10,535.173857805,0.374704377,C26H33O10P,0.749437865387498,0.749500449595364,-4988.5,-4998.5,14998.5,54882.2423076923,534.576478202438,0.423521797561989,-1923.57692307692,0.384615384615385,1.26923076923077,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,54882.2423076923,-22174.8913479857,-0.0382660630840364,-0.0382593443938836,1426938.3,-576547.175047628
567.145424129,26,33,10,-9999,1,1,C26H33O10P1S1,0,S1 P1 O10,567.14592898,-0.890160981,C26H33O10SP,0.499201038649755,0.499450988221202,-4988.5,-4998.5,4998.5,32959.1653846154,566.512144481776,0.487855518224251,-1154.34615384615,0.384615384615385,1.26923076923077,-384.576923076923,0.0384615384615385,-9999,Lignin,Lignin,Phytochemical,32959.1653846154,-28731.1054421309,-0.0381363162633861,-0.0381666695820204,856938.3,-747008.741495404
579.17511987,26,33,11,2,-9999,1,C26H33O11N2P1,0,N2 P1 O11,579.174920434,0.344344955,C26H33O11N2P,0.998601538307861,0.998602306194779,12,1,9997,21992.1461538462,578.528407757043,0.471592242957058,-769.538461538462,0.423076923076923,1.26923076923077,0.0769230769230769,0.0384615384615385,2,Lignin,Lignin,Phytochemical,21992.1461538462,6411.6839315923,-0.0379746489726495,-0.037823800871714,571795.8,166703.7822214
