Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm)
599.036615691211,32,12,11,2,NA,NA,C32H12O11N2,0,N2 O11,599.036832758569,-0.362360620546709
615.031588892654,32,12,12,2,NA,NA,C32H12O12N2,0,N2 O12,615.031747378139,-0.257686674346124
659.033165988244,32,12,13,4,NA,NA,C32H12O13N4,0,N4 O13,659.032810006569,0.540157742585604
650.987790406473,32,12,14,NA,1,NA,C32H12O14S1,0,S1 O14,650.987499782819,0.446435075735347
755.977892420001,32,12,18,3,NA,1,C32H12O18N3P1,0,N3 P1 O18,755.978071098409,-0.236353956803267
439.087876217459,32,12,1,2,NA,NA,C32H12O1N2,0,N2 O1,439.087686562869,0.43192873758115
471.059721932154,32,12,1,2,1,NA,C32H12O1N2S1,0,N2 S1 O1,471.059757737269,-0.0760097100488815
443.05356219296,32,12,1,NA,1,NA,C32H12O1S1,0,S1 O1,443.053609728409,-0.107290514049578
778.946267376062,32,12,22,NA,1,NA,C32H12O22S1,0,S1 O22,778.946816739379,-0.705264217657626
455.082770617886,32,12,2,2,NA,NA,C32H12O2N2,0,N2 O2,455.082601182439,0.37231800665373
487.054607122325,32,12,2,2,1,NA,C32H12O2N2S1,0,N2 S1 O2,487.054672356839,-0.133936739217984
471.077330411429,32,12,3,2,NA,NA,C32H12O3N2,0,N2 O3,471.077515802009,-0.39354580472271
503.049183754101,32,12,3,2,1,NA,C32H12O3N2S1,0,N2 S1 O3,503.049586976409,-0.801555788201993
487.072389119029,32,12,4,2,NA,NA,C32H12O4N2,0,N2 O4,487.072430421579,-0.0847975520877472
519.04399889656,32,12,4,2,1,NA,C32H12O4N2S1,0,N2 S1 O4,519.044501595979,-0.968509285038598
475.061261238505,32,12,5,NA,NA,NA,C32H12O5,0,O5,475.061197032289,0.135153567699259
535.038889103674,32,12,5,2,1,NA,C32H12O5N2S1,0,N2 S1 O5,535.039416215549,-0.985183257448535
555.000007446085,32,12,6,NA,2,NA,C32H12O6S2,0,S2 O6,555.000254000659,-0.444242271758992
523.045899683472,32,12,8,NA,NA,NA,C32H12O8,0,O8,523.045940890999,-0.0787837619949987
789.974117892064,32,13,20,3,1,NA,C32H13O20N3S1,0,N3 S1 O20,789.974034545759,0.105505119772837
794.951173424786,32,13,23,NA,NA,1,C32H13O23P1,0,P1 O23,794.951247215199,-0.0928238220697221
491.048054656,32,13,4,-9999,-9999,1,C32H13O4P1,0,P1 O4,491.047869443,0.377179028
504.05166818,32,13,4,-9999,-9999,1,C32H13O4P113C1,1,13C1 P1 O4,504.051224278,0.880667293
554.992193618,32,13,4,-9999,2,1,C32H13O4P1S2,0,S2 P1 O4,554.992011792,0.32761929
507.043035202,32,13,5,-9999,-9999,1,C32H13O5P1,0,P1 O5,507.042784063,0.495300607
520.046536725,32,13,5,-9999,-9999,1,C32H13O5P113C1,1,13C1 P1 O5,520.046138898,0.764983672
523.037473503,32,13,6,-9999,-9999,1,C32H13O6P1,0,P1 O6,523.037698683,-0.430523365
536.04149127,32,13,6,-9999,-9999,1,C32H13O6P113C1,1,13C1 P1 O6,536.041053518,0.816639661
555.010125451262,32,13,6,NA,1,1,C32H13O6P1S1,0,S1 P1 O6,555.009769856909,0.640699268076964
539.032298646,32,13,7,-9999,-9999,1,C32H13O7P1,0,P1 O7,539.032613302,-0.583743056
583.033743413,32,13,8,2,-9999,1,C32H13O8N2P1,0,N2 P1 O8,583.033675931,0.11574406
584.026289537015,32,13,9,NA,NA,1,C32H13O9P113C1,1,13C1 P1 O9,584.025797376289,0.842703743972903
585.057273752716,32,14,10,2,NA,NA,C32H14O10N2,0,N2 O10,585.057568203459,-0.503285076573068
680.991387163608,32,14,12,2,2,NA,C32H14O12N2S2,0,N2 S2 O12,680.991539791399,-0.224125826245304
645.05348108905,32,14,12,4,NA,NA,C32H14O12N4,0,N4 O12,645.053545451459,-0.0997783979784447
661.048909909921,32,14,13,4,NA,NA,C32H14O13N4,0,N4 O13,661.048460071029,0.680493063579424
649.036852781333,32,14,14,2,NA,NA,C32H14O14N2,0,N2 O14,649.037226681739,-0.576084684345772
441.10357895086,32,14,1,2,NA,NA,C32H14O1N2,0,N2 O1,441.103336627329,0.549357737303399
473.075412900259,32,14,1,2,1,NA,C32H14O1N2S1,0,N2 S1 O1,473.075407801729,0.0107774152107895
469.109677042977,32,14,1,4,NA,NA,C32H14O1N4,0,N4 O1,469.109484636189,0.410153266575764
445.069058943851,32,14,1,NA,1,NA,C32H14O1S1,0,S1 O1,445.069259792869,-0.451275871360384
429.091959575607,32,14,2,NA,NA,NA,C32H14O2,0,O2,429.092103238039,-0.334805582793293
789.982614359339,32,14,20,2,1,NA,C32H14O20N2S113C1,1,13C1 N2 S1 O20,789.982140408629,0.599951170435228
789.98323944407,32,14,20,3,NA,1,C32H14O20N3P1,0,N3 P1 O20,789.983550402009,-0.393625840714441
776.996364390923,32,14,22,2,NA,NA,C32H14O22N2,0,N2 O22,776.996543638299,-0.230692629908261
808.969024931388,32,14,22,2,1,NA,C32H14O22N2S1,0,N2 S1 O22,808.968614812699,0.506964895503321
457.09821585585,32,14,2,2,NA,NA,C32H14O2N2,0,N2 O2,457.098251246899,-0.0774254739723385
489.07017163969,32,14,2,2,1,NA,C32H14O2N2S1,0,N2 S1 O2,489.070322421299,-0.308302511572933
502.074004251522,32,14,2,2,1,NA,C32H14O2N2S113C1,1,13C1 N2 S1 O2,502.073677256369,0.65128917954171
473.093220356466,32,14,3,2,NA,NA,C32H14O3N2,0,N2 O3,473.093165866469,0.115178151736909
505.064877954834,32,14,3,2,1,NA,C32H14O3N2S1,0,N2 S1 O3,505.065237040869,-0.710969611834911
506.059070892,32,14,4,1,-9999,1,C32H14O4N1P1,0,N1 P1 O4,506.05876848,0.597582448
521.05999898895,32,14,4,2,1,NA,C32H14O4N2S1,0,N2 S1 O4,521.060151660439,-0.293001659657576
537.054573099143,32,14,5,2,1,NA,C32H14O5N2S1,0,N2 S1 O5,537.055066280009,-0.918305956279419
553.049564542578,32,14,6,2,1,NA,C32H14O6N2S1,0,N2 S1 O6,553.049980899579,-0.752837926477075
585.022064280774,32,14,6,2,2,NA,C32H14O6N2S2,0,N2 S2 O6,585.022052073979,0.0208655302155916
537.072526383269,32,14,7,2,NA,NA,C32H14O7N2,0,N2 O7,537.072824344749,-0.554787854608875
525.061777434695,32,14,8,NA,NA,NA,C32H14O8,0,O8,525.061590955459,0.35515687836778
569.062819919129,32,14,9,2,NA,NA,C32H14O9N2,0,N2 O9,569.062653583889,0.292296883837985
600.068498248034,32,15,10,3,NA,NA,C32H15O10N3,0,N3 O10,600.068467240119,0.0516739621342478
605.027941055153,32,15,11,NA,NA,1,C32H15O11P1,0,P1 O11,605.027921844819,0.0317511534002378
661.056969516825,32,15,13,3,NA,NA,C32H15O13N313C1,1,13C1 N3 O13,661.056565933899,0.610511938997777
664.048223101908,32,15,14,3,NA,NA,C32H15O14N3,0,N3 O14,664.048125718399,0.146651281226047
789.97367164198,32,15,18,2,1,1,C32H15O18N2P1S113C1,1,13C1 N2 S1 P1 O18,789.973898200139,-0.286791955496951
760.993754969,32,15,19,2,-9999,1,C32H15O19N2P1,0,N2 P1 O19,760.99338681,0.48378642
488.086294285677,32,15,1,3,1,NA,C32H15O1N3S1,0,N3 S1 O1,488.086306838389,-0.0257182222599449
888.934528644636,32,15,25,2,1,1,C32H15O25N2P1S1,0,N2 S1 P1 O25,888.934945702059,-0.469165291161183
493.063640388,32,15,4,-9999,-9999,1,C32H15O4P1,0,P1 O4,493.063519508,0.245160516
506.067182911,32,15,4,-9999,-9999,1,C32H15O4P113C1,1,13C1 P1 O4,506.066874343,0.609737615
525.03520034876,32,15,4,NA,1,1,C32H15O4P1S1,0,S1 P1 O4,525.035590682229,-0.743441922439069
509.058215905,32,15,5,-9999,-9999,1,C32H15O5P1,0,P1 O5,509.058434127,-0.428678424
522.062137456,32,15,5,-9999,-9999,1,C32H15O5P113C1,1,13C1 P1 O5,522.061788962,0.667533223
525.053053165,32,15,6,-9999,-9999,1,C32H15O6P1,0,P1 O6,525.053348747,-0.562955217
538.057209001,32,15,6,-9999,-9999,1,C32H15O6P113C1,1,13C1 P1 O6,538.056703582,0.939342339
541.048075426,32,15,7,-9999,-9999,1,C32H15O7P1,0,P1 O7,541.048263367,-0.347363865
585.049709946,32,15,8,2,-9999,1,C32H15O8N2P1,0,N2 P1 O8,585.049325995,0.656271252
557.043597568,32,15,8,-9999,-9999,1,C32H15O8P1,0,P1 O8,557.043177986,0.75323129
587.073170050068,32,16,10,2,NA,NA,C32H16O10N2,0,N2 O10,587.073218267919,-0.0821326018918287
600.077148200551,32,16,10,2,NA,NA,C32H16O10N213C1,1,13C1 N2 O10,600.076573102989,0.958373626846326
603.068399624021,32,16,11,2,NA,NA,C32H16O11N2,0,N2 O11,603.068132887489,0.442299165848308
619.06326619576,32,16,12,2,NA,NA,C32H16O12N2,0,N2 O12,619.063047507059,0.353257558419534
635.058008941895,32,16,13,2,NA,NA,C32H16O13N2,0,N2 O13,635.057962126629,0.0737180998669775
648.061561168503,32,16,13,2,NA,NA,C32H16O13N213C1,1,13C1 N2 O13,648.061316961699,0.37682669453585
703.003414194483,32,16,17,NA,1,NA,C32H16O17S1,0,S1 O17,703.003543770449,-0.184317656705295
703.021367245061,32,16,19,NA,NA,NA,C32H16O19,0,O19,703.021301835189,0.0930410959189761
794.97140190913,32,16,19,2,2,NA,C32H16O19N2S2,0,N2 S2 O19,794.971592192849,-0.239359142988283
443.118931300204,32,16,1,2,NA,NA,C32H16O1N2,0,N2 O1,443.118986691789,-0.125003862683871
475.09066441328,32,16,1,2,1,NA,C32H16O1N2S1,0,N2 S1 O1,475.091057866189,-0.828163153828747
471.125249963158,32,16,1,4,NA,NA,C32H16O1N4,0,N4 O1,471.125134700649,0.244653702949384
855.003471037067,32,16,25,4,NA,NA,C32H16O25N4,0,N4 O25,855.003085570329,0.450836662600609
459.114130593974,32,16,2,2,NA,NA,C32H16O2N2,0,N2 O2,459.113901311359,0.499402466637107
491.085600239821,32,16,2,2,1,NA,C32H16O2N2S1,0,N2 S1 O2,491.085972485759,-0.758005641889167
487.119904625698,32,16,2,4,NA,NA,C32H16O2N4,0,N4 O2,487.120049320219,-0.297040783038969
507.080756438517,32,16,3,2,1,NA,C32H16O3N2S1,0,N2 S1 O3,507.080887105329,-0.257684357164915
463.097770500796,32,16,4,NA,NA,NA,C32H16O4,0,O4,463.097582541639,0.405873760247784
508.074489623,32,16,4,1,-9999,1,C32H16O4N1P1,0,N1 P1 O4,508.074418544,0.139897211
523.075766892845,32,16,4,2,1,NA,C32H16O4N2S1,0,N2 S1 O4,523.075801724899,-0.0665908346300046
479.092726900125,32,16,5,NA,NA,NA,C32H16O5,0,O5,479.092497161209,0.479529353868495
524.069250167,32,16,5,1,-9999,1,C32H16O5N1P1,0,N1 P1 O5,524.069333164,-0.158369659
588.013493859,32,16,5,1,2,1,C32H16O5N1P1S2,0,N1 S2 P1 O5,588.013475513,0.031199389
539.070213793118,32,16,5,2,1,NA,C32H16O5N2S1,0,N2 S1 O5,539.070716344469,-0.932254963343706
523.093226510733,32,16,6,2,NA,NA,C32H16O6N2,0,N2 O6,523.093559789639,-0.637130585349583
555.065230830012,32,16,6,2,1,NA,C32H16O6N2S1,0,N2 S1 O6,555.065630964039,-0.720876965085513
539.088542778528,32,16,7,2,NA,NA,C32H16O7N2,0,N2 O7,539.088474409209,0.126823930784225
571.060306329139,32,16,7,2,1,NA,C32H16O7N2S1,0,N2 S1 O7,571.060545583609,-0.418965155785666
527.077149185478,32,16,8,NA,NA,NA,C32H16O8,0,O8,527.077241019919,-0.174233365329144
555.083529046586,32,16,8,2,NA,NA,C32H16O8N2,0,N2 O8,555.083389028779,0.252246437164551
571.077892475823,32,16,9,2,NA,NA,C32H16O9N2,0,N2 O9,571.078303648349,-0.719993254589582
603.076511403181,32,17,11,1,NA,NA,C32H17O11N113C1,1,13C1 N1 O11,603.076238750359,0.452103406432062
663.054164120574,32,17,11,3,1,NA,C32H17O11N3S113C1,1,13C1 N3 S1 O11,663.054457933619,-0.443120534154681
670.988057652953,32,17,11,NA,2,1,C32H17O11P1S2,0,S2 P1 O11,670.987714258079,0.511775203644844
703.013265242486,32,17,17,NA,NA,1,C32H17O17P1,0,P1 O17,703.013059626699,0.292477905627629
734.985450056728,32,17,17,NA,1,1,C32H17O17P1S1,0,S1 P1 O17,734.985130801099,0.434370187776235
494.067712870066,32,17,1,1,2,NA,C32H17O1N1S2,0,N1 S2 O1,494.067880068389,-0.338411642267641
750.998245019022,32,17,20,NA,NA,1,C32H17O20P1,0,P1 O20,750.997803485409,0.587929299766655
495.079391119,32,17,4,-9999,-9999,1,C32H17O4P1,0,P1 O4,495.079169572,0.447497808
508.082645642,32,17,4,-9999,-9999,1,C32H17O4P113C1,1,13C1 P1 O4,508.082524407,0.238611767
527.05086290254,32,17,4,NA,1,1,C32H17O4P1S1,0,S1 P1 O4,527.051240746689,-0.716902114287884
511.073840568,32,17,5,-9999,-9999,1,C32H17O5P1,0,P1 O5,511.074084192,-0.476690038
524.077715187,32,17,5,-9999,-9999,1,C32H17O5P113C1,1,13C1 P1 O5,524.077439027,0.526945634
543.04606747435,32,17,5,NA,1,1,C32H17O5P1S1,0,S1 P1 O5,543.046155366259,-0.16184979546611
510.098549305063,32,17,6,1,NA,NA,C32H17O6N1,0,N1 O6,510.098310817439,0.467532666640975
527.068699828,32,17,6,-9999,-9999,1,C32H17O6P1,0,P1 O6,527.068998811,-0.567256038
540.072802733,32,17,6,-9999,-9999,1,C32H17O6P113C1,1,13C1 P1 O6,540.072353646,0.831529715
559.040717515,32,17,6,-9999,1,1,C32H17O6P1S1,0,S1 P1 O6,559.041069986,-0.630492021
526.093525704399,32,17,7,1,NA,NA,C32H17O7N1,0,N1 O7,526.093225437009,0.570749394754799
543.063667089,32,17,7,-9999,-9999,1,C32H17O7P1,0,P1 O7,543.063913431,-0.453615454
575.036151877436,32,17,7,NA,1,1,C32H17O7P1S1,0,S1 P1 O7,575.035984605399,0.290889686104548
570.094646137802,32,17,8,3,NA,NA,C32H17O8N3,0,N3 O8,570.094288065439,0.628093230631822
602.066256648617,32,17,8,3,1,NA,C32H17O8N3S1,0,N3 S1 O8,602.066359239839,-0.170398529046677
559.0592553,32,17,8,-9999,-9999,1,C32H17O8P1,0,P1 O8,559.058828051,0.764229536
586.089217199338,32,17,9,3,NA,NA,C32H17O9N3,0,N3 O9,586.089202685009,0.0247647093679714
607.02578996,32,17,9,-9999,1,1,C32H17O9P1S1,0,S1 P1 O9,607.025813845,-0.039346684
589.089247114483,32,18,10,2,NA,NA,C32H18O10N2,0,N2 O10,589.088868332379,0.64299653986001
605.08384791864,32,18,11,2,NA,NA,C32H18O11N2,0,N2 O11,605.083782951949,0.107368092036438
621.078729664309,32,18,12,2,NA,NA,C32H18O12N2,0,N2 O12,621.078697571519,0.051672662586519
637.073343749302,32,18,13,2,NA,NA,C32H18O13N2,0,N2 O13,637.073612191089,-0.421366984074057
653.068862067465,32,18,14,2,NA,NA,C32H18O14N2,0,N2 O14,653.068526810659,0.513356243497268
705.001369013708,32,18,15,NA,2,NA,C32H18O15S2,0,S2 O15,705.001435770169,-0.0946898227959142
749.002152700165,32,18,16,2,2,NA,C32H18O16N2S2,0,N2 S2 O16,749.002498398599,-0.461545101289043
445.134807842846,32,18,1,2,NA,NA,C32H18O1N2,0,N2 O1,445.134636756249,0.384347976819287
477.106322013366,32,18,1,2,1,NA,C32H18O1N2S1,0,N2 S1 O1,477.106707930649,-0.808869959207171
490.110093530097,32,18,1,2,1,NA,C32H18O1N2S113C1,1,13C1 N2 S1 O1,490.110062765719,0.0627703458666419
860.985102434418,32,18,25,2,1,NA,C32H18O25N2S1,0,N2 S1 O25,860.984658800329,0.515263639589553
461.129679940588,32,18,2,2,NA,NA,C32H18O2N2,0,N2 O2,461.129551375819,0.278804010943389
493.101154839927,32,18,2,2,1,NA,C32H18O2N2S1,0,N2 S1 O2,493.101622550219,-0.948506901034927
525.073660875222,32,18,2,2,2,NA,C32H18O2N2S2,0,N2 S2 O2,525.073693724619,-0.0625614974963073
489.13586718565,32,18,2,4,NA,NA,C32H18O2N4,0,N4 O2,489.135699384679,0.343056069596314
449.118538996066,32,18,3,NA,NA,NA,C32H18O3,0,O3,449.118317986529,0.492096465721388
509.096033586609,32,18,3,2,1,NA,C32H18O3N2S1,0,N2 S1 O3,509.096537169789,-0.989170311957908
505.130644598072,32,18,3,4,NA,NA,C32H18O3N4,0,N4 O3,505.130614004249,0.0605661615531996
465.113575307288,32,18,4,NA,NA,NA,C32H18O4,0,O4,465.113232606099,0.736812381719216
510.090410355,32,18,4,1,-9999,1,C32H18O4N1P1,0,N1 P1 O4,510.090068609,0.669971345
525.091005607662,32,18,4,2,1,NA,C32H18O4N2S1,0,N2 S1 O4,525.091451789359,-0.84972188364074
557.063196048017,32,18,4,2,2,NA,C32H18O4N2S2,0,N2 S2 O4,557.063522963759,-0.586855409080203
534.128497296863,32,18,4,4,NA,NA,C32H18O4N413C1,1,13C1 N4 O4,534.128883458889,-0.722975367568467
481.108347706543,32,18,5,NA,NA,NA,C32H18O5,0,O5,481.108147225669,0.416706461236232
526.0853079,32,18,5,1,-9999,1,C32H18O5N1P1,0,N1 P1 O5,526.084983229,0.617145871
509.114262571012,32,18,5,2,NA,NA,C32H18O5N2,0,N2 O5,509.114295234529,-0.0641575323971317
541.086030117364,32,18,5,2,1,NA,C32H18O5N2S1,0,N2 S1 O5,541.086366408929,-0.621511806952612
525.109458341423,32,18,6,2,NA,NA,C32H18O6N2,0,N2 O6,525.109209854099,0.473210751259034
557.080990437521,32,18,6,2,1,NA,C32H18O6N2S1,0,N2 S1 O6,557.081281028499,-0.521631200986575
513.097735041356,32,18,7,NA,NA,NA,C32H18O7,0,O7,513.097976464809,-0.470521155651604
558.074923206,32,18,7,1,-9999,1,C32H18O7N1P1,0,N1 P1 O7,558.074812468,0.198428651
541.103834174365,32,18,7,2,NA,NA,C32H18O7N2,0,N2 O7,541.104124473669,-0.536494347304768
529.093192936844,32,18,8,NA,NA,NA,C32H18O8,0,O8,529.092891084379,0.570509394826832
557.099063442229,32,18,8,2,NA,NA,C32H18O8N2,0,N2 O8,557.099039093239,0.0437067534284514
570.102260091739,32,18,8,2,NA,NA,C32H18O8N213C1,1,13C1 N2 O8,570.102393928309,-0.234758827586494
602.075456993315,32,18,8,3,NA,1,C32H18O8N3P1,0,N3 P1 O8,602.075875096089,-0.694435354911495
558.090814637834,32,18,9,NA,NA,NA,C32H18O913C1,1,13C1 O9,558.091160539019,-0.619793341506234
573.093623772168,32,18,9,2,NA,NA,C32H18O9N2,0,N2 O9,573.093953712809,-0.575718237572717
589.097060854594,32,19,10,1,NA,NA,C32H19O10N113C1,1,13C1 N1 O10,589.096974195249,0.147105397895677
657.008159519589,32,19,10,NA,2,1,C32H19O10P1S2,0,S2 P1 O10,657.008449702969,-0.441673741060593
625.054021350368,32,19,12,NA,NA,1,C32H19O12P1,0,P1 O12,625.054136593309,-0.184372736012426
705.011268494976,32,19,15,NA,1,1,C32H19O15P1S1,0,S1 P1 O15,705.010951626419,0.449451963699189
460.145109911698,32,19,1,3,NA,NA,C32H19O1N3,0,N3 O1,460.145535792909,-0.925535896182869
497.095105851,32,19,4,-9999,-9999,1,C32H19O4P1,0,P1 O4,497.094819637,0.575773239
510.098385373,32,19,4,-9999,-9999,1,C32H19O4P113C1,1,13C1 P1 O4,510.098174472,0.413452919
529.066469198123,32,19,4,NA,1,1,C32H19O4P1S1,0,S1 P1 O4,529.066890811149,-0.796899282871175
496.11938471222,32,19,5,1,NA,NA,C32H19O5N1,0,N1 O5,496.119046262329,0.682194916712209
513.090035396,32,19,5,-9999,-9999,1,C32H19O5P1,0,P1 O5,513.089734256,0.586913741
526.092941961,32,19,5,-9999,-9999,1,C32H19O5P113C1,1,13C1 P1 O5,526.093089091,-0.279665203
545.061829772875,32,19,5,NA,1,1,C32H19O5P1S1,0,S1 P1 O5,545.061805430719,0.044659442147257
512.114239111508,32,19,6,1,NA,NA,C32H19O6N1,0,N1 O6,512.113960881899,0.543296278431542
529.084492491,32,19,6,-9999,-9999,1,C32H19O6P1,0,P1 O6,529.084648876,-0.295575716
542.088381464,32,19,6,-9999,-9999,1,C32H19O6P113C1,1,13C1 P1 O6,542.088003711,0.696848002
561.056793345205,32,19,6,NA,1,1,C32H19O6P1S1,0,S1 P1 O6,561.056720050289,0.130637266607885
556.114486281849,32,19,7,3,NA,NA,C32H19O7N3,0,N3 O7,556.115023510329,-0.96603842319192
545.079360472,32,19,7,-9999,-9999,1,C32H19O7P1,0,P1 O7,545.079563495,-0.372465773
577.051162867568,32,19,7,NA,1,1,C32H19O7P1S1,0,S1 P1 O7,577.051634669859,-0.817608447885327
561.074333369,32,19,8,-9999,-9999,1,C32H19O8P1,0,P1 O8,561.074478115,-0.25798007
574.077775915,32,19,8,-9999,-9999,1,C32H19O8P113C1,1,13C1 P1 O8,574.07783295,-0.099351457
593.046487713059,32,19,8,NA,1,1,C32H19O8P1S1,0,S1 P1 O8,593.046549289429,-0.103830585236765
573.101822519116,32,19,9,1,NA,NA,C32H19O9N113C1,1,13C1 N1 O9,573.102059575679,-0.413637605060713
591.104372641173,32,20,10,2,NA,NA,C32H20O10N2,0,N2 O10,591.104518396839,-0.246581883850345
607.099587215035,32,20,11,2,NA,NA,C32H20O11N2,0,N2 O11,607.099433016409,0.253992372997108
704.009375994896,32,20,12,1,2,1,C32H20O12N1P1S2,0,N1 S2 P1 O12,704.009177978769,0.281269241438681
623.094612787743,32,20,12,2,NA,NA,C32H20O12N2,0,N2 O12,623.094347635979,0.425540313602608
655.066386715694,32,20,12,2,1,NA,C32H20O12N2S1,0,N2 S1 O12,655.066418810379,-0.0489945516337382
639.08942197753,32,20,13,2,NA,NA,C32H20O13N2,0,N2 O13,639.089262255549,0.249921239887687
677.023587982259,32,20,13,NA,1,NA,C32H20O13S134S1,1,S1 34S1 O13,677.023052425089,0.791047171022076
675.026641347575,32,20,13,NA,2,NA,C32H20O13S2,0,S2 O13,675.027256595489,-0.91144158658969
659.068088497447,32,20,16,NA,NA,NA,C32H20O16,0,O16,659.067858105399,0.349572573956185
691.039849437009,32,20,16,NA,1,NA,C32H20O16S1,0,S1 O16,691.039929279799,-0.115540053251952
447.149890587129,32,20,1,2,NA,NA,C32H20O1N2,0,N2 O1,447.150286820709,-0.886130662931993
479.122073613433,32,20,1,2,1,NA,C32H20O1N2S1,0,N2 S1 O1,479.122357995109,-0.593547079821677
511.094430245455,32,20,1,2,2,NA,C32H20O1N2S2,0,N2 S2 O1,511.094429169509,0.00210518076000814
475.156633337836,32,20,1,4,NA,NA,C32H20O1N4,0,N4 O1,475.156434829569,0.417774553198725
435.139258214505,32,20,2,NA,NA,NA,C32H20O2,0,O2,435.139053431419,0.470615275752547
448.142625634094,32,20,2,NA,NA,NA,C32H20O213C1,1,13C1 O2,448.142408266489,0.485041364673098
795.054894495822,32,20,21,4,NA,NA,C32H20O21N4,0,N4 O21,795.054727220969,0.210394136851869
859.034066830145,32,20,25,4,NA,NA,C32H20O25N4,0,N4 O25,859.034385699249,-0.371194808065521
495.117237439928,32,20,2,2,1,NA,C32H20O2N2S1,0,N2 S1 O2,495.117272614679,-0.0710432713233121
527.089294842357,32,20,2,2,2,NA,C32H20O2N2S2,0,N2 S2 O2,527.089343789079,-0.0928622871899762
451.134271702468,32,20,3,NA,NA,NA,C32H20O3,0,O3,451.133968050989,0.673084937150763
511.112000266504,32,20,3,2,1,NA,C32H20O3N2S1,0,N2 S1 O3,511.112187234249,-0.365805688048999
520.149713266545,32,20,3,4,NA,NA,C32H20O3N413C1,1,13C1 N4 O3,520.149618903779,0.181414660026591
467.129176113698,32,20,4,NA,NA,NA,C32H20O4,0,O4,467.128882670559,0.628184532155158
512.105896086,32,20,4,1,-9999,1,C32H20O4N1P1,0,N1 P1 O4,512.105718673,0.346436755
495.135151842807,32,20,4,2,NA,NA,C32H20O4N2,0,N2 O4,495.135030679419,0.244707766591276
527.106773441073,32,20,4,2,1,NA,C32H20O4N2S1,0,N2 S1 O4,527.107101853819,-0.623047468811696
483.12411751302,32,20,5,NA,NA,NA,C32H20O5,0,O5,483.123797290129,0.662817465925526
528.100963631,32,20,5,1,-9999,1,C32H20O5N1P1,0,N1 P1 O5,528.100633293,0.625521098
511.129811567519,32,20,5,2,NA,NA,C32H20O5N2,0,N2 O5,511.129945298989,-0.261638886862071
543.10153208509,32,20,5,2,1,NA,C32H20O5N2S1,0,N2 S1 O5,543.102016473389,-0.891891917974213
588.077209783755,32,20,5,2,2,NA,C32H20O5N2S213C1,1,13C1 N2 S2 O5,588.077442482859,-0.395694661169442
556.106338979164,32,20,5,3,NA,1,C32H20O5N3P1,0,N3 P1 O5,556.106781301839,-0.795391621951025
499.11866243923,32,20,6,NA,NA,NA,C32H20O6,0,O6,499.118711909699,-0.0991156367066212
591.069071402245,32,20,6,2,2,NA,C32H20O6N2S2,0,N2 S2 O6,591.069002267359,0.116965846883146
572.101865661635,32,20,6,3,NA,1,C32H20O6N3P1,0,N3 P1 O6,572.101695921409,0.296695896372549
528.116623119235,32,20,7,NA,NA,NA,C32H20O713C1,1,13C1 O7,528.116981364339,-0.678344223419352
543.119247703737,32,20,7,2,NA,NA,C32H20O7N2,0,N2 O7,543.119774538129,-0.970015118633628
531.108747687786,32,20,8,NA,NA,NA,C32H20O8,0,O8,531.108541148839,0.388882744396663
544.111677089259,32,20,8,NA,NA,NA,C32H20O813C1,1,13C1 O8,544.111895983909,-0.402297122896981
559.114819837696,32,20,8,2,NA,NA,C32H20O8N2,0,N2 O8,559.114689157699,0.233726638239089
575.109224067715,32,20,9,2,NA,NA,C32H20O9N2,0,N2 O9,575.109603777269,-0.660238591093732
578.109134841307,32,21,10,1,NA,NA,C32H21O10N1,0,N1 O10,578.109269424639,-0.2327991257506
671.053298189,32,21,11,2,1,1,C32H21O11N2P1S1,0,N2 S1 P1 O11,671.053091221,0.30842127
611.074881477704,32,21,11,NA,NA,1,C32H21O11P1,0,P1 O11,611.074872038199,0.0154473793077851
691.031311522878,32,21,14,NA,1,1,C32H21O14P1S1,0,S1 P1 O14,691.031687071309,-0.543460506918068
462.160905125971,32,21,1,3,NA,NA,C32H21O1N3,0,N3 O1,462.161185857369,-0.607431793213908
450.150263315743,32,21,2,1,NA,NA,C32H21O2N1,0,N1 O2,450.149952468079,0.690542479466916
510.127679461797,32,21,2,3,1,NA,C32H21O2N3S1,0,N3 S1 O2,510.128171651339,-0.96483505425392
494.151232680925,32,21,3,3,NA,NA,C32H21O3N3,0,N3 O3,494.151015096509,0.440319678688984
526.122931021922,32,21,3,3,1,NA,C32H21O3N3S1,0,N3 S1 O3,526.123086270909,-0.295081115521283
482.140144210367,32,21,4,1,NA,NA,C32H21O4N1,0,N1 O4,482.139781707219,0.751863177132778
527.116533685674,32,21,4,2,NA,1,C32H21O4N2P1,0,N2 P1 O4,527.116617710069,-0.159403805102741
499.110708582,32,21,4,-9999,-9999,1,C32H21O4P1,0,P1 O4,499.110469701,0.478612847
512.113379087,32,21,4,-9999,-9999,1,C32H21O4P113C1,1,13C1 P1 O4,512.113824536,-0.869824264
531.082252494786,32,21,4,NA,1,1,C32H21O4P1S1,0,S1 P1 O4,531.082540875609,-0.543005655291001
575.083452898341,32,21,5,2,1,1,C32H21O5N2P1S1,0,N2 S1 P1 O5,575.083603504039,-0.26188487600341
526.140680034851,32,21,5,3,NA,NA,C32H21O5N3,0,N3 O5,526.140844335649,-0.312275314579715
