Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
930.490281601,57,74,6,1,1,1,0,N1 S1 P1 O6,930.490170827,0.119048497,C57H74O6NSP,0.270833333,0.31372549,22,16,13,91.3,929.45128784,0.54871216,-1.087719298,0.105263158,1.298245614,0.01754386,0.01754386,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,91.3,-153.329672473,0.012843711,0.011632206,5204.1,-8739.791330973
932.488195194,57,76,4,1,2,1,0,N1 S2 P1 O4,932.488062827,0.141950515,C57H76O4NS2P,0.265306122,0.294117647,21,17,13,93.3,931.446970545,0.553029455,-1.157894737,0.070175439,1.333333333,0.01754386,0.01754386,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,93.3,-154.834395575,0.012471411,0.011265437,5318.1,-8825.560547749
850.588699585,57,77,3,3,0,0,0,N3 O3,850.589216901,-0.60818607,C57H77O3N3,0.294117647,0.314285714,21,18,15,91.3,849.638924644,0.361075356,-1.087719298,0.052631579,1.350877193,0.052631579,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,91.3,-149.824949372,0.012843711,0.011811303,5204.1,-8540.022114197
820.614280393,57,79,1,3,0,0,0,N3 O1,820.615037727,-0.922885467,C57H79ON3,0.301886792,0.308411215,20,19,16,94.3,819.697975157,0.302024843,-1.192982456,0.01754386,1.385964912,0.052631579,0,-9999,Other,Unsat Hydrocarbon,Other,94.3,-151.030617093,0.012288662,0.011310051,5375.1,-8608.745174328
852.586259997,57,79,1,3,1,0,0,N3 S1 O1,852.587108901,-0.995680704,C57H79ON3S,0.288461538,0.295238095,20,19,15,93.3,851.634254562,0.365745438,-1.157894737,0.01754386,1.385964912,0.052631579,0,-9999,Other,Unsat Hydrocarbon,Other,93.3,-151.329672473,0.012471411,0.011440046,5318.1,-8625.791330973
852.604214319,57,79,3,3,0,0,0,N3 O3,852.604866966,-0.76547411,C57H79O3N3,0.274509804,0.295238095,20,17,14,92.3,851.652188836,0.347811164,-1.122807018,0.052631579,1.385964912,0.052631579,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,92.3,-150.226838612,0.012656414,0.011642295,5261.1,-8562.929800907
842.65649478,57,85,2,3,0,0,0,N3 O2,842.65690254,-0.483897287,C57H85O2N3,0.230769231,0.245283019,17,15,12,96.3,841.71557701,0.28442299,-1.263157895,0.035087719,1.49122807,0.052631579,0,-9999,Other,Unsat Hydrocarbon,Other,96.3,-151.834395575,0.011929758,0.010985287,5489.1,-8654.560547749
874.646110963,57,85,4,3,0,0,0,N3 O4,874.646731779,-0.709790318,C57H85O4N3,0.2,0.230769231,17,13,10,94.3,873.669473302,0.330526698,-1.192982456,0.070175439,1.49122807,0.052631579,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,94.3,-151.030617093,0.012288662,0.011310051,5375.1,-8608.745174328
878.622826614,57,86,4,1,0,1,0,N1 P1 O4,878.622170801,0.746411093,C57H86O4NP,0.196078431,0.226415094,16,12,10,100.3,877.641748516,0.358251484,-1.403508772,0.070175439,1.50877193,0.01754386,0.01754386,1,Other,Lipid;Unsat Hydrocarbon,Lipid,100.3,-156.245731018,0.011237249,0.010227582,5717.1,-8906.006668011
802.687137903,57,89,1,1,0,0,0,N1 O1,802.68714004,-0.002662116,C57H89ON,0.218181818,0.225225225,14,13,12,102.3,801.790850274,0.209149726,-1.473684211,0.01754386,1.561403509,0.01754386,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,102.3,-155.647620258,0.010903056,0.009989867,5831.1,-8871.914354722
975.605016703,57,89,7,2,1,1,0,N2 S1 P1 O7,975.605534935,-0.531189845,C57H89O7N2SP,0.086956522,0.151515152,15,8,4,96.3,974.515647426,0.484352574,-1.263157895,0.122807018,1.561403509,0.035087719,0.01754386,2,Lipid,Lipid;Unsat Hydrocarbon,Lipid,96.3,-154.638174056,0.011929758,0.010849775,5489.1,-8814.37592117
934.651146287,57,94,5,1,1,1,0,N1 S1 P1 O5,934.651756852,-0.653254635,C57H94O5NSP,0.081632653,0.126213592,12,7,4,102.3,933.607506467,0.392493533,-1.473684211,0.087719298,1.649122807,0.01754386,0.01754386,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,102.3,-157.750454119,0.010903056,0.009895077,5831.1,-8991.775884788
795.738819154,57,96,1,0,0,0,0,O1,795.738841261,-0.027781865,C57H96O,0.160714286,0.168141593,10,9,9,107.3,794.85029008,0.14970992,-1.649122807,0.01754386,1.684210526,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.3,-158.358011081,0.01010057,0.009231887,6116.1,-9026.406631629
839.739682817,57,96,2,2,0,0,0,N2 O2,839.73990389,-0.263263484,C57H96O2N2,0.132075472,0.148148148,11,9,7,103.3,838.802021985,0.197978015,-1.50877193,0.035087719,1.684210526,0.035087719,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.3,-155.348564879,0.010738853,0.009872528,5888.1,-8854.868198077
855.73404918,57,96,3,2,0,0,0,N2 O3,855.734818509,-0.899027382,C57H96O3N2,0.115384615,0.140186916,11,8,6,102.3,854.778528896,0.221471104,-1.473684211,0.052631579,1.684210526,0.035087719,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,102.3,-154.946675638,0.010903056,0.010021609,5831.1,-8831.960511367
919.749948723,58,100,6,2,0,0,0,N2 O6,919.750862497,-0.993501748,C58H100O6N2,0.04,0.094339623,10,4,2,100.593103448,918.722947713,0.277052287,-1.413793103,0.103448276,1.724137931,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.593103448,-154.284862783,0.010994889,0.010101519,5834.4,-8948.522041432
967.735377492,58,100,9,2,0,0,0,N2 O9,967.735606356,-0.236493601,C58H100O9N2,0,0.067961165,10,1,-1,97.644827586,966.654795525,0.345204475,-1.310344828,0.155172414,1.724137931,0.034482759,0,-9999,Lipid,Lipid,Other,97.644827586,-153.099982436,0.011491635,0.010551237,5663.4,-8879.798981301
921.766478893,58,102,6,2,0,0,0,N2 O6,921.766512561,-0.03652619,C58H102O6N2,0.02,0.075471698,9,3,1,101.575862069,920.737226208,0.262773792,-1.448275862,0.103448276,1.75862069,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.575862069,-154.679822899,0.010833102,0.009954829,5891.4,-8971.429728143
936.760040275,58,103,4,3,1,0,0,N3 S1 O4,936.759653533,0.412850999,C58H103O4N3S,0.02,0.057692308,9,5,1,101.575862069,935.714045646,0.285954354,-1.448275862,0.068965517,1.775862069,0.051724138,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.575862069,-154.679822899,0.010833102,0.009954829,5891.4,-8971.429728143
936.777078599,58,103,6,3,0,0,0,N3 O6,936.777411598,-0.355472727,C58H103O6N3,0,0.057692308,9,3,0,100.593103448,935.731064945,0.268935055,-1.413793103,0.103448276,1.775862069,0.051724138,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.593103448,-153.596003415,0.010994889,0.010132822,5834.4,-8908.568198077
956.739132138,58,103,7,1,1,0,0,N1 S1 O7,956.738249383,0.922671477,C58H103O7NS,0,0.047619048,8,1,-1,101.575862069,955.670828676,0.329171324,-1.448275862,0.120689655,1.775862069,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.575862069,-156.057541635,0.010833102,0.009893103,5891.4,-9051.337414853
923.781782252,58,104,6,2,0,0,0,N2 O6,923.782162626,-0.411757042,C58H104O6N2,0,0.056603774,8,2,0,102.55862069,922.750279261,0.249720739,-1.482758621,0.103448276,1.793103448,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,102.55862069,-155.074783015,0.010673159,0.009809706,5948.4,-8994.337414853
927.76577202,58,104,8,0,0,0,0,O8,927.765843856,-0.077429282,C58H104O8,0,0.055555556,7,-1,-1,103.54137931,926.729820471,0.270179529,-1.517241379,0.137931034,1.793103448,0,0,-9999,Lipid,Lipid,Other,103.54137931,-156.847461867,0.010515027,0.009605699,6005.4,-9097.152788274
972.743486371,58,104,8,1,0,1,0,N1 P1 O8,972.742679859,0.829111379,C58H104O8NP,0,0.038461538,8,0,-2,104.524137931,971.657312304,0.342687696,-1.551724138,0.137931034,1.793103448,0.017241379,0.017241379,1,Lipid,Lipid,Lipid,104.524137931,-157.931281351,0.010358677,0.009434473,6062.4,-9160.01431834
926.764252757,58,105,5,1,1,0,0,N1 S1 O5,926.764070209,0.196974409,C58H105O5NS,0,0.046728972,7,2,0,104.524137931,925.729419513,0.270580487,-1.551724138,0.086206897,1.810344828,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,104.524137931,-157.242421982,0.010358677,0.009464267,6062.4,-9120.060474985
927.757461534,58,105,6,0,0,1,0,P1 O6,927.757601648,-0.151023815,C58H105O6P,0,0.055555556,7,1,0,108.455172414,926.721519264,0.278480736,-1.689655172,0.103448276,1.810344828,0,0.017241379,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,108.455172414,-160.199981182,0.009750504,0.008856043,6290.4,-9291.598908537
926.780994362,58,105,7,1,0,0,0,N1 O7,926.781828273,-0.899792444,C58H105O7N,0,0.046728972,7,0,-1,103.54137931,925.746142424,0.253857576,-1.517241379,0.120689655,1.810344828,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.54137931,-156.158602499,0.010515027,0.009635877,6005.4,-9057.198944919
971.759188626,58,105,7,2,0,1,0,N2 P1 O7,971.758664276,0.539588623,C58H105O7N2P,0,0.029126214,8,1,-2,104.524137931,970.674113635,0.325886365,-1.551724138,0.120689655,1.810344828,0.034482759,0.017241379,2,Lipid,Lipid;Unsat Hydrocarbon,Lipid,104.524137931,-157.242421982,0.010358677,0.009464267,6062.4,-9120.060474985
957.787422856,58,106,8,2,0,0,0,N2 O8,957.787641929,-0.228728524,C58H106O8N2,0,0.019230769,7,-1,-3,101.575862069,956.717948863,0.282051137,-1.448275862,0.137931034,1.827586207,0.034482759,0,-9999,Lipid,Lipid,Other,101.575862069,-154.679822899,0.010833102,0.009954829,5891.4,-8971.429728143
973.783151873,58,106,9,2,0,0,0,N2 O9,973.782556549,0.61135169,C58H106O9N2,0,0.009708738,7,-2,-4,100.593103448,972.695816906,0.304183094,-1.413793103,0.155172414,1.827586207,0.034482759,0,-9999,Lipid,Lipid,Other,100.593103448,-154.284862783,0.010994889,0.010101519,5834.4,-8948.522041432
973.774773199,58,107,7,2,0,1,0,N2 P1 O7,973.774314341,0.471216778,C58H107O7N2P,0,0.009708738,7,0,-3,105.506896552,972.687447588,0.312552412,-1.586206897,0.120689655,1.844827586,0.034482759,0.017241379,2,Lipid,Lipid;Unsat Hydrocarbon,Lipid,105.506896552,-157.637382098,0.010204079,0.009324318,6119.4,-9142.968161695
947.792252863,58,108,9,0,0,0,0,O9,947.792058605,0.204958597,C58H108O9,0,0.009345794,5,-4,-4,104.524137931,946.733939566,0.266060434,-1.551724138,0.155172414,1.862068966,0,0,-9999,Lipid,Lipid,Other,104.524137931,-157.242421982,0.010358677,0.009464267,6062.4,-9120.060474985
946.790438378,58,109,6,1,1,0,0,N1 S1 O6,946.790284957,0.162043778,C58H109O6NS,0,0,5,-1,-3,105.506896552,945.733243717,0.266756283,-1.586206897,0.103448276,1.879310345,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,105.506896552,-157.637382098,0.010204079,0.009324318,6119.4,-9142.968161695
990.809272146,58,109,9,3,0,0,0,N3 O9,990.80910565,0.168039933,C58H109O9N3,0,0,6,-3,-6,100.593103448,989.702925661,0.297074339,-1.413793103,0.155172414,1.879310345,0.051724138,0,-9999,Lipid,Lipid,Other,100.593103448,-153.596003415,0.010994889,0.010132822,5834.4,-8908.568198077
946.799753318,58,110,6,1,0,1,0,N1 P1 O6,946.799800813,-0.050164008,C58H110O6NP,0,0,5,-1,-3,109.437931034,945.742548255,0.257451745,-1.724137931,0.103448276,1.896551724,0.017241379,0.017241379,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,109.437931034,-159.906081929,0.009602625,0.008750604,6347.4,-9274.552751892
995.816710975,58,113,8,2,0,1,0,N2 P1 O8,995.816179154,0.53405637,C58H113O8N2P,0,0,4,-4,-7,107.472413793,994.70477314,0.29522686,-1.655172414,0.137931034,1.948275862,0.034482759,0.017241379,2,Lipid,Lipid,Lipid,107.472413793,-158.42730233,0.009900021,0.009048775,6233.4,-9188.783535116
840.891367215,58,115,1,1,0,0,0,N1 O1,840.890590878,0.923231347,C58H115ON,0,0.008849558,2,1,0,114.351724138,839.952420402,0.047579598,-1.896551724,0.017241379,1.982758621,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,114.351724138,-160.503163771,0.00888689,0.008154756,6632.4,-9309.183498734
920.865448962,58,115,6,1,0,0,0,N1 O6,920.865163976,0.309476404,C58H115O6N,0,0,2,-4,-5,109.437931034,919.837202375,0.162797625,-1.724137931,0.103448276,1.982758621,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,109.437931034,-158.528363193,0.009602625,0.008807236,6347.4,-9194.645065182
920.857644816,58,116,4,1,0,1,0,N1 P1 O4,920.856921767,0.785190624,C58H116O4NP,0,0,2,-2,-4,114.351724138,919.829406943,0.170593057,-1.896551724,0.068965517,2,0.017241379,0.017241379,1,Lipid,Lipid;Unsat Hydrocarbon,Lipid,114.351724138,-161.880882508,0.00888689,0.008100922,6632.4,-9389.091185444
861.900596595,58,118,3,0,0,0,0,O3,861.90082121,-0.260603409,C58H118O3,0,0,0,-3,-3,115.334482759,860.938190689,0.061809311,-1.931034483,0.051724138,2.034482759,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,115.334482759,-161.586983255,0.008748299,0.008001485,6689.4,-9372.045028799
860.916970976,58,119,2,1,0,0,0,N1 O2,860.916805627,0.192062042,C58H119O2N,0,0,0,-2,-3,115.334482759,859.955663395,0.044336605,-1.931034483,0.034482759,2.051724138,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,115.334482759,-160.898123887,0.008748299,0.008028162,6689.4,-9332.091185444
968.896974289,58,119,7,3,0,0,0,N3 O7,968.897526733,-0.570178453,C58H119O7N3,0,0,1,-6,-9,107.472413793,967.815095272,0.184904728,-1.655172414,0.120689655,2.051724138,0.051724138,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.472413793,-156.360724225,0.009900021,0.009135781,6233.4,-9068.92200505
952.894919509,58,120,4,3,0,1,0,N3 P1 O4,952.894369905,0.576772556,C58H120O4N3P,0,0,1,-3,-7,113.368965517,951.830908529,0.169091471,-1.862068966,0.068965517,2.068965517,0.051724138,0.017241379,3,Lipid,Lipid;Unsat Hydrocarbon,Lipid,113.368965517,-160.108203656,0.009026967,0.008282624,6575.4,-9286.275812023
906.933508011,58,121,3,3,0,0,0,N3 O3,906.93351832,-0.011366515,C58H121O3N3,0,0,0,-3,-6,112.386206897,905.920817954,0.079182046,-1.827586207,0.051724138,2.086206897,0.051724138,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,112.386206897,-158.335524803,0.009168555,0.008466949,6518.4,-9183.460438602
863.238858188,58,41,4,0,1,1,0,S1 P1 O4,863.23904152,-0.212377481,C58H41O4SP,0.634615385,0.648148148,39,35,33,77.989655172,862.274957967,0.725042033,-0.620689655,0.068965517,0.706896552,0,0.017241379,0,Unsat Hydrocarbon,Cond Hydrocarbon,Phytochemical,77.989655172,-148.645076963,0.015309279,0.013771532,4523.4,-8621.414463868
947.244470148,58,45,9,0,1,1,0,S1 P1 O9,947.244914747,-0.46936032,C58H45O9SP,0.553191489,0.59223301,37,28,26,75.04137931,946.18676851,0.81323149,-0.517241379,0.155172414,0.775862069,0,0.017241379,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,75.04137931,-147.460196616,0.015971203,0.014351357,4352.4,-8552.691403737
775.358176858,58,48,2,0,0,0,0,O2,775.358154334,0.02905059,C58H48O2,0.589285714,0.596491228,35,33,33,81.920689655,774.492404991,0.507595009,-0.75862069,0.034482759,0.827586207,0,0,-9999,Other,Unsat Hydrocarbon,Other,81.920689655,-148.158339321,0.014466694,0.013146166,4751.4,-8593.183680644
935.271059506,58,48,8,0,2,0,0,S2 O8,935.2717844,-0.77506221,C58H48O8S2,0.520833333,0.557692308,35,27,25,74.05862069,934.226727486,0.773272514,-0.482758621,0.137931034,0.827586207,0,0,-9999,Unsat Hydrocarbon,Lignin,Other,74.05862069,-146.376377132,0.016197868,0.014591804,4295.4,-8489.829873671
935.262775906,58,49,6,0,2,1,0,S2 P1 O6,935.263542192,-0.819325912,C58H49O6S2P,0.530612245,0.557692308,35,29,26,78.972413793,934.218453135,0.781546865,-0.655172414,0.103448276,0.844827586,0,0.017241379,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,78.972413793,-149.728896447,0.015094462,0.013543273,4580.4,-8684.275993934
999.299192805,58,52,10,2,2,0,0,N2 S2 O10,999.299061777,0.131120017,C58H52O10N2S2,0.454545455,0.510204082,34,24,20,71.110344828,998.183366399,0.816633601,-0.379310345,0.172413793,0.896551724,0.034482759,0,-9999,Other,Lignin,Other,71.110344828,-143.813778049,0.016896813,0.015291295,4124.4,-8341.199126829
796.415413596,58,55,2,1,0,0,0,N1 O2,796.416003564,-0.740779007,C58H55O2N,0.527272727,0.535714286,32,30,29,83.886206897,795.52612903,0.47387097,-0.827586207,0.034482759,0.948275862,0.017241379,0,-9999,Other,Unsat Hydrocarbon,Other,83.886206897,-148.259400185,0.01406155,0.012823933,4865.4,-8599.04521071
991.449241932,58,64,11,4,0,0,0,N4 O11,991.449882443,-0.646034824,C58H64O11N4,0.325581395,0.402061856,29,18,14,75.04137931,990.342180852,0.657819148,-0.517241379,0.189655172,1.103448276,0.068965517,0,-9999,Other,Lignin,Other,75.04137931,-142.638181039,0.015971203,0.014646284,4352.4,-8273.01450025
824.552123323,58,71,1,3,0,0,0,N3 O1,824.552437469,-0.38098964,C58H71ON3,0.388888889,0.394495413,25,24,21,89.782758621,823.631421056,0.368578944,-1.034482759,0.017241379,1.224137931,0.051724138,0,-9999,Other,Unsat Hydrocarbon,Other,89.782758621,-149.251442142,0.012905945,0.011861506,5207.4,-8656.583644262
926.495216666,58,74,5,1,1,1,0,N1 S1 P1 O5,926.495256208,-0.042678991,C58H74O5NSP,0.3,0.333333333,23,18,15,91.748275862,925.46068383,0.53931617,-1.103448276,0.086206897,1.275862069,0.017241379,0.017241379,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,91.748275862,-153.485659215,0.012539473,0.011359065,5321.4,-8902.168234459
995.489962931,58,77,10,0,1,1,0,S1 P1 O10,995.490230398,-0.268678097,C58H77O10SP,0.195652174,0.274509804,21,11,9,89.782758621,994.378389946,0.621610054,-1.034482759,0.172413793,1.327586207,0,0.017241379,0,Other,Lignin,Lipid,89.782758621,-153.384598352,0.012905945,0.011650511,5207.4,-8896.306704394
846.593874036,58,77,2,3,0,0,0,N3 O2,846.594302282,-0.505845261,C58H77O2N3,0.320754717,0.333333333,22,20,17,91.748275862,845.648559753,0.351440247,-1.103448276,0.034482759,1.327586207,0.051724138,0,-9999,Other,Unsat Hydrocarbon,Other,91.748275862,-150.041362374,0.012539473,0.011531144,5321.4,-8702.399017683
850.578174958,58,77,4,1,0,0,0,N1 O4,850.577983512,0.225077296,C58H77O4N,0.301886792,0.327272727,21,17,16,92.731034483,849.628411769,0.371588231,-1.137931034,0.068965517,1.327586207,0.017241379,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,92.731034483,-151.814041226,0.012359558,0.011300457,5378.4,-8805.214391104
852.593730977,58,79,4,1,0,0,0,N1 O4,852.593633577,0.114239838,C58H79O4N,0.283018868,0.309090909,20,16,15,93.713793103,851.6417172,0.3582828,-1.172413793,0.068965517,1.362068966,0.017241379,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,93.713793103,-152.209001342,0.012181804,0.011140659,5435.4,-8828.122077814
933.508441994,58,79,4,0,2,1,0,S2 P1 O4,933.508463919,-0.023486881,C58H79O4S2P,0.254901961,0.283018868,20,16,13,95.679310345,932.466078128,0.533921872,-1.24137931,0.068965517,1.362068966,0,0.017241379,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Lipid,95.679310345,-156.443218414,0.011832624,0.010662596,5549.4,-9073.706668011
851.60903947,58,80,3,2,0,0,0,N2 O3,851.609617994,-0.679329317,C58H80O3N2,0.283018868,0.302752294,20,17,15,93.713793103,850.658125209,0.341874791,-1.172413793,0.051724138,1.379310345,0.034482759,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,93.713793103,-151.520141973,0.012181804,0.011174389,5435.4,-8788.168234459
867.717832288,58,96,1,2,1,0,0,N2 S1 O1,867.717060445,0.8895102,C58H96ON2S,0.148148148,0.155963303,12,11,8,102.55862069,866.748930804,0.251069196,-1.482758621,0.017241379,1.655172414,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,102.55862069,-155.763642383,0.010673159,0.009779136,5948.4,-9034.291258208
883.711917201,58,96,2,2,1,0,0,N2 S1 O2,883.711975064,-0.065477418,C58H96O2N2S,0.132075472,0.148148148,12,10,7,101.575862069,882.72515658,0.27484342,-1.448275862,0.034482759,1.655172414,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.575862069,-155.368682267,0.010833102,0.009923931,5891.4,-9011.383571498
838.745415859,58,97,2,1,0,0,0,N1 O2,838.744654918,0.907238025,C58H97O2N,0.145454545,0.160714286,11,9,8,104.524137931,837.808865234,0.191134766,-1.551724138,0.034482759,1.672413793,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,104.524137931,-156.553562614,0.010358677,0.009494128,6062.4,-9080.106631629
854.740365237,58,97,3,1,0,0,0,N1 O3,854.739569537,0.930926215,C58H97O3N,0.12962963,0.153153153,11,8,7,103.54137931,853.785954509,0.214045491,-1.517241379,0.051724138,1.672413793,0.017241379,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,103.54137931,-156.158602499,0.010515027,0.009635877,6005.4,-9057.198944919
917.734994189,58,98,6,2,0,0,0,N2 O6,917.735212432,-0.237806979,C58H98O6N2,0.06,0.113207547,11,5,3,99.610344828,916.710243095,0.289756905,-1.379310345,0.103448276,1.689655172,0.034482759,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,99.610344828,-153.889902668,0.011158552,0.010249799,5777.4,-8925.614354722
855.742547179,59,100,1,0,1,0,0,S1 O1,855.742212565,0.391021817,C59H100OS,0.140350877,0.147826087,10,9,8,106.672881356,854.787017405,0.212982595,-1.627118644,0.016949153,1.694915254,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,106.672881356,-158.783162631,0.009853009,0.008976769,6293.7,-9368.206595247
927.767673662,59,100,4,4,0,0,0,N4 O4,927.767181267,0.530731033,C59H100O4N4,0.078431373,0.113207547,12,8,4,98.944067797,926.731719989,0.268280011,-1.355932203,0.06779661,1.694915254,0.06779661,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,98.944067797,-152.291116691,0.011079566,0.010236418,5837.7,-8985.175884788
975.752676706,59,100,7,4,0,0,0,N4 O7,975.751925125,0.770257766,C59H100O7N4,0.020833333,0.087378641,12,5,1,96.045762712,974.66314255,0.33685745,-1.254237288,0.118644068,1.694915254,0.06779661,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,96.045762712,-151.126319062,0.011568973,0.010680933,5666.7,-8916.452824656
933.766256697,59,102,6,2,0,0,0,N2 O6,933.766512561,-0.274013662,C59H102O6N2,0.039215686,0.092592593,10,4,2,100.876271186,932.723604953,0.276395047,-1.423728814,0.101694915,1.728813559,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,100.876271186,-154.422016016,0.010762521,0.009887558,5951.7,-9110.898944919
936.766572284,59,103,7,1,0,0,0,N1 O7,936.766178209,0.420676173,C59H103O7N,0.019607843,0.082568807,9,2,1,101.842372881,935.720570361,0.279429639,-1.457627119,0.118644068,1.745762712,0.016949153,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.842372881,-155.487465678,0.010606673,0.009716465,6008.7,-9173.760474985
919.751064041,59,104,1,2,2,0,0,N2 S2 O1,919.751731877,-0.726104243,C59H104ON2S2,0.074074074,0.082568807,9,8,4,104.740677966,918.724061786,0.275938214,-1.559322034,0.016949153,1.762711864,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,104.740677966,-157.329447093,0.010149473,0.009273418,6179.7,-9282.437378471
875.769066197,59,104,2,0,1,0,0,S1 O2,875.768427313,0.729512707,C59H104O2S,0.089285714,0.105263158,8,6,5,107.638983051,874.791174634,0.208825366,-1.661016949,0.033898305,1.762711864,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.638983051,-159.171428508,0.009707197,0.008844853,6350.7,-9391.114281958
935.763904761,59,104,4,2,1,0,0,N2 S1 O4,935.764404561,-0.534108957,C59H104O4N2S,0.038461538,0.074074074,9,5,2,102.808474576,934.719022425,0.280977575,-1.491525424,0.06779661,1.762711864,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,102.808474576,-155.875731554,0.010452569,0.009576934,6065.7,-9196.668161695
935.781270013,59,104,6,2,0,0,0,N2 O6,935.782162626,-0.95386847,C59H104O6N2,0.019607843,0.074074074,9,3,1,101.842372881,934.736368287,0.263631713,-1.457627119,0.101694915,1.762711864,0.033898305,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,101.842372881,-154.810281892,0.010606673,0.009746236,6008.7,-9133.806631629
935.773200668,59,105,4,2,0,1,0,N2 P1 O4,935.773920417,-0.769148365,C59H105O4N2P,0.038461538,0.074074074,9,5,2,106.672881356,934.728307953,0.271692047,-1.627118644,0.06779661,1.779661017,0.033898305,0.016949153,2,Lipid,Lipid;Unsat Hydrocarbon,Lipid,106.672881356,-158.105978846,0.009853009,0.009004911,6293.7,-9328.252751892
925.777677084,59,107,5,0,0,1,0,P1 O5,925.778337093,-0.712922385,C59H107O5P,0.018867925,0.063063063,7,2,1,109.571186441,924.74394546,0.25605454,-1.728813559,0.084745763,1.813559322,0,0.016949153,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,109.571186441,-160.625144046,0.00942028,0.008557769,6464.7,-9476.883498734
973.762573178,59,107,8,0,0,1,0,P1 O8,973.763080951,-0.521454914,C59H107O8P,0,0.037037037,7,-1,-2,106.672881356,972.675261189,0.324738811,-1.627118644,0.13559322,1.813559322,0,0.016949153,0,Lipid,Lipid,Lipid,106.672881356,-159.460346417,0.009853009,0.008948689,6293.7,-9408.160438602
927.766315145,59,108,3,0,2,0,0,S2 O3,927.766713236,-0.429085492,C59H108O3S2,0.018518519,0.045045045,6,3,1,107.638983051,926.730362989,0.269637011,-1.661016949,0.050847458,1.830508475,0,0,-9999,Lipid,Lipid;Unsat Hydrocarbon,Other,107.638983051,-159.848612293,0.009707197,0.008817058,6350.7,-9431.068125313
